"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"35","PH051705000",13.43,123.51,10.7304223606197,7.20162574538237,350.696790466298,0,0,0,2.69400941932504,1.80806001296983,0,0,0,0,0,0,0,0
"36","PH051706000",13.456,123.26,10.4491958967145,7.01288315215739,358.353953129423,0,0,0,2.61870614302845,1.75752090136137,0,0,0,0,0,0,0,0
"37","PH051707000",13.741,123.07,11.2617363209161,7.55821229591682,338.659082862273,0,0,0,2.73069504310517,1.83268123698334,0,0,0,0,0,0,0,0
"38","PH051708000",13.71,123.27,11.5483677227773,7.75058236428005,332.068916372903,0,0,0,2.7865026168058,1.87013598443342,0,0,0,0,0,0,0,0
"39","PH051709000",13.624,123.15,10.9392780871764,7.34179737394392,346.290410796817,0,0,0,2.68531854016465,1.8022272081642,0,0,0,0,0,0,0,0
"40","PH051710000",13.644,123.13,10.9825178816808,7.37081737025556,345.25337048906,0,0,0,2.69072407616364,1.80585508467359,0,0,0,0,0,0,0,0
"41","PH051711000",13.798,123.83,13.0070211699839,8.72954440938518,297.903219352023,0,0,0,3.07764498515928,2.06553354708677,0,0,0,0,0,0,0,0
"42","PH051712000",13.949,122.68,11.551232792562,7.75250522990737,336.123855496303,0,0,0,2.71963248755846,1.82525670305937,0,0,0,0,0,0,0,0
"43","PH051713000",13.602,123.13,10.8089318714581,7.25431669225374,349.442178698304,0,0,0,2.66395337808232,1.78788817320961,0,0,0,0,0,0,0,0
"44","PH051714000",13.866,123.63,12.9941359844048,8.72089663382873,301.258569869821,0,0,0,3.04032487340806,2.04048649222018,0,0,0,0,0,0,0,0
"45","PH051715000",13.73,123.43,11.9499032782925,8.02006931429028,323.120282550588,0,0,0,2.86276068126599,1.92131589346711,0,0,0,0,0,0,0,0
"46","PH051716000",13.451,123.43,10.7017585630517,7.18238829735013,352.066008960542,0,0,0,2.67773592789988,1.79713820664422,0,0,0,0,0,0,0,0
"47","PH051717000",13.822,123.51,12.5464483561999,8.42043513838921,310.39461476316,0,0,0,2.95869157780244,1.98569904550499,0,0,0,0,0,0,0,0
"48","PH051718000",13.665,122.97,10.7571387769542,7.21955622614379,351.280128827214,0,0,0,2.64563738055024,1.77559555741627,0,0,0,0,0,0,0,0
"49","PH051719000",13.853,122.89,11.483107635241,7.70678364781274,337.68185553327,0,0,0,2.73552275530616,1.83592131228601,0,0,0,0,0,0,0,0
"50","PH051720000",13.672,123.16,11.1610316684034,7.49062528080766,341.017995725901,0,0,0,2.71988164780579,1.82542392470187,0,0,0,0,0,0,0,0
"51","PH051721000",13.595,123.19,10.8961665247862,7.31286343945384,347.328837161462,0,0,0,2.68152500488302,1.79968121133089,0,0,0,0,0,0,0,0
"52","PH051722000",13.515,123.19,10.5667304987448,7.09176543539918,355.40704713321,0,0,0,2.63068901222881,1.76556309545558,0,0,0,0,0,0,0,0
"53","PH051723000",13.396,123.34,10.3347052095796,6.93604376481852,361.258257891309,0,0,0,2.60962048808988,1.75142314636905,0,0,0,0,0,0,0,0
"54","PH051724000",13.643,123.25,11.2151507676546,7.52694682392929,339.748740536398,0,0,0,2.73491075520623,1.83551057396391,0,0,0,0,0,0,0,0
"55","PH051725000",13.581,123.38,11.1821749842628,7.50481542567973,340.522775660787,0,0,0,2.74365778864709,1.8413810662061,0,0,0,0,0,0,0,0
"56","PH051726000",13.589,123.07,10.6376646530001,7.13937225033564,353.644487918867,0,0,0,2.63396728564431,1.76776327895591,0,0,0,0,0,0,0,0
"57","PH051727000",13.555,122.99,10.344786759503,6.94280990570672,360.998583848569,0,0,0,2.58434733888028,1.73446130126193,0,0,0,0,0,0,0,0
"58","PH051728000",13.589,123.29,11.0572912134549,7.42100081439925,343.471747376934,0,0,0,2.71484616181483,1.82204440390257,0,0,0,0,0,0,0,0
"59","PH051729000",13.747,123.72,12.5280800568819,8.40810742072611,308.753226959286,0,0,0,2.99368941614561,2.0091875276145,0,0,0,0,0,0,0,0
"60","PH051730000",13.865,122.77,11.3386202679733,7.60981226038476,340.996495613657,0,0,0,2.69918513826309,1.811533649841,0,0,0,0,0,0,0,0
"61","PH051731000",13.561,123.51,11.3075369709455,7.58895098721178,337.597424150776,0,0,0,2.78039156072277,1.86603460451192,0,0,0,0,0,0,0,0
"62","PH051732000",13.524,123.12,10.4742407807372,7.02969179915246,357.722163905399,0,0,0,2.61118921397183,1.75247598253143,0,0,0,0,0,0,0,0
"63","PH051733000",13.692,123.55,11.9824238630214,8.04189521008149,322.410222150865,0,0,0,2.88500645948767,1.93624594596488,0,0,0,0,0,0,0,0
"64","PH051734000",13.794,122.96,11.3187314659227,7.59646407108907,339.365392299075,0,0,0,2.72372296901977,1.82800199263072,0,0,0,0,0,0,0,0
"65","PH051735000",14.016,123.29,13.0321467399727,8.74640720803536,300.495309396839,0,0,0,3.00222540873317,2.01491638170011,0,0,0,0,0,0,0,0
"66","PH051736000",13.626,123.46,11.5210605254952,7.73225538623836,332.690874825925,0,0,0,2.80442347582849,1.8821634065963,0,0,0,0,0,0,0,0
"67","PH051737000",13.867,123.35,12.4419393861601,8.35029489004036,312.575983990812,0,0,0,2.92399382524875,1.96241196325419,0,0,0,0,0,0,0,0
"68","PH052001000",13.962,124.26,14.9859996744084,10.0577179022875,259.788623930801,0,0,0,3.40013702238708,2.28197115596448,0,0,0,0,0,0,0,0
"69","PH052002000",13.694,124.36,13.8284882868877,9.28086462207226,277.900109597056,0,0,0,3.23618463219956,2.17193599476481,0,0,0,0,0,0,0,0
"70","PH052003000",13.605,124.3,13.2130416823914,8.86781320965863,289.743490784734,0,0,0,3.14072012252373,2.10786585404278,0,0,0,0,0,0,0,0
"71","PH052004000",13.873,124.18,14.2793116384075,9.58343062980368,272.919531489974,0,0,0,3.29216043054303,2.20950364465975,0,0,0,0,0,0,0,0
"72","PH052005000",13.785,124.35,14.2548452372776,9.56701022636079,270.019035942278,0,0,0,3.30280431378291,2.21664719045833,0,0,0,0,0,0,0,0
"73","PH052006000",14.031,124.19,15.2226138119865,10.2165193369037,257.149421503115,180,0,0,3.42103445652812,2.29599627954908,180,0,0,0,0,0,0,0
"74","PH052007000",13.91,124.29,14.7457475446151,9.8964748621578,262.415792463786,0,0,0,3.37324770898605,2.26392463690339,0,0,0,0,0,0,0,0
"75","PH052008000",13.662,124.11,12.989768926858,8.71796572272346,296.181332046296,0,0,0,3.09986223753283,2.08044445472002,0,0,0,0,0,0,0,0
"76","PH052009000",13.704,124.25,13.5304134899122,9.08081442275987,283.561335071798,0,0,0,3.19394128802849,2.1435847570661,0,0,0,0,0,0,0,0
"77","PH052010000",13.847,124.31,14.4325987175673,9.68630786413913,266.806156711743,0,0,0,3.33289494505079,2.23684224500053,0,0,0,0,0,0,0,0
"78","PH052011000",13.601,124.19,12.865756317472,8.63473578353825,296.685753903059,0,0,0,3.08935613435451,2.07339337876141,0,0,0,0,0,0,0,0
"79","PH054101000",12.439,123.34,7.13839051937874,4.79086612038842,455.507325645979,0,0,0,2.06127269477911,1.38340449314034,0,0,0,0,0,0,0,0
"80","PH054102000",12.424,123.48,7.26871844906734,4.8783345295754,448.428056172685,0,0,0,2.09193353435235,1.40398223782037,0,0,0,0,0,0,0,0
"81","PH054103000",12.021,123.23,5.99317791914172,4.02226705982666,500.870363807368,0,0,0,1.83028856817872,1.22838158938169,0,0,0,0,0,0,0,0
"82","PH054104000",12.4,123.76,7.63169454177219,5.12194264548469,433.869640403485,0,0,0,2.15832210231466,1.44853832370112,0,0,0,0,0,0,0,0
"83","PH054105000",12.001,123.95,6.84672197383128,4.59511541867871,458.306773323365,0,0,0,1.99867271224842,1.34139108204592,0,0,0,0,0,0,0,0
"84","PH054106000",12.019,123.75,6.62996875224065,4.44964345787963,468.697684857194,0,0,0,1.95644908189449,1.31305307509697,0,0,0,0,0,0,0,0
"85","PH054107000",12.868,123.22,8.25494916500148,5.54023433892716,420.563744330185,0,0,0,2.2565179915844,1.5144416050902,0,0,0,0,0,0,0,0
"86","PH054108000",12.154,123.85,7.096165813611,4.76252739168524,450.145183906077,0,0,0,2.05166569944369,1.37695684526422,0,0,0,0,0,0,0,0
"87","PH054109000",11.812,124.01,6.48595252740188,4.35298827342408,472.849854857363,0,0,0,1.91852085941479,1.28759789222469,0,0,0,0,0,0,0,0
"88","PH054110000",12.226,123.31,6.55799564204003,4.40133935707384,476.991925766958,0,0,0,1.94657707783787,1.3064275690187,0,0,0,0,0,0,0,0
"89","PH054111000",12.337,123.56,7.16196631338559,4.80668880092992,451.995511638257,0,0,0,2.06846328941307,1.38823039557924,0,0,0,0,0,0,0,0
"90","PH054112000",12.203,123.52,6.77375573754456,4.54614479029836,467.013934848177,0,0,0,1.989235606094,1.33505745375436,0,0,0,0,0,0,0,0
"91","PH054113000",12.274,123.66,7.14860496252361,4.79772145135813,451.617848766261,0,0,0,2.06296982958423,1.38454350978807,0,0,0,0,0,0,0,0
"92","PH054114000",12.63,123.63,8.05941400168549,5.40900268569496,420.320280368237,0,0,0,2.24777836302288,1.50857608256569,0,0,0,0,0,0,0,0
"93","PH054115000",12.098,123.89,7.00042289052035,4.69827039632238,452.839933452656,0,0,0,2.03309779198401,1.36449516240538,0,0,0,0,0,0,0,0
"94","PH054116000",11.856,124.03,6.61577631501257,4.4401183322232,467.52327557139,0,0,0,1.94541383003491,1.30564686579524,0,0,0,0,0,0,0,0
"95","PH054117000",11.928,123.89,6.58738833936291,4.42106599957243,468.671559956537,0,0,0,1.94633214280301,1.30626318308927,0,0,0,0,0,0,0,0
"96","PH054118000",12.479,123.72,7.78814526793177,5.22694313284011,429.491171317211,0,0,0,2.19014807944149,1.46989803989362,0,0,0,0,0,0,0,0
"97","PH054119000",12.557,123.69,7.95745443137196,5.3405734438738,423.729712133263,0,0,0,2.22476103660805,1.49312821248862,0,0,0,0,0,0,0,0
"98","PH054120000",13.058,123.02,8.61842226577464,5.78417601729842,409.355586771923,0,0,0,2.30139123479859,1.54455787570375,0,0,0,0,0,0,0,0
"99","PH054121000",12.171,123.76,7.02241509182058,4.71303026296683,454.264556196375,0,0,0,2.03638968329032,1.36670448542974,0,0,0,0,0,0,0,0
"100","PH056202000",12.833,124.11,9.57712199036947,6.42759865125468,372.479206546137,0,0,0,2.52553750841665,1.69499161638701,0,0,0,0,0,0,0,0
"101","PH056203000",12.684,123.92,8.73440274139285,5.86201526267976,398.281457400732,0,0,0,2.36988697748963,1.59052817281183,0,0,0,0,0,0,0,0
"102","PH056204000",12.757,124.1,9.29326764647588,6.23709238018515,379.848380483646,0,0,0,2.47400641974226,1.66040699311561,0,0,0,0,0,0,0,0
"103","PH056205000",12.859,124.04,9.53697828952428,6.40065657015052,374.938809122918,0,0,0,2.51790996840331,1.68987246201565,0,0,0,0,0,0,0,0
"104","PH056206000",12.95,123.81,9.38278502714489,6.29717115915764,379.805543099847,0,0,0,2.49579389616692,1.67502946051471,0,0,0,0,0,0,0,0
"105","PH056207000",12.971,123.57,9.07713956390836,6.09203997577742,392.537058125097,0,0,0,2.42739596042847,1.62912480565669,0,0,0,0,0,0,0,0
"106","PH056208000",12.925,124.1,9.88837840428055,6.63649557334265,365.131490466453,0,0,0,2.5813051005288,1.73241953055624,0,0,0,0,0,0,0,0
"107","PH056209000",12.712,124.02,9.00058806846824,6.04066313320016,389.110695903013,0,0,0,2.4194340416048,1.62378123597637,0,0,0,0,0,0,0,0
"108","PH056210000",12.811,123.97,9.23989777737554,6.20127367609097,383.882942117373,0,0,0,2.46388242393792,1.65361236505901,0,0,0,0,0,0,0,0
"109","PH056211000",12.809,123.88,9.06245575951481,6.08218507349987,389.039213236544,0,0,0,2.43248849665186,1.63254261520259,0,0,0,0,0,0,0,0
"110","PH056212000",12.589,124.03,8.61721413302789,5.78336518995161,399.374493670944,0,0,0,2.34819932112063,1.57597269873868,0,0,0,0,0,0,0,0
"111","PH056213000",12.952,123.69,9.2026055678951,6.1762453475806,386.920929988599,0,0,0,2.45609578801532,1.64838643490961,0,0,0,0,0,0,0,0
"112","PH056214000",13.036,124.15,10.4037150249838,6.98235907717036,352.133532273434,0,0,0,2.67270155661462,1.79375943396954,0,0,0,0,0,0,0,0
"113","PH056215000",12.657,124.08,8.92061414408602,5.98698935844699,390.058697057693,0,0,0,2.40538524509498,1.61435251348657,0,0,0,0,0,0,0,0
"114","PH056216000",13.018,123.99,9.99870319277755,6.7105390555554,362.957782297648,0,0,0,2.60242400572669,1.74659329243402,0,0,0,0,0,0,0,0
