"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"19","PH051601000",13.99,122.97,21.3884044849611,14.3546338825242,15.9550904166269,720,0,180,3.98437872255659,2.67407967956818,720,0,360,0,0,0,0,0
"20","PH051602000",14.268,122.49,21.269307534492,14.2747030432832,16.3281108711335,720,0,180,3.71527374498917,2.49347231207327,720,0,180,0,0,0,0,0
"21","PH051603000",14.106,122.94,22.8669899768157,15.3469731388025,15.1448582835424,720,180,180,3.99841326736859,2.68349883716013,720,180,180,0,0,0,0,0
"22","PH051605000",14.263,122.65,19.5170325231757,13.0986795457555,10.80279851547,720,0,180,3.7372815505348,2.50824265136564,720,0,0,0,0,0,0,0
"23","PH051606000",14.136,122.69,20.7004818633783,13.8929408479049,19.2266179794609,540,0,180,3.77862523923159,2.53599009344402,540,0,180,0,0,0,0,0
"24","PH051607000",13.974,123.04,20.7918620336041,13.9542698212108,23.7225026658784,900,0,0,4.03275239377799,2.70654523072348,900,0,180,0,0,0,0,0
"25","PH051608000",14.254,122.77,20.3207734449602,13.6381029831948,20.2039522192451,720,0,0,3.83809989446347,2.57590596943857,720,0,180,0,0,0,0,0
"26","PH051604000",14.015,122.87,23.3417669417946,15.6656153971776,4.80119212055261,720,180,180,3.87571891826165,2.60115363641721,720,180,180,0,0,0,0,0
"27","PH051609000",14.081,122.86,22.521422437357,15.1150486156759,7.13317261975764,720,180,180,3.87319525518261,2.59945990280712,720,180,180,0,0,0,0,0
"28","PH051610000",14.151,122.38,20.6926838458772,13.8877072791122,33.7618310648776,900,0,0,3.70253205329257,2.48492084113595,900,0,180,0,0,0,0,0
"29","PH051611000",14.141,122.92,22.3004061287331,14.9667155226396,16.3165536172589,720,0,180,3.97588106885634,2.66837655627942,720,0,180,0,0,0,0,0
"30","PH051612000",14.253,122.9,21.0250490536869,14.1107711769711,26.5209576417461,1080,0,0,3.97262430082531,2.66619080592303,1080,0,180,0,0,0,0,0
"31","PH051701000",13.482,123.36,22.8005184348452,15.3023613656679,23.7904370426511,1080,180,0,4.2181820772157,2.8309946826951,1080,180,360,0,0,0,0,0
"32","PH051702000",13.348,123.25,23.6419405252062,15.8670741779907,34.8027008597528,1080,540,0,4.25738429572463,2.85730489645948,1080,540,540,0,0,0,0,0
"33","PH051703000",13.32,123.31,23.257579507857,15.6091137636624,29.3213215760956,1080,360,0,4.24457426183415,2.84870755827795,1080,360,540,0,0,0,0,0
"34","PH051704000",13.684,123.2,24.6542665402337,16.5464876108951,6.53745668939977,900,180,180,4.04346015448253,2.71373164730371,900,180,540,0,0,0,0,0
"35","PH051705000",13.43,123.51,24.724523664919,16.5936400435698,6.55969034268028,1080,360,180,4.1723571434875,2.80023969361577,1080,360,540,0,0,0,0,0
"36","PH051706000",13.456,123.26,22.9598408668141,15.4092891723585,32.1787657234419,1080,180,0,4.2110518333659,2.82620928413819,1080,180,360,0,0,0,0,0
"37","PH051707000",13.741,123.07,22.8078970634308,15.3073134653898,9.87667651246641,900,180,180,3.99966791847418,2.684340884882,900,180,360,0,0,0,0,0
"38","PH051708000",13.71,123.27,25.2054249993828,16.9163926170354,12.0271147041425,1080,180,180,4.1344075265476,2.77477015204537,1080,180,360,0,0,0,0,0
"39","PH051709000",13.624,123.15,24.5326629189987,16.464874442281,11.6734181800411,900,180,180,4.06107960266271,2.72555678031054,900,180,540,0,0,0,0,0
"40","PH051710000",13.644,123.13,24.1519155056125,16.2093392655117,9.95173501033188,900,180,180,4.03408821493631,2.70744175499081,900,180,360,0,0,0,0,0
"41","PH051711000",13.798,123.83,24.3999308511038,16.3757925175193,52.1109653736242,1260,360,0,4.4327728336575,2.97501532460235,1260,360,540,0,0,0,0,0
"42","PH051712000",13.949,122.68,21.7911507579886,14.6249333946233,18.0109391972891,720,0,180,3.84604975931645,2.58124144920567,720,0,180,0,0,0,0,0
"43","PH051713000",13.602,123.13,24.4232759681247,16.3914603812917,14.4474076557217,900,180,180,4.06963088001926,2.73129589263037,900,180,360,0,0,0,0,0
"44","PH051714000",13.866,123.63,24.46388201646,16.4187127627248,51.6011874509087,1080,180,0,4.39611993674523,2.95041606492968,1080,180,540,0,0,0,0,0
"45","PH051715000",13.73,123.43,25.4268618554616,17.0650079566856,29.1541746373805,1080,180,0,4.31451179678823,2.89564550120016,1080,180,360,0,0,0,0,0
"46","PH051716000",13.451,123.43,23.713855986269,15.9153395881,15.4927203530378,900,360,180,4.22793887982127,2.83754287236327,900,360,360,0,0,0,0,0
"47","PH051717000",13.822,123.51,25.1875082360953,16.9043679436881,39.2078907948423,1080,360,0,4.38989580884259,2.94623879788093,1080,360,540,0,0,0,0,0
"48","PH051718000",13.665,122.97,22.2260289070102,14.9167979241679,21.7680962676535,1080,0,0,4.0279543308213,2.70332505424248,1080,0,360,0,0,0,0,0
"49","PH051719000",13.853,122.89,20.4816324795957,13.7460620668427,20.382196778681,720,0,0,3.93815079496916,2.64305422481151,720,0,180,0,0,0,0,0
"50","PH051720000",13.672,123.16,24.2960068977065,16.3060448977896,6.27584458121767,900,180,180,4.01709936489108,2.69603984220878,900,180,360,0,0,0,0,0
"51","PH051721000",13.595,123.19,25.3329735263732,17.001995655284,15.1884747559728,900,180,180,4.11653923507717,2.7627780101189,900,180,360,0,0,0,0,0
"52","PH051722000",13.515,123.19,25.760894388475,17.2891908647483,23.9676732307387,1080,180,0,4.17337327664088,2.80092166217509,1080,180,360,0,0,0,0,0
"53","PH051723000",13.396,123.34,23.4232256569733,15.720285675821,24.463447393257,1080,360,0,4.24384868220679,2.84822059208509,1080,360,360,0,0,0,0,0
"54","PH051724000",13.643,123.25,25.7062803843863,17.2525371707291,13.5730977641674,900,180,180,4.14163811629797,2.77962289684428,900,180,360,0,0,0,0,0
"55","PH051725000",13.581,123.38,22.2403394845728,14.9264023386394,27.9338789052099,1080,0,0,4.22105483657875,2.83292270911325,1080,0,360,0,0,0,0,0
"56","PH051726000",13.589,123.07,23.7402901992089,15.93308067061,18.3400464284605,900,180,180,4.05710601642586,2.72288994390997,900,180,360,0,0,0,0,0
"57","PH051727000",13.555,122.99,22.9022531190115,15.3706396771889,26.6893062651846,1080,180,0,4.04888490650295,2.71737242047178,1080,180,360,0,0,0,0,0
"58","PH051728000",13.589,123.29,24.3112416689283,16.3162695764619,20.9101942929774,1080,180,0,4.1896390847265,2.81183831189698,1080,180,360,0,0,0,0,0
"59","PH051729000",13.747,123.72,25.8109624026573,17.3227935588304,41.4011333027614,1260,360,0,4.45547542060377,2.99025196013676,1260,360,540,0,0,0,0,0
"60","PH051730000",13.865,122.77,23.3325850132119,15.6594530290013,18.899822608704,720,180,180,3.9079277708588,2.62277031601262,720,180,180,0,0,0,0,0
"61","PH051731000",13.561,123.51,23.4673895419735,15.7499258670963,18.2023578343533,1080,360,180,4.28487983293811,2.87575827713967,1080,360,360,0,0,0,0,0
"62","PH051732000",13.524,123.12,24.6848163972135,16.5669908706131,23.1671347367057,1080,180,0,4.11670463532384,2.76288901699587,1080,180,360,0,0,0,0,0
"63","PH051733000",13.692,123.55,23.4670226889888,15.7496796570395,31.8048200712473,1080,360,0,4.3822734626639,2.94112312930463,1080,360,540,0,0,0,0,0
"64","PH051734000",13.794,122.96,21.4182636319656,14.3746735785004,22.8670353483873,1080,0,0,3.97069075444648,2.66489312378959,1080,0,180,0,0,0,0,0
"65","PH051735000",14.016,123.29,21.855757845105,14.6682938557752,34.9474280477424,1080,0,0,4.25242659785505,2.85397758245305,1080,0,540,0,0,0,0,0
"66","PH051736000",13.626,123.46,22.4828194720034,15.0891405852372,26.9577723050676,1080,180,0,4.28119742722173,2.8732868639072,1080,180,360,0,0,0,0,0
"67","PH051737000",13.867,123.35,23.8681179892577,16.01887113373,25.6562068540258,1080,180,0,4.24194099078783,2.84694026227371,1080,180,180,0,0,0,0,0
"68","PH052001000",13.962,124.26,20.3118226350232,13.6320957282035,97.2696764871155,1080,0,0,4.3091208132814,2.89202739146403,1080,0,180,0,0,0,0,0
"69","PH052002000",13.694,124.36,22.4574900113546,15.0721409472178,83.2670516368078,1260,180,0,4.45282322402583,2.98847196243344,1260,180,540,0,0,0,0,0
"70","PH052003000",13.605,124.3,23.7670329911828,15.9510288531428,71.4274925435781,1260,180,0,4.51308908626718,3.02891884984375,1260,180,720,0,0,0,0,0
"71","PH052004000",13.873,124.18,21.4033906152833,14.3646916881096,84.3300806689649,1080,0,0,4.36966901807659,2.9326637705212,1080,0,360,0,0,0,0,0
"72","PH052005000",13.785,124.35,21.6344502423093,14.5197652632948,91.5253738858339,1260,0,0,4.39957884621467,2.95273748068099,1260,0,360,0,0,0,0,0
"73","PH052006000",14.031,124.19,19.8426327916241,13.3172032158551,96.8957390659399,1080,0,0,4.28020739816607,2.87262241487656,1080,0,0,0,0,0,0,0
"74","PH052007000",13.91,124.29,20.7096424507062,13.8990888930914,96.3249962012527,1080,0,0,4.33473722631053,2.90921961497351,1080,0,180,0,0,0,0,0
"75","PH052008000",13.662,124.11,24.0173924853723,16.1190553593103,65.4114199345686,1260,360,0,4.49531856908022,3.01699232824176,1260,360,540,0,0,0,0,0
"76","PH052009000",13.704,124.25,22.9433285459374,15.3982070778104,78.6860500921185,1260,180,0,4.45913779635252,2.99270993043793,1260,180,540,0,0,0,0,0
"77","PH052010000",13.847,124.31,21.2265571532194,14.2460115122278,94.2723922793242,1260,0,0,4.36844174498047,2.93184009730233,1260,0,180,0,0,0,0,0
"78","PH052011000",13.601,124.19,24.4792790132493,16.429046317617,65.5862605532497,1260,180,0,4.52485640241562,3.03681637746014,1260,180,540,0,0,0,0,0
"79","PH054101000",12.439,123.34,21.2351293563392,14.251764668684,95.9915933915433,1080,0,0,3.90360666527661,2.61987024515209,1080,0,360,0,0,0,0,0
"80","PH054102000",12.424,123.48,22.5857243319643,15.1582042496405,87.4383597440736,1080,180,0,4.01973680209334,2.69780993429084,1080,180,540,0,0,0,0,0
"81","PH054103000",12.021,123.23,18.6448437860685,12.5133179772272,139.780591777307,900,0,0,3.53209068698648,2.37053066240704,900,0,0,0,0,0,0,0
"82","PH054104000",12.4,123.76,25.6267798473254,17.1991811055875,68.608111461614,1080,540,0,4.26065041503397,2.85949692284159,1080,540,720,0,0,0,0,0
"83","PH054105000",12.001,123.95,23.867935113395,16.0187483982517,88.4111137826451,1260,360,0,4.12530996576668,2.76866440655482,1260,360,540,0,0,0,0,0
"84","PH054106000",12.019,123.75,22.2839907401556,14.9556984833259,98.1609953970119,1260,0,0,3.96823535640957,2.66324520564401,1260,0,360,0,0,0,0,0
"85","PH054107000",12.868,123.22,22.5354779785693,15.1244818648116,70.7112327370659,1080,180,0,4.04918861483629,2.71757625156798,1080,180,540,0,0,0,0,0
"86","PH054108000",12.154,123.85,24.2518919202636,16.2764375303783,79.6146382149734,1260,360,0,4.1601813152448,2.79206799680859,1260,360,720,0,0,0,0,0
"87","PH054109000",11.812,124.01,22.9655293245398,15.4131069292213,102.581923089952,1080,180,0,4.01844870505844,2.69694543963654,1080,180,540,0,0,0,0,0
"88","PH054110000",12.226,123.31,20.1765838962038,13.5413314739623,116.158397650972,900,0,0,3.73714744655884,2.50815264869721,900,0,180,0,0,0,0,0
"89","PH054111000",12.337,123.56,22.9950539402747,15.4329221075669,91.005215466104,1080,180,0,4.03329240748832,2.70690765603243,1080,180,540,0,0,0,0,0
"90","PH054112000",12.203,123.52,21.8636050350915,14.6735604262359,102.421589674189,1080,0,0,3.90454773764693,2.62050183734694,1080,0,540,0,0,0,0,0
"91","PH054113000",12.274,123.66,23.5936852477583,15.8346880857438,85.3997839396634,1080,180,0,4.07916642866909,2.7376955897108,1080,180,540,0,0,0,0,0
"92","PH054114000",12.63,123.63,25.3145301907873,16.9896175777096,59.3073357091689,1260,360,0,4.29072609497254,2.87968194293459,1260,360,720,0,0,0,0,0
"93","PH054115000",12.098,123.89,23.9580410231043,16.0792221631573,82.1685552348473,1260,360,0,4.15142515551265,2.78619137953869,1260,360,720,0,0,0,0,0
"94","PH054116000",11.856,124.03,23.4885606525456,15.764134666138,97.5586098517965,1080,180,0,4.07224316731582,2.73304910558109,1080,180,540,0,0,0,0,0
"95","PH054117000",11.928,123.89,22.8203909299991,15.3156986107377,98.5902768914524,1080,180,0,4.01517619265584,2.69474912258781,1080,180,540,0,0,0,0,0
"96","PH054118000",12.479,123.72,25.6398628997458,17.2079616776818,68.5003237912223,1080,540,0,4.27793640256024,2.87109825675184,1080,540,540,0,0,0,0,0
"97","PH054119000",12.557,123.69,25.6035059276012,17.1835610252357,62.7622852953656,1260,540,0,4.30131133114216,2.88678612828333,1260,540,540,0,0,0,0,0
"98","PH054120000",13.058,123.02,22.2181806824836,14.911530659385,70.7308505663426,1080,0,0,3.96673068907667,2.66223536179642,1080,0,360,0,0,0,0,0
"99","PH054121000",12.171,123.76,23.6815425526907,15.8936527199267,84.6189590966232,1260,360,0,4.09324128228887,2.74714180019387,1260,360,540,0,0,0,0,0
"100","PH056202000",12.833,124.11,26.5072515192476,17.7901016907702,24.4484976722509,1440,540,0,4.56736918923271,3.06534844914947,1440,540,900,0,0,0,0,0
"101","PH056203000",12.684,123.92,30.1580291727438,20.2402880353985,41.5793591080704,1440,540,0,4.60442958812961,3.09022120008698,1440,540,900,180,180,0,0,0
"102","PH056204000",12.757,124.1,27.7620028450471,18.6322166745282,22.3081517522714,1260,540,0,4.59448361959827,3.08354605342166,1260,540,900,0,0,0,0,0
"103","PH056205000",12.859,124.04,28.5183503571792,19.1398324544827,23.9223449474914,1440,360,0,4.56892812648234,3.06639471575996,1440,360,900,0,0,0,0,0
"104","PH056206000",12.95,123.81,26.9492430330945,18.0867402906675,19.8494402646886,1260,540,180,4.42422771701069,2.96928034698704,1260,540,540,0,0,0,0,0
"105","PH056207000",12.971,123.57,27.8990001207748,18.7241611548824,42.950717624436,1080,540,0,4.42449006106754,2.96945641682385,1080,540,720,0,0,0,0,0
"106","PH056208000",12.925,124.1,28.0272681396573,18.8102470735955,21.5036282616056,1440,360,0,4.57622424305164,3.07129143828969,1440,360,720,0,0,0,0,0
"107","PH056209000",12.712,124.02,28.2500837558281,18.9597877555893,30.5588511127163,1260,540,0,4.62945646502935,3.10701776176466,1260,540,900,0,0,0,0,0
"108","PH056210000",12.811,123.97,30.709940882171,20.6106985786383,27.4997222076363,1440,360,0,4.58495520164594,3.07715114204426,1440,360,900,180,180,0,0,0
"109","PH056211000",12.809,123.88,29.0207901703663,19.4770403827962,28.8783358221258,1260,540,0,4.52281673518784,3.03544747328043,1260,540,900,0,0,0,0,0
"110","PH056212000",12.589,124.03,28.7247503283474,19.2783559250654,32.7486899722287,1260,720,0,4.60624523600097,3.09143975570535,1260,720,720,0,0,0,0,0
"111","PH056213000",12.952,123.69,25.2609374250971,16.9536492785887,31.1453819835302,1260,540,0,4.44257763640144,2.98159572912848,1260,540,720,0,0,0,0,0
"112","PH056214000",13.036,124.15,30.6099672943815,20.5436022109943,21.1880970216603,1440,360,0,4.63286297405521,3.10930400943303,1440,360,720,180,180,0,0,0
"113","PH056215000",12.657,124.08,27.3072466109906,18.3270111483158,24.9576801654894,1260,720,0,4.58526500702278,3.07735906511596,1260,720,720,0,0,0,0,0
"114","PH056216000",13.018,123.99,28.8918037842305,19.3904723384098,5.75916530891127,1080,540,180,4.38262528462954,2.94135925142922,1080,540,720,0,0,0,0,0
