"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"1","PH050501000",13.286,123.84,11.5626790108612,7.76018725561156,122.315607548535,0,0,0,3.01553856482184,2.02385138578647,0,0,0,0,0,0,0,0
"2","PH050502000",13.14,123.63,12.0405305374352,8.08089297814441,112.719501386765,0,0,0,2.99479306315687,2.00992823030662,0,0,0,0,0,0,0,0
"3","PH050503000",13.115,123.68,12.2768741036716,8.23951282125612,108.179392864936,0,0,0,3.03749851678276,2.03858960857903,0,0,0,0,0,0,0,0
"4","PH050504000",13.173,123.57,11.741504850256,7.88020459748723,118.43174812533,0,0,0,2.94266152186555,1.97494061870171,0,0,0,0,0,0,0,0
"5","PH050505000",13.049,123.58,12.4066662241762,8.32662162696391,105.229522466653,0,0,0,3.02228982325371,2.0283824317139,0,0,0,0,0,0,0,0
"6","PH050506000",13.099,123.75,12.4937113237021,8.38504115684704,104.12474121577,0,0,0,3.08656505652371,2.07152017216356,0,0,0,0,0,0,0,0
"7","PH050507000",13.249,123.37,11.3633867802197,7.62643408068435,124.343330291315,0,0,0,2.79596937369212,1.87648951254505,0,0,0,0,0,0,0,0
"8","PH050508000",13.184,123.49,11.6633613332956,7.82775928409102,118.14982317042,0,0,0,2.89432636726492,1.94250091762746,0,0,0,0,0,0,0,0
"9","PH050509000",13.304,123.73,11.3537112831662,7.61994045850078,126.709355482516,0,0,0,2.94538015349354,1.97676520368694,0,0,0,0,0,0,0,0
"10","PH050510000",13.383,123.65,10.8626003218124,7.2903357864513,137.518973197611,0,0,0,2.85423810449999,1.91559604328859,0,0,0,0,0,0,0,0
"11","PH050511000",13.086,123.87,12.729366213274,8.54319880085506,99.8184611974604,0,0,0,3.16371311159607,2.12329739033293,0,0,0,0,0,0,0,0
"12","PH050512000",13.167,123.4,11.8049748650637,7.92280192286152,115.344979368917,0,0,0,2.85825585259067,1.91829251851723,0,0,0,0,0,0,0,0
"13","PH050513000",13.063,123.46,12.3783519979878,8.30761879059584,104.374100613009,0,0,0,2.9493156237253,1.97940645887604,0,0,0,0,0,0,0,0
"14","PH050514000",13.324,123.49,10.9326224136,7.33733047892617,133.608647899477,0,0,0,2.81088366178913,1.8864991018719,0,0,0,0,0,0,0,0
"15","PH050515000",13.234,124.06,11.9195706327663,7.99971183407134,115.064600751164,0,0,0,3.17317133608898,2.12964519200603,0,0,0,0,0,0,0,0
"16","PH050516000",13.244,123.75,11.690146280866,7.84573575897045,119.702300451294,0,0,0,2.99444333826782,2.00969351561599,0,0,0,0,0,0,0,0
"17","PH050517000",13.333,123.69,11.1569092391632,7.48785854977398,130.955574043818,0,0,0,2.90613261103262,1.95042457116283,0,0,0,0,0,0,0,0
"18","PH050518000",13.462,123.61,10.4490381584182,7.012777287529,147.202842315756,0,0,0,2.78505231742471,1.8691626291441,0,0,0,0,0,0,0,0
"19","PH051601000",13.99,122.97,8.13178073892404,5.45757096572083,210.727821717382,0,0,0,2.21799825165692,1.48858943064223,0,0,0,0,0,0,0,0
"20","PH051602000",14.268,122.49,6.95182201886028,4.66565236165119,255.106066838677,0,0,0,1.92896393286843,1.29460666635465,0,0,0,0,0,0,0,0
"21","PH051603000",14.106,122.94,7.7523855180244,5.20294330068751,224.024440560327,0,0,0,2.1475259457086,1.44129258101248,0,0,0,0,0,0,0,0
"22","PH051605000",14.263,122.65,7.10510252084144,4.76852518177278,248.812586551994,0,0,0,1.97816755927621,1.32762923441356,0,0,0,0,0,0,0,0
"23","PH051606000",14.136,122.69,7.48239964240519,5.02174472644643,234.031764020008,0,0,0,2.05142088569777,1.37679254073676,0,0,0,0,0,0,0,0
"24","PH051607000",13.974,123.04,8.22314601598185,5.51888994361198,207.642685056251,0,0,0,2.25123798219752,1.51089797462921,0,0,0,0,0,0,0,0
"25","PH051608000",14.254,122.77,7.2193521338539,4.84520277439859,244.228938867664,0,0,0,2.01881052010842,1.35490638933451,0,0,0,0,0,0,0,0
"26","PH051604000",14.015,122.87,7.98498153021743,5.35904800685733,215.779437641113,0,0,0,2.17052937575837,1.45673112467005,0,0,0,0,0,0,0,0
"27","PH051609000",14.081,122.86,7.77614050204523,5.21888624298337,223.172882300488,0,0,0,2.13360649743074,1.4319506694166,0,0,0,0,0,0,0,0
"28","PH051610000",14.151,122.38,7.16855220709182,4.81110886382001,243.653319155052,0,0,0,1.95057310543916,1.30910946673769,0,0,0,0,0,0,0,0
"29","PH051611000",14.141,122.92,7.63614268200984,5.12492797450325,228.272430415854,0,0,0,2.12293978797426,1.42479180400957,0,0,0,0,0,0,0,0
"30","PH051612000",14.253,122.9,7.30316058255167,4.90145005540381,240.919527375025,0,0,0,2.05976631858923,1.38239350240888,0,0,0,0,0,0,0,0
"31","PH051701000",13.482,123.36,10.2214494662659,6.86003319883615,150.258228161571,0,0,0,2.65577948012073,1.7824023356515,0,0,0,0,0,0,0,0
"32","PH051702000",13.348,123.25,10.8408778034782,7.27575691508601,135.711571388615,0,0,0,2.68235845963372,1.80024057693538,0,0,0,0,0,0,0,0
"33","PH051703000",13.32,123.31,10.9952669170325,7.37937376982046,132.264087314671,0,0,0,2.72628044132768,1.82971841699844,0,0,0,0,0,0,0,0
"34","PH051704000",13.684,123.2,9.33957461470439,6.26817088235194,173.435118993718,0,0,0,2.47111726381833,1.65846796229418,0,0,0,0,0,0,0,0
"35","PH051705000",13.43,123.51,10.4357475985804,7.0038574487117,145.58456593878,0,0,0,2.75665872267816,1.85010652528736,0,0,0,0,0,0,0,0
"36","PH051706000",13.456,123.26,10.3299186608679,6.93283131601871,147.632268541173,0,0,0,2.62568965649577,1.76220782315152,0,0,0,0,0,0,0,0
