"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"36","PH051706000",13.456,123.26,52.3390482192385,35.126877999489,43.6837313297295,1620,900,0,4.80128616512473,3.2223397081374,1620,900,1080,720,720,360,180,0
"37","PH051707000",13.741,123.07,44.2168778141566,29.6757569222527,62.2106328789758,1440,720,0,4.44804430169493,2.98526463201002,1440,720,1080,540,540,0,0,0
"38","PH051708000",13.71,123.27,42.0109106535178,28.1952420493408,69.9034694526552,1440,900,0,4.4856608473697,3.01051063581859,1440,900,900,540,540,0,0,0
"39","PH051709000",13.624,123.15,46.923780963384,31.4924704452241,54.7652260884033,1440,900,0,4.59062964051031,3.08095949027537,1440,900,1080,720,720,180,0,0
"40","PH051710000",13.644,123.13,46.6629075109186,31.3173875912205,55.4342852732882,1440,900,0,4.56609690647211,3.06449456810209,1440,900,1080,720,720,180,0,0
"41","PH051711000",13.798,123.83,37.5186104398202,25.1802754629666,88.2513038221113,1620,900,0,4.38893529112357,2.94559415511649,1620,900,1080,720,720,0,0,0
"42","PH051712000",13.949,122.68,38.3127098783477,25.7132281062736,83.3999429672085,1440,900,0,4.19880969482122,2.81799308377263,1440,900,900,540,540,0,0,0
"43","PH051713000",13.602,123.13,48.248072778173,32.3812568981027,51.5195914222276,1440,900,0,4.61855495554798,3.09970131244831,1440,900,1080,720,720,180,0,0
"44","PH051714000",13.866,123.63,37.5142797686919,25.1773689722764,87.4210772648671,1440,900,0,4.30891477168565,2.89188910851386,1440,900,1080,540,540,0,0,0
"45","PH051715000",13.73,123.43,42.0550801128656,28.224885981789,69.7534973569047,1440,900,0,4.46358158661844,2.99569234001238,1440,900,1080,540,540,0,0,0
"46","PH051716000",13.451,123.43,55.1200351339033,36.9933121704049,38.6986897474254,1440,900,0,4.81452489419164,3.23122476120244,1440,900,1080,540,540,180,180,0
"47","PH051717000",13.822,123.51,39.1725602585228,26.2903088983375,80.379844100992,1440,900,0,4.35785288052742,2.92473347686404,1440,900,1080,540,540,0,0,0
"48","PH051718000",13.665,122.97,48.5279061736006,32.5690645460407,50.8693002340979,1440,900,0,4.54051407807532,3.04732488461431,1440,900,1080,540,540,180,0,0
"49","PH051719000",13.853,122.89,41.6518641878637,27.9542712670226,70.467945775196,1440,900,0,4.31351310235717,2.89497523648132,1440,900,900,540,540,0,0,0
"50","PH051720000",13.672,123.16,45.0451268110508,30.2316287322489,59.8038641593558,1440,900,0,4.53139405005725,3.04120406044111,1440,900,1080,720,720,180,0,0
"51","PH051721000",13.595,123.19,46.8834349956136,31.4653926145058,54.8655132475808,1440,900,0,4.62613718662342,3.10479005813653,1440,900,1080,720,720,360,0,0
"52","PH051722000",13.515,123.19,49.5896626892737,33.2816528115931,48.4528822741102,1440,900,0,4.72677573724082,3.1723327095576,1440,900,1080,720,720,360,0,0
"53","PH051723000",13.396,123.34,57.9317398796194,38.880362335315,34.2236822530209,1440,900,0,4.88502895755688,3.27854292453482,1440,900,1080,540,540,360,180,0
"54","PH051724000",13.643,123.25,44.0659553551174,29.5744666812869,63.1640486095992,1620,900,0,4.56653050409604,3.06478557321882,1620,900,900,720,540,0,0,0
"55","PH051725000",13.581,123.38,47.7488882216002,32.046233705772,53.520433303644,1440,900,0,4.64393182349016,3.11673276744306,1440,900,1080,540,540,180,0,0
"56","PH051726000",13.589,123.07,50.3259105574308,33.7757788976046,46.8664294097798,1440,900,0,4.63689826259599,3.11201225677583,1440,900,1080,720,720,180,180,0
"57","PH051727000",13.555,122.99,53.9618575475657,36.2160117768897,39.7782116372966,1440,900,0,4.68416477284814,3.14373474687795,1440,900,1080,720,720,180,180,0
"58","PH051728000",13.589,123.29,46.6112058057917,31.2826884602629,56.3505053618274,1440,900,0,4.63342003189182,3.1096778737529,1440,900,900,540,540,180,0,0
"59","PH051729000",13.747,123.72,39.7941478125408,26.7074817533831,77.9184319207942,1620,1080,0,4.44600805283176,2.98389802203474,1620,1080,1080,540,540,0,0,0
"60","PH051730000",13.865,122.77,41.107578131265,27.5889786115872,72.3960623887987,1440,900,0,4.29478977415045,2.88240924439627,1440,900,900,540,540,0,0,0
"61","PH051731000",13.561,123.51,48.5863822520213,32.6083102362559,51.545900949055,1440,900,0,4.66922457285357,3.13370776701582,1440,900,1080,540,540,180,0,0
"62","PH051732000",13.524,123.12,51.751552062228,34.7325852766631,43.9389160850731,1440,900,0,4.7182517466928,3.16661191053208,1440,900,1080,720,720,360,180,0
"63","PH051733000",13.692,123.55,43.0035760166263,28.8614604138431,66.65145030455,1440,900,0,4.50927843070992,3.02636136289257,1440,900,1080,540,540,0,0,0
"64","PH051734000",13.794,122.96,43.3912891919446,29.1216705986206,64.7305956788365,1440,900,0,4.38368921766851,2.94207330044866,1440,900,1080,540,540,0,0,0
"65","PH051735000",14.016,123.29,34.8485116767762,23.3882628703196,99.9953848978599,1260,900,0,4.13714923911298,2.77661022759261,1260,900,900,360,360,0,0,0
"66","PH051736000",13.626,123.46,45.8951778224394,30.8021327667379,58.2252664743613,1440,900,0,4.58842916296273,3.07948265970653,1440,900,1080,540,540,180,0,0
"67","PH051737000",13.867,123.35,37.9460051065934,25.4671175212036,85.5206399326004,1440,900,0,4.30417399862398,2.88870738162683,1440,900,900,540,540,0,0,0
"68","PH052001000",13.962,124.26,33.7326681671309,22.6393746088127,107.434392214174,1440,1080,0,4.21090221966461,2.82610887225813,1440,1080,1080,360,360,0,0,0
"69","PH052002000",13.694,124.36,39.2715484568528,26.3567439307737,82.7989729851004,1620,1080,0,4.52854859051629,3.0392943560512,1620,1080,1260,720,720,0,0,0
"70","PH052003000",13.605,124.3,42.1179067699324,28.2670515234446,71.0757519734079,1620,1080,0,4.63230592322691,3.10893014981672,1620,1080,1260,720,720,0,0,0
"71","PH052004000",13.873,124.18,35.999484490296,24.1607278458363,95.98313278164,1440,1080,0,4.31175571229329,2.89379578006261,1440,1080,1080,540,540,0,0,0
"72","PH052005000",13.785,124.35,36.9927526070827,24.8273507430085,91.6198882378536,1620,1080,0,4.42027139062265,2.96662509437762,1620,1080,1260,720,720,0,0,0
"73","PH052006000",14.031,124.19,32.6173839153656,21.8908616881648,113.515574429887,1440,900,0,4.13017323826654,2.77192834782989,1440,900,1080,360,360,0,0,0
"74","PH052007000",13.91,124.29,34.6583639070918,23.2606469175113,102.657559248508,1440,1080,0,4.27212928854684,2.86720086479654,1440,1080,1080,540,360,0,0,0
"75","PH052008000",13.662,124.11,41.953587159675,28.1567699058221,71.634544478453,1440,1080,0,4.55573360717213,3.05753933367257,1440,1080,1080,540,540,0,0,0
"76","PH052009000",13.704,124.25,39.79460937281,26.7077915253758,79.4500392829417,1620,1080,0,4.51139591743967,3.02778249492595,1620,1080,1080,720,540,0,0,0
"77","PH052010000",13.847,124.31,35.8740862421265,24.0765679477359,96.5932088878507,1620,1080,0,4.3463821726726,2.91703501521651,1620,1080,1080,540,540,0,0,0
"78","PH052011000",13.601,124.19,43.5047581989247,29.1978242945804,66.6192147321441,1620,1080,0,4.63188253279519,3.10864599516456,1620,1080,1080,720,540,0,0,0
"79","PH054101000",12.439,123.34,40.6322853707503,27.2699901817116,74.7105984234499,1440,900,0,4.34350981293544,2.91510725700365,1440,900,900,540,540,0,0,0
"80","PH054102000",12.424,123.48,40.3438643399123,27.0764190200754,75.7777044235579,1440,900,0,4.36034818489321,2.92640817778068,1440,900,1080,540,540,0,0,0
"81","PH054103000",12.021,123.23,30.868724597619,20.7172648306168,122.577476201981,1260,720,0,3.84192178774485,2.57847099848647,1260,720,900,180,180,0,0,0
"82","PH054104000",12.4,123.76,40.8889756476304,27.4422655353224,75.3046507173538,1440,900,0,4.39940097313261,2.95261810277356,1440,900,1080,540,540,0,0,0
"83","PH054105000",12.001,123.95,32.4908660445163,21.8059503654471,114.127006533875,1440,900,0,3.95875110688005,2.65687993750339,1440,900,900,180,180,0,0,0
"84","PH054106000",12.019,123.75,32.1890295306357,21.6033755239166,115.849661107536,1440,720,0,3.94212891264667,2.64572410244743,1440,720,900,360,360,0,0,0
"85","PH054107000",12.868,123.22,57.2640510253213,38.4322490102827,35.2291744994565,1620,900,0,4.84767137100644,3.25347071879627,1620,900,1080,720,540,360,180,0
"86","PH054108000",12.154,123.85,35.4315464533114,23.7795613780614,98.7139602775146,1440,900,0,4.1209801277199,2.7657584749798,1440,900,900,540,360,0,0,0
"87","PH054109000",11.812,124.01,29.1243491018754,19.5465430213929,134.855153681917,1440,720,0,3.74996394971158,2.51675432866549,1440,720,900,0,0,0,0,0
"88","PH054110000",12.226,123.31,35.1668224236867,23.6018942440851,98.6448787418997,1440,900,0,4.08870601963366,2.74409799975414,1440,900,900,540,540,0,0,0
"89","PH054111000",12.337,123.56,37.7403259787053,25.3290778380573,86.3573188559443,1440,900,0,4.27526165775581,2.86930312601061,1440,900,1080,540,540,0,0,0
"90","PH054112000",12.203,123.52,34.7778392248464,23.3408316945278,100.639865875758,1440,720,0,4.10900429673032,2.75772100451699,1440,720,1080,360,360,0,0,0
"91","PH054113000",12.274,123.66,36.7001794304646,24.6309929063521,92.5652427857026,1440,720,0,4.22341443866636,2.83450633467541,1440,720,1080,360,360,0,0,0
"92","PH054114000",12.63,123.63,46.4580661456409,31.1799101648597,56.7103855055565,1620,1080,0,4.66030531244803,3.12772168620673,1620,1080,1080,720,720,360,0,0
"93","PH054115000",12.098,123.89,34.3547582884545,23.056884757352,104.111283022725,1440,900,0,4.06216181749214,2.72628309898801,1440,900,900,360,360,0,0,0
"94","PH054116000",11.856,124.03,29.8728566370443,20.0488970718418,129.940327840392,1440,720,0,3.80387114583678,2.55293365492401,1440,720,900,180,0,0,0,0
"95","PH054117000",11.928,123.89,31.001898348776,20.806643187098,122.86531788177,1440,720,0,3.86277722413007,2.59246793565776,1440,720,900,180,180,0,0,0
"96","PH054118000",12.479,123.72,42.6475894309332,28.6225432422371,69.2864241906309,1620,900,0,4.48862569305654,3.01250046513862,1620,900,1080,720,720,0,0,0
"97","PH054119000",12.557,123.69,44.4793146775983,29.851889045368,63.6630376385043,1620,1080,0,4.58091002476429,3.07443625823106,1620,1080,1080,720,720,0,0,0
"98","PH054120000",13.058,123.02,63.7360208469341,42.7758529174055,25.0377036351034,1440,1080,0,4.98137135650218,3.34320225268603,1440,1080,1080,720,720,360,360,0
"99","PH054121000",12.171,123.76,35.3178052873078,23.7032250250388,99.2916076834508,1440,900,0,4.12280711418893,2.76698464039526,1440,900,900,360,360,0,0,0
"100","PH056202000",12.833,124.11,67.4471437095461,45.2665394023799,22.9085330577721,1620,1080,0,5.09997694875078,3.42280332130925,1620,1080,1080,720,720,360,180,0
"101","PH056203000",12.684,123.92,55.4473083705065,37.2129586379239,39.5954486470857,1440,900,0,4.82610773707769,3.23899848126019,1440,900,1260,540,540,180,180,0
"102","PH056204000",12.757,124.1,61.5207432000456,41.2890893960037,30.6109734377511,1620,1080,0,4.98258945311289,3.34401976718986,1620,1080,1080,720,720,180,180,0
"103","PH056205000",12.859,124.04,62.1579387501091,41.7167374161806,18.3218280900668,1620,1080,180,5.02760494800796,3.37423150873017,1620,1080,1260,720,720,180,180,0
"104","PH056206000",12.95,123.81,66.1195052642484,44.3755068887573,25.1747478904549,1620,1080,0,5.13119808012384,3.44375710075425,1620,1080,1260,720,720,360,360,0
"105","PH056207000",12.971,123.57,64.1402605448223,43.0471547280686,20.6222710963651,1620,1080,0,5.0531721689285,3.39139071740168,1620,1080,1080,720,720,360,180,0
"106","PH056208000",12.925,124.1,45.328386585115,30.4217359631644,13.3437956914412,1620,1080,180,4.80496551322032,3.22480906927538,1620,1080,1080,720,720,180,0,0
"107","PH056209000",12.712,124.02,58.6053654229069,39.3324600153738,34.6663347880383,1440,1080,0,4.89771860766496,3.28705946823151,1440,1080,1080,540,540,180,180,0
"108","PH056210000",12.811,123.97,66.7055695435203,44.7688386198123,24.4980389466735,1440,1080,0,5.04874943635751,3.38842244050839,1440,1080,1260,720,540,180,180,0
"109","PH056211000",12.809,123.88,62.8909793228993,42.208710954966,28.8498059531244,1440,900,0,4.99992571438002,3.35565484186578,1440,900,1260,720,720,360,180,0
"110","PH056212000",12.589,124.03,50.7241688816267,34.0430663635079,48.3431171683962,1440,1080,0,4.71587323712439,3.16501559538549,1440,1080,1080,540,540,180,180,0
"111","PH056213000",12.952,123.69,59.3017613883942,39.7998398579827,32.2004344706965,1620,1080,0,5.0795117815654,3.40906830977544,1620,1080,1080,720,720,360,360,0
"112","PH056214000",13.036,124.15,47.6780988507779,31.9987240609248,13.1382060646449,1620,1080,180,4.83393694496199,3.24425298319597,1620,1080,1260,720,720,180,0,0
"113","PH056215000",12.657,124.08,54.5357253947245,36.6011579830366,41.1391781980736,1620,1080,0,4.82517602457609,3.23837317085644,1620,1080,1080,720,540,180,180,0
"114","PH056216000",13.018,123.99,44.9793679134834,30.1874952439486,4.33107783987974,1260,900,180,4.43155167021339,2.97419575182106,1260,900,1080,540,540,180,0,0
