"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"76","PH052009000",13.704,124.25,19.1047576524495,12.821985001644,217.678582164652,1080,0,0,4.01924713965842,2.69748130178418,1080,0,0,0,0,0,0,0
"77","PH052010000",13.847,124.31,20.5145090117498,13.7681268535233,200.490440694048,1080,0,0,4.21560284425207,2.82926365386045,1080,0,360,0,0,0,0,0
"78","PH052011000",13.601,124.19,18.1368112223017,12.1723565250347,230.771487595867,1080,0,0,3.87736193037551,2.60225632911108,1080,0,0,0,0,0,0,0
"79","PH054101000",12.439,123.34,9.74590060168361,6.54087288703598,381.438920204048,0,0,0,2.51085868341941,1.68514005598618,0,0,0,0,0,0,0,0
"80","PH054102000",12.424,123.48,9.87569078405115,6.62798039198064,378.243912492784,0,0,0,2.52512334436725,1.69471365393775,0,0,0,0,0,0,0,0
"81","PH054103000",12.021,123.23,7.99673230306743,5.36693443158888,429.323482058204,0,0,0,2.17267539694225,1.45817140734379,0,0,0,0,0,0,0,0
"82","PH054104000",12.4,123.76,10.0933974224147,6.77409222980849,372.154763303999,0,0,0,2.55770282894121,1.71657907982631,0,0,0,0,0,0,0,0
"83","PH054105000",12.001,123.95,8.7334550422984,5.86137922301906,407.351074723872,0,0,0,2.27414456250991,1.52627151846303,0,0,0,0,0,0,0,0
"84","PH054106000",12.019,123.75,8.56189313380419,5.74623700255315,412.23463652172,0,0,0,2.25564853453894,1.51385807687177,0,0,0,0,0,0,0,0
"85","PH054107000",12.868,123.22,11.5427253887991,7.74679556295241,341.885681681931,0,0,0,2.85841636536712,1.91840024521283,0,0,0,0,0,0,0,0
"86","PH054108000",12.154,123.85,9.20432355154232,6.17739835673981,394.456940345662,0,0,0,2.37484477225258,1.59385555184737,0,0,0,0,0,0,0,0
