"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"13","PH050513000",13.063,123.46,22.3085633907389,14.9721901951268,175.166697052799,900,0,0,3.30380583739479,2.21731935395624,900,0,540,0,0,0,0,0
"14","PH050514000",13.324,123.49,25.217048036925,16.9241933133725,146.848200727417,1080,360,0,3.55204615104113,2.38392359130277,1080,360,540,0,0,0,0,0
"15","PH050515000",13.234,124.06,23.1221218251621,15.5182025672229,173.767910275908,900,180,0,3.4142777802658,2.29146159749382,900,180,540,0,0,0,0,0
"16","PH050516000",13.244,123.75,23.5685388762388,15.8178113263348,162.353765671612,900,360,0,3.45424786576758,2.31828715823327,900,360,540,0,0,0,0,0
"17","PH050517000",13.333,123.69,24.7697775964011,16.6240118096651,150.917854041903,900,360,0,3.54660134955428,2.38026936211697,900,360,720,0,0,0,0,0
"18","PH050518000",13.462,123.61,26.6210696212041,17.8664896786605,134.673116045118,1080,360,0,3.68118131780629,2.47059148846059,1080,360,720,0,0,0,0,0
"19","PH051601000",13.99,122.97,35.2380161319449,23.6496752563389,69.662869028996,1080,540,0,4.23420933798228,2.84175123354515,1080,540,900,360,360,0,0,0
"20","PH051602000",14.268,122.49,32.5286560973307,21.8313128170005,20.080196776357,1080,720,0,4.19052714266754,2.81243432393795,1080,720,720,180,180,0,0,0
"21","PH051603000",14.106,122.94,37.371582708711,25.0815991333631,58.4094073783367,1080,720,0,4.35026321197674,2.91963973958171,1080,720,900,360,360,0,0,0
"22","PH051605000",14.263,122.65,35.2126350944008,23.6326410029535,24.2251272141672,1080,720,0,4.30655071503786,2.890302493314,1080,720,720,360,360,0,0,0
"23","PH051606000",14.136,122.69,41.6015507973713,27.9205038908532,38.6356678140289,1080,720,0,4.38438883078302,2.94254283945169,1080,720,720,360,360,0,0,0
"24","PH051607000",13.974,123.04,35.462284207501,23.8001907432893,76.2661668103757,1080,540,0,4.21910630219352,2.83161496791511,1080,540,900,360,360,0,0,0
"25","PH051608000",14.254,122.77,42.4704054772917,28.5036278371085,33.7682814734186,1260,720,0,4.48218719933337,3.00817932841166,1260,720,900,360,360,0,0,0
"26","PH051604000",14.015,122.87,35.6777354006843,23.9447888595196,60.5190749550971,1260,720,0,4.25879978540182,2.85825488953142,1260,720,900,360,360,0,0,0
"27","PH051609000",14.081,122.86,37.1894426933792,24.959357512335,54.1684998953481,1260,720,0,4.32494748771394,2.90264932061338,1260,720,900,360,360,0,0,0
"28","PH051610000",14.151,122.38,42.3748391413541,28.4394893566135,36.3354830336873,1080,540,0,4.36813318188209,2.93163300797456,1080,540,720,540,180,0,0,0
"29","PH051611000",14.141,122.92,37.8659964977259,25.4134204682724,54.2663253552387,1080,720,0,4.38449453166318,2.94261377963972,1080,720,900,360,360,0,0,0
"30","PH051612000",14.253,122.9,40.0258526528848,26.8629883576408,45.5803676110466,1260,720,0,4.48968864548126,3.01321385602769,1260,720,900,360,360,0,0,0
"31","PH051701000",13.482,123.36,27.4811221909837,18.4437061684454,127.679019824497,1080,540,0,3.71577988042407,2.49381200028461,1080,540,720,0,0,0,0,0
"32","PH051702000",13.348,123.25,25.7393922665741,17.2747599104524,142.225734030266,900,540,0,3.58908076837184,2.40877903917573,900,540,540,0,0,0,0,0
"33","PH051703000",13.32,123.31,25.3799297486127,17.0335098983978,145.39838206118,900,540,0,3.55879693213715,2.38845431687057,900,540,540,0,0,0,0,0
"34","PH051704000",13.684,123.2,30.595040240761,20.533584054202,105.06803469444,1080,540,0,3.92511185692633,2.6343032596821,1080,540,720,180,180,0,0,0
"35","PH051705000",13.43,123.51,26.5084708813641,17.7909200546068,135.617916138624,1080,540,0,3.65560470968372,2.4534259796535,1080,540,720,0,0,0,0,0
"36","PH051706000",13.456,123.26,27.1685551695534,18.2339296439955,130.192516133494,1080,540,0,3.69453608758829,2.47955442120019,1080,540,540,0,0,0,0,0
"37","PH051707000",13.741,123.07,31.2631668687153,20.9819911870573,97.8827036590043,1080,540,0,3.98512840340762,2.67458282107894,1080,540,900,180,180,0,0,0
"38","PH051708000",13.71,123.27,31.0793918923177,20.8586522767233,101.914363049965,1080,540,0,3.94986939505786,2.65091905708581,1080,540,720,180,180,0,0,0
"39","PH051709000",13.624,123.15,29.5472900637178,19.830396015918,112.217647957103,1080,540,0,3.86574282248178,2.594458270122,1080,540,540,0,0,0,0,0
"40","PH051710000",13.644,123.13,29.8254428018458,20.0170757059368,110.277598330589,1080,540,0,3.88632708684968,2.60827321265079,1080,540,540,180,0,0,0,0
"41","PH051711000",13.798,123.83,30.7687784330709,20.6501868678328,110.267055009843,1260,540,0,4.01450805407395,2.69430070743218,1260,540,900,360,180,0,0,0
"42","PH051712000",13.949,122.68,36.345105286643,24.392688111841,57.6269209562501,1080,720,0,4.19292109396854,2.81404100266345,1080,720,720,360,360,0,0,0
"43","PH051713000",13.602,123.13,29.1693004070911,19.5767116826115,114.235937837862,1080,540,0,3.84421411644025,2.58000947412097,1080,540,540,0,0,0,0,0
"44","PH051714000",13.866,123.63,32.4604695059578,21.7855500039985,93.1172286327052,1260,720,0,4.09927420638497,2.75119074254025,1260,720,720,360,360,0,0,0
"45","PH051715000",13.73,123.43,31.1895883793387,20.9326096505629,101.202534819241,1080,720,0,3.96526074703992,2.66124882351672,1080,720,720,180,180,0,0,0
"46","PH051716000",13.451,123.43,26.9566933253927,18.0917404868408,131.905907178076,1080,540,0,3.68123638266711,2.47062844474303,1080,540,720,0,0,0,0,0
"47","PH051717000",13.822,123.51,32.4520473432209,21.7798975457858,93.1689829692328,1080,720,0,4.0578802368368,2.72340955492403,1080,720,720,360,180,0,0,0
"48","PH051718000",13.665,122.97,29.6283820856012,19.8848201916786,99.1406928308142,900,540,0,3.91024141195305,2.6243230952705,900,540,720,0,0,0,0,0
"49","PH051719000",13.853,122.89,32.4546259358043,21.7816281448351,76.6768103016636,900,540,0,4.09690018682865,2.7495974408246,900,540,720,360,360,0,0,0
"50","PH051720000",13.672,123.16,30.3372261126832,20.3605544380424,106.787012315319,1080,540,0,3.91388113020479,2.62676585919785,1080,540,720,180,180,0,0,0
"51","PH051721000",13.595,123.19,29.1524460378321,19.5654000253907,115.027570591976,1080,540,0,3.83552417024546,2.57417729546675,1080,540,720,0,0,0,0,0
"52","PH051722000",13.515,123.19,27.9633564873219,18.7673533471959,123.91084009197,1080,540,0,3.75571508611752,2.52061415175673,1080,540,540,0,0,0,0,0
"53","PH051723000",13.396,123.34,26.3352875516449,17.6746896319764,137.08700175725,1080,540,0,3.63155508837912,2.43728529421417,1080,540,540,0,0,0,0,0
"54","PH051724000",13.643,123.25,29.9524982886787,20.1023478447508,109.3906031033,1080,540,0,3.88211409507151,2.60544570139027,1080,540,720,180,0,0,0,0
"55","PH051725000",13.581,123.38,28.8932647130569,19.391452827555,116.897312584925,1080,540,0,3.81439219252622,2.55999476008471,1080,540,720,0,0,0,0,0
"56","PH051726000",13.589,123.07,28.8344711556073,19.351994064166,111.897962555337,900,540,0,3.83274186781198,2.5723099783973,900,540,540,0,0,0,0,0
"57","PH051727000",13.555,122.99,28.0973324184963,18.8572700795277,110.98453456828,900,540,0,3.80101559751853,2.55101717954264,900,540,720,0,0,0,0,0
"58","PH051728000",13.589,123.29,29.0987245646722,19.5293453454176,115.407496862487,1080,540,0,3.82613897972902,2.56787850988525,1080,540,720,0,0,0,0,0
"59","PH051729000",13.747,123.72,29.9682018603918,20.1128871546254,109.268632734496,1260,720,0,3.96787989404191,2.66300664029658,1260,720,720,180,0,0,0,0
"60","PH051730000",13.865,122.77,33.7517447752053,22.6521777014801,69.6902104008856,1080,720,0,4.10900784475364,2.7577233857407,1080,720,720,360,360,0,0,0
"61","PH051731000",13.561,123.51,28.2966803293776,18.9910606237434,121.338426328932,1080,540,0,3.78757940568216,2.54199960112897,1080,540,720,0,0,0,0,0
"62","PH051732000",13.524,123.12,27.9964647125351,18.7895736325739,120.898345359829,900,540,0,3.7669347370684,2.52814411883785,900,540,540,0,0,0,0,0
"63","PH051733000",13.692,123.55,30.1139466518631,20.2107024509149,108.272651524451,1080,720,0,3.92018334279522,2.63099553207733,1080,720,720,180,180,0,0,0
"64","PH051734000",13.794,122.96,31.6365695841178,21.2325970363207,86.2456315429811,1080,540,0,4.03826039868938,2.71024187831502,1080,540,720,360,360,0,0,0
"65","PH051735000",14.016,123.29,37.3441905545198,25.0632151372616,67.8905167819144,1080,720,0,4.2682818751745,2.86461870817081,1080,720,720,360,360,0,0,0
"66","PH051736000",13.626,123.46,29.4093634193178,19.7378277981998,113.171733288628,1080,540,0,3.85655823890495,2.58829412007044,1080,540,720,0,0,0,0,0
"67","PH051737000",13.867,123.35,33.8710947209704,22.7322783362218,84.8951092715174,1080,720,0,4.10974707228244,2.75821951159895,1080,720,720,180,180,0,0,0
"68","PH052001000",13.962,124.26,32.809423839177,22.0197475430718,98.4017354674886,1080,720,0,4.15188541382691,2.78650027773618,1080,720,720,360,360,0,0,0
"69","PH052002000",13.694,124.36,28.1095393747241,18.8654626676,130.132711417173,1080,720,0,3.84753876030017,2.58224077872495,1080,720,720,0,0,0,0,0
"70","PH052003000",13.605,124.3,27.1698751665876,18.2348155480454,137.519902057559,1080,540,0,3.76170534248141,2.52463445804121,1080,540,720,0,0,0,0,0
"71","PH052004000",13.873,124.18,31.6774440150541,21.2600295403048,105.327240874446,1080,720,0,4.06320910386728,2.72698597574985,1080,720,720,180,180,0,0,0
"72","PH052005000",13.785,124.35,29.4422131683431,19.7598746096262,120.277385106979,1080,720,0,3.94623893056357,2.64848250373394,1080,720,720,0,0,0,0,0
"73","PH052006000",14.031,124.19,34.4830173401007,23.1429646577857,88.6842393055315,1080,720,0,4.23672417761043,2.84343904537613,1080,720,720,360,360,0,0,0
"74","PH052007000",13.91,124.29,31.7359970719753,21.2993268939431,104.96037055064,1080,720,0,4.09054188939877,2.74533012711327,1080,720,720,360,360,0,0,0
"75","PH052008000",13.662,124.11,28.5300436865547,19.1476803265468,126.950032068648,1080,540,0,3.84419606800823,2.57999736107935,1080,540,720,0,0,0,0,0
"76","PH052009000",13.704,124.25,28.731558640019,19.2829252617578,125.444111719865,1080,720,0,3.87240685359708,2.59893077422623,1080,720,720,0,0,0,0,0
"77","PH052010000",13.847,124.31,30.6009448836052,20.5375469017484,112.284507564041,1080,720,0,4.01880202107566,2.69718256448031,1080,720,720,180,180,0,0,0
"78","PH052011000",13.601,124.19,27.4713848626295,18.4371710487446,135.111856654524,1080,540,0,3.77107464426188,2.53092258004153,1080,540,720,0,0,0,0,0
"79","PH054101000",12.439,123.34,16.7532397562497,11.2437850713085,240.027663676884,540,0,0,2.76466915769757,1.85548265617286,540,0,0,0,0,0,0,0
"80","PH054102000",12.424,123.48,16.5724435612806,11.1224453431413,246.139032914191,540,0,0,2.74115489576798,1.8397012723275,540,0,0,0,0,0,0,0
"81","PH054103000",12.021,123.23,13.8390535361385,9.28795539338156,280.379791102115,0,0,0,2.44836239543262,1.64319623854538,0,0,0,0,0,0,0,0
"82","PH054104000",12.4,123.76,16.082381811802,10.7935448401356,253.392326528639,360,0,0,2.6969189522166,1.81001271960846,360,0,0,0,0,0,0,0
"83","PH054105000",12.001,123.95,13.20708472005,8.86381524835571,301.34393929871,0,0,0,2.37199149719564,1.59194060214473,0,0,0,0,0,0,0,0
"84","PH054106000",12.019,123.75,13.5653885649986,9.10428762751587,294.807701457232,0,0,0,2.40374222594628,1.61324981607133,0,0,0,0,0,0,0,0
"85","PH054107000",12.868,123.22,20.4499767103054,13.7248165840976,190.886682459146,900,0,0,3.14169322515364,2.10851894305613,900,0,180,0,0,0,0,0
"86","PH054108000",12.154,123.85,14.2819230332431,9.58518324378731,282.243982113266,0,0,0,2.49514397990111,1.67459327510142,0,0,0,0,0,0,0,0
"87","PH054109000",11.812,124.01,12.0727461947313,8.10251422465186,323.343877479481,0,0,0,2.23283749321121,1.49854865316189,0,0,0,0,0,0,0,0
"88","PH054110000",12.226,123.31,15.1974258133914,10.19961463986,261.168827034302,180,0,0,2.59718006742252,1.74307387075337,180,0,0,0,0,0,0,0
"89","PH054111000",12.337,123.56,15.8646648448542,10.6474260703719,256.704212311661,180,0,0,2.66414888457351,1.7880193856198,180,0,0,0,0,0,0,0
"90","PH054112000",12.203,123.52,14.9550308046056,10.0369334259098,271.045486855444,0,0,0,2.56235808303021,1.71970341142967,0,0,0,0,0,0,0,0
"91","PH054113000",12.274,123.66,15.3198526868378,10.2817803267368,265.180159380784,180,0,0,2.60545287807672,1.74862609266894,180,0,0,0,0,0,0,0
"92","PH054114000",12.63,123.63,18.0483142993851,12.112962617037,225.557721815549,720,0,0,2.90081902691669,1.94685840732664,720,0,0,0,0,0,0,0
"93","PH054115000",12.098,123.89,13.8744258116707,9.31169517561791,289.302811078121,0,0,0,2.44913589565986,1.64371536621467,0,0,0,0,0,0,0,0
"94","PH054116000",11.856,124.03,12.2806922419206,8.24207533014804,319.153480412025,0,0,0,2.26133342973261,1.51767344277356,0,0,0,0,0,0,0,0
"95","PH054117000",11.928,123.89,12.8662019569303,8.63503487042302,307.744143282638,0,0,0,2.32515426336237,1.56050621702172,0,0,0,0,0,0,0,0
"96","PH054118000",12.479,123.72,16.7261961318351,11.2256349878088,243.895181581043,540,0,0,2.7653925545221,1.85596815739738,540,0,0,0,0,0,0,0
"97","PH054119000",12.557,123.69,17.3727278659112,11.6595489032961,234.740860203061,540,0,0,2.83334207302673,1.90157186109177,540,0,0,0,0,0,0,0
"98","PH054120000",13.058,123.02,22.1809182025816,14.8865222836118,163.341252854751,900,0,0,3.32614949350057,2.2323150963091,900,0,360,0,0,0,0,0
"99","PH054121000",12.171,123.76,14.5108635180652,9.7388345758827,278.37231928874,0,0,0,2.51654682955946,1.68895760373118,0,0,0,0,0,0,0,0
"100","PH056202000",12.833,124.11,19.0486638198995,12.7843381341608,218.693502206673,900,0,0,3.03179427718636,2.03476125985662,900,0,0,0,0,0,0,0
"101","PH056203000",12.684,123.92,17.9151786276603,12.0236098172217,227.331056090647,720,0,0,2.92021972215531,1.95987900815793,720,0,0,0,0,0,0,0
"102","PH056204000",12.757,124.1,18.3818010743027,12.3367792444985,226.614450161161,720,0,0,2.96514577053359,1.99003071847892,720,0,0,0,0,0,0,0
"103","PH056205000",12.859,124.04,19.3267544309248,12.9709761281374,213.615033870613,900,0,0,3.0629919532191,2.05569929746248,900,0,0,0,0,0,0,0
"104","PH056206000",12.95,123.81,20.4667699867739,13.7360872394456,195.492104179097,900,0,0,3.1695843743014,2.12723783510161,900,0,360,0,0,0,0,0
"105","PH056207000",12.971,123.57,21.2104115927285,14.2351755655896,187.043379234293,720,0,0,3.20986224762247,2.15426996484729,720,0,360,0,0,0,0,0
"106","PH056208000",12.925,124.1,19.907050566113,13.3604366215524,208.397666478632,900,0,0,3.1165469924991,2.09164227684503,900,0,0,0,0,0,0,0
"107","PH056209000",12.712,124.02,18.0312778650779,12.1015287685086,227.997503738627,720,0,0,2.93426095541417,1.96930265464038,720,0,0,0,0,0,0,0
"108","PH056210000",12.811,123.97,18.9097655129511,12.6911177939269,215.770380531186,720,0,0,3.02721236102725,2.03168614834044,720,0,0,0,0,0,0,0
"109","PH056211000",12.809,123.88,19.0372121015208,12.7766524171281,212.755125863145,720,0,0,3.03458265264937,2.03663265278481,720,0,0,0,0,0,0,0
"110","PH056212000",12.589,124.03,17.009347598332,11.4156695290819,241.213674174207,540,0,0,2.82712312305259,1.89739806916281,540,0,0,0,0,0,0,0
"111","PH056213000",12.952,123.69,20.7889279642028,13.952300647116,191.789510220686,720,0,0,3.18232041051821,2.1357855104149,720,0,360,0,0,0,0,0
"112","PH056214000",13.036,124.15,20.9400263432327,14.0537089551898,196.626216805744,900,0,0,3.21404247251907,2.15707548491213,900,0,360,0,0,0,0,0
"113","PH056215000",12.657,124.08,17.5440230029764,11.7745120825345,236.06722715487,540,0,0,2.87999485253857,1.93288245136817,540,0,0,0,0,0,0,0
"114","PH056216000",13.018,123.99,20.8695182299322,14.00638807378,195.208758225545,900,0,0,3.21485062447519,2.15761786877529,900,0,360,0,0,0,0,0
