fpr,tpr,thresholds,auc
0.0,0.0,1.9168173922002842,0.779423320659062
0.0,0.0038022813688212928,0.9168173922002841,0.779423320659062
0.0,0.015209125475285171,0.8904375865941335,0.779423320659062
0.0033333333333333335,0.015209125475285171,0.8805097139260791,0.779423320659062
0.0033333333333333335,0.07984790874524715,0.8332569263466121,0.779423320659062
0.01,0.07984790874524715,0.8299236220935655,0.779423320659062
0.01,0.11026615969581749,0.8099361252923597,0.779423320659062
0.013333333333333334,0.11026615969581749,0.8020760822563393,0.779423320659062
0.013333333333333334,0.12927756653992395,0.7881070297419658,0.779423320659062
0.016666666666666666,0.12927756653992395,0.7786932705064622,0.779423320659062
0.016666666666666666,0.16730038022813687,0.7453079251688346,0.779423320659062
0.02,0.16730038022813687,0.7414912627015398,0.779423320659062
0.02,0.17870722433460076,0.7338473069435056,0.779423320659062
0.023333333333333334,0.17870722433460076,0.7324872647790224,0.779423320659062
0.023333333333333334,0.19391634980988592,0.7241572702563139,0.779423320659062
0.02666666666666667,0.19391634980988592,0.7235054477398881,0.779423320659062
0.02666666666666667,0.19771863117870722,0.723361211433943,0.779423320659062
0.03333333333333333,0.19771863117870722,0.7217042001597616,0.779423320659062
0.03333333333333333,0.21292775665399238,0.7192566870481213,0.779423320659062
0.03666666666666667,0.21292775665399238,0.7188881634849017,0.779423320659062
0.03666666666666667,0.22433460076045628,0.7142511412160113,0.779423320659062
0.04,0.22433460076045628,0.7138024249868509,0.779423320659062
0.04,0.23954372623574144,0.7074639383851854,0.779423320659062
0.043333333333333335,0.23954372623574144,0.7070038697591434,0.779423320659062
0.043333333333333335,0.24714828897338403,0.7021176400122419,0.779423320659062
0.04666666666666667,0.24714828897338403,0.7018050415268573,0.779423320659062
0.04666666666666667,0.2509505703422053,0.7017738583817842,0.779423320659062
0.05,0.2509505703422053,0.7007926269552773,0.779423320659062
0.05,0.25475285171102663,0.6978323372835413,0.779423320659062
0.05333333333333334,0.25475285171102663,0.6976020219560577,0.779423320659062
0.05333333333333334,0.2585551330798479,0.6960177808562162,0.779423320659062
0.06333333333333334,0.2585551330798479,0.6942083543402551,0.779423320659062
0.06333333333333334,0.28517110266159695,0.6894338006796092,0.779423320659062
0.06666666666666667,0.28517110266159695,0.6890776274999053,0.779423320659062
0.06666666666666667,0.30038022813688214,0.6868980531547096,0.779423320659062
0.07666666666666666,0.30038022813688214,0.6853077230753232,0.779423320659062
0.07666666666666666,0.311787072243346,0.680953866889315,0.779423320659062
0.08,0.311787072243346,0.6780317288939063,0.779423320659062
0.08,0.3155893536121673,0.6776684698425569,0.779423320659062
0.08333333333333333,0.3155893536121673,0.6773263657557879,0.779423320659062
0.08333333333333333,0.33460076045627374,0.6725248550151254,0.779423320659062
0.08666666666666667,0.33460076045627374,0.6715315846762073,0.779423320659062
0.08666666666666667,0.3612167300380228,0.6673120761884396,0.779423320659062
0.09,0.3612167300380228,0.6670661556053843,0.779423320659062
0.09,0.376425855513308,0.6647158239837113,0.779423320659062
0.09333333333333334,0.376425855513308,0.6634279049552279,0.779423320659062
0.09333333333333334,0.38783269961977185,0.6619461811225332,0.779423320659062
0.09666666666666666,0.38783269961977185,0.6614370904236311,0.779423320659062
0.09666666666666666,0.4296577946768061,0.6559459040090504,0.779423320659062
0.1,0.4296577946768061,0.6544681489814048,0.779423320659062
0.1,0.4372623574144487,0.6544409592959333,0.779423320659062
