,year,actual,predicted
3543,2018,0,0
3547,2018,0,0
3552,2018,0,0
3560,2018,0,0
3566,2018,0,0
3575,2018,0,0
3583,2018,0,0
3591,2018,0,0
3597,2018,0,0
3606,2018,0,0
3613,2018,0,0
3621,2018,0,0
3629,2018,0,0
3637,2018,0,0
3643,2018,0,0
3649,2018,0,0
3657,2018,0,0
3663,2018,0,0
3671,2018,0,0
3676,2018,0,0
3682,2018,0,0
3689,2018,0,0
129,2019,0,0
134,2019,0,0
137,2019,0,0
142,2019,0,0
151,2019,0,0
158,2019,0,0
164,2019,0,0
205,2019,0,0
208,2019,0,0
215,2019,0,0
217,2019,0,0
224,2019,0,0
225,2019,0,0
229,2019,0,0
232,2019,0,0
239,2019,0,0
241,2019,0,0
247,2019,0,0
249,2019,0,0
254,2019,0,0
256,2019,0,0
262,2019,0,0
265,2019,0,0
271,2019,0,0
274,2019,0,0
287,2019,0,0
289,2019,0,0
294,2019,0,0
296,2019,0,0
303,2019,0,0
306,2019,0,0
313,2019,0,0
318,2019,0,0
327,2019,0,0
333,2019,0,0
336,2019,0,0
1732,2019,0,0
1738,2019,0,0
1747,2019,0,0
1753,2019,0,0
1762,2019,0,0
1767,2019,0,0
1774,2019,0,0
1780,2019,0,0
1787,2019,0,0
1793,2019,0,0
1801,2019,0,0
1806,2019,0,0
1815,2019,0,0
1821,2019,0,0
1830,2019,0,0
1835,2019,0,0
1843,2019,0,0
1848,2019,0,0
1856,2019,0,0
1861,2019,0,0
1869,2019,0,0
1874,2019,0,0
1882,2019,0,0
1887,2019,0,0
1895,2019,0,0
1900,2019,0,0
1908,2019,0,0
1913,2019,0,0
1920,2019,0,0
1925,2019,0,0
1933,2019,0,0
1938,2019,0,0
1945,2019,0,0
1951,2019,0,0
1960,2019,0,0
1966,2019,0,0
1975,2019,0,0
1980,2019,0,0
1988,2019,0,0
1993,2019,0,0
2000,2019,0,0
2005,2019,0,0
2011,2019,0,0
2016,2019,0,0
2024,2019,0,0
2029,2019,0,0
2358,2019,0,0
2365,2019,0,0
2376,2019,0,0
2388,2019,0,0
2400,2019,0,0
2413,2019,0,0
2425,2019,0,0
2435,2019,0,0
2448,2019,0,0
2459,2019,0,0
2471,2019,0,0
2484,2019,0,0
2495,2019,0,0
2505,2019,0,0
2518,2019,0,0
2528,2019,0,0
2538,2019,0,0
2552,2019,0,0
2573,2019,0,0
2862,2019,0,0
2877,2019,0,0
2897,2019,0,0
2903,2019,0,0
2910,2019,0,0
2926,2019,1,0
2942,2019,0,0
2983,2019,1,0
3013,2019,0,2
3033,2019,0,0
3051,2019,0,0
3059,2019,0,0
3068,2019,0,0
3082,2019,0,0
3090,2019,0,0
3098,2019,0,0
3106,2019,0,0
3115,2019,0,0
3125,2019,0,0
3141,2019,0,0
3159,2019,0,0
3195,2019,0,1
3241,2019,0,1
3249,2019,0,1
3259,2019,0,2
3275,2019,0,0
3282,2019,0,0
3289,2019,0,0
3303,2019,0,0
3310,2019,0,0
3325,2019,0,0
3333,2019,0,0
3342,2019,1,0
3348,2019,0,0
3353,2019,0,0
3361,2019,0,0
3368,2019,0,0
3383,2019,0,0
3393,2019,0,0
3429,2019,0,0
3457,2019,2,0
3484,2019,0,0
3505,2019,0,0
3515,2019,0,0
3525,2019,0,0
3558,2019,0,2
3573,2019,0,2
3604,2019,0,2
3611,2019,0,2
3619,2019,1,1
3647,2019,1,1
3680,2019,0,1
3863,2019,1,2
3874,2019,1,2
3886,2019,0,2
3895,2019,2,2
3907,2019,0,2
3916,2019,0,2
3928,2019,1,2
3940,2019,1,2
3962,2019,1,2
3973,2019,1,2
3981,2019,1,1
3990,2019,1,2
3997,2019,1,2
4007,2019,1,2
4015,2019,0,2
4021,2019,0,2
4031,2019,0,2
4052,2019,0,2
4057,2019,0,1
4070,2019,0,2
4080,2019,0,2
4091,2019,0,2
4102,2019,1,1
4115,2019,0,2
4130,2019,1,2
4144,2019,0,2
4157,2019,0,2
4172,2019,0,2
4200,2019,0,1
4229,2019,1,1
4243,2019,2,2
4256,2019,2,1
4267,2019,1,2
4273,2019,0,2
4284,2019,1,2
4303,2019,2,2
4314,2019,1,2
4328,2019,0,1
4339,2019,0,2
4350,2019,2,1
4365,2019,1,1
4380,2019,1,1
4408,2019,0,2
4421,2019,1,2
4443,2019,1,2
4458,2019,0,2
4483,2019,0,2
4498,2019,0,2
4528,2019,1,1
4539,2019,1,2
4544,2019,2,1
4550,2019,1,2
4555,2019,2,2
4562,2019,0,2
4567,2019,1,2
4574,2019,0,0
4583,2019,1,1
4588,2019,0,2
4596,2019,1,1
4604,2019,1,2
4620,2019,0,2
4629,2019,0,2
4632,2019,0,1
4647,2019,0,1
4651,2019,0,1
4657,2019,0,2
4674,2019,0,1
4677,2019,0,1
4686,2019,1,0
4697,2019,2,2
4704,2019,0,2
4716,2019,2,2
4723,2019,0,1
4729,2019,2,2
4735,2019,0,2
4744,2019,1,2
4753,2019,2,2
4762,2019,0,2
4769,2019,2,2
4776,2019,0,2
4785,2019,0,2
4790,2019,0,2
4794,2019,0,0
4796,2019,1,1
4799,2019,0,0
4803,2019,0,0
4805,2019,0,0
4809,2019,0,0
4811,2019,0,0
4815,2019,0,0
4817,2019,1,0
4821,2019,0,0
4823,2019,0,1
4827,2019,0,0
4829,2019,0,1
4833,2019,0,0
4835,2019,0,0
4839,2019,0,0
4841,2019,1,1
4845,2019,0,0
4847,2019,0,0
4851,2019,0,0
4853,2019,0,0
4856,2019,0,0
4858,2019,0,0
4863,2019,1,1
4866,2019,0,0
4868,2019,2,2
4872,2019,0,0
4874,2019,0,1
4878,2019,0,0
4880,2019,0,0
4884,2019,0,0
4886,2019,0,0
4889,2019,0,0
4891,2019,2,2
4895,2019,0,0
4897,2019,0,0
4901,2019,0,0
4904,2019,0,0
4909,2019,0,0
4911,2019,0,0
4915,2019,0,0
4917,2019,0,1
4921,2019,0,0
4925,2019,0,0
4927,2019,1,1
4931,2019,0,0
4934,2019,0,0
4938,2019,0,0
4940,2019,0,0
4944,2019,0,0
4946,2019,0,0
4950,2019,0,0
4952,2019,0,0
4955,2019,0,0
4957,2019,0,0
4961,2019,0,0
4963,2019,0,0
4967,2019,0,0
4971,2019,0,0
4973,2019,0,0
4976,2019,0,0
4978,2019,1,1
4982,2019,0,0
4984,2019,0,0
4987,2019,0,0
4989,2019,0,0
4993,2019,0,0
4998,2019,0,0
5000,2019,1,1
5003,2019,0,0
5005,2019,0,0
5007,2019,0,0
5009,2019,1,1
5012,2019,0,0
5017,2019,0,0
5021,2019,0,0
5023,2019,0,0
5027,2019,1,2
5031,2019,1,1
5037,2019,0,1
5041,2019,0,0
5045,2019,0,1
5049,2019,0,0
5052,2019,0,1
5055,2019,0,2
5058,2019,1,0
5064,2019,0,0
5068,2019,0,2
5072,2019,0,2
5074,2019,0,0
5076,2019,0,0
5079,2019,0,0
5081,2019,0,0
5084,2019,0,0
5087,2019,0,0
5090,2019,0,0
5092,2019,0,0
5095,2019,0,0
5097,2019,0,0
5100,2019,0,0
5102,2019,0,0
5104,2019,0,0
5106,2019,0,2
5108,2019,0,0
5110,2019,0,1
5112,2019,0,0
5115,2019,0,0
5117,2019,0,0
5119,2019,0,0
5123,2019,0,0
5125,2019,0,2
5127,2019,0,0
5130,2019,0,0
5132,2019,0,1
5134,2019,0,0
5136,2019,0,0
5139,2019,0,0
5144,2019,0,0
5146,2019,2,2
5151,2019,0,0
5153,2019,1,0
5158,2019,0,0
5160,2019,1,0
5165,2019,0,0
5167,2019,0,2
5172,2019,0,0
5174,2019,2,1
5179,2019,0,0
5181,2019,2,1
5186,2019,0,0
5188,2019,1,1
5193,2019,0,0
5195,2019,2,1
5200,2019,0,0
5202,2019,2,1
5207,2019,0,0
5209,2019,1,1
5215,2019,2,1
5220,2019,0,0
5222,2019,2,1
5227,2019,0,0
5229,2019,2,2
5234,2019,0,0
5236,2019,2,1
5241,2019,0,0
5243,2019,2,0
5248,2019,0,0
5250,2019,2,1
5255,2019,0,0
5257,2019,0,1
5269,2019,0,0
5275,2019,0,2
5280,2019,0,1
5289,2019,1,2
5299,2019,0,0
5305,2019,2,2
5311,2019,2,2
5317,2019,2,2
5323,2019,0,2
5335,2019,2,2
5340,2019,0,0
5349,2019,0,1
5353,2019,1,0
5362,2019,0,2
5367,2019,0,2
5385,2019,2,2
5396,2019,1,2
5402,2019,2,2
5411,2019,2,0
5416,2019,2,2
5425,2019,2,2
5443,2019,2,2
5446,2019,2,2
5485,2019,0,1
5488,2019,1,2
5493,2019,0,0
5496,2019,0,2
5506,2019,0,1
5509,2019,2,2
5513,2019,1,0
5516,2019,2,2
5521,2019,0,0
5524,2019,0,2
5528,2019,1,0
5531,2019,0,2
5549,2019,0,1
5556,2019,0,1
5562,2019,0,2
5566,2019,1,2
5579,2019,0,2
5589,2019,0,1
5614,2019,1,2
5667,2019,0,0
5677,2019,0,2
5691,2019,2,2
5697,2019,2,2
5699,2019,0,2
5704,2019,1,2
5715,2019,0,2
5722,2019,0,2
5728,2019,0,2
5732,2019,0,2
5737,2019,0,2
5741,2019,0,2
5750,2019,0,2
5755,2019,2,2
5762,2019,1,2
5769,2019,0,2
5777,2019,1,2
5783,2019,0,2
5789,2019,0,2
6,2020,0,0
8,2020,0,0
13,2020,0,0
15,2020,0,0
17,2020,0,0
22,2020,0,0
28,2020,0,0
30,2020,0,0
35,2020,0,0
41,2020,0,0
48,2020,0,0
53,2020,0,0
59,2020,0,0
65,2020,0,0
67,2020,0,0
73,2020,0,0
79,2020,0,0
85,2020,0,0
91,2020,0,0
97,2020,0,0
103,2020,0,0
106,2020,1,0
112,2020,0,0
117,2020,0,0
123,2020,0,0
128,2020,0,0
133,2020,0,0
140,2020,2,0
147,2020,0,0
150,2020,0,0
156,2020,0,0
163,2020,0,0
169,2020,0,0
173,2020,0,0
179,2020,0,0
183,2020,0,0
191,2020,0,0
194,2020,0,0
196,2020,0,0
203,2020,0,0
211,2020,0,0
214,2020,1,0
219,2020,0,0
222,2020,1,0
235,2020,0,0
238,2020,0,0
243,2020,0,0
246,2020,0,0
251,2020,0,0
258,2020,0,0
261,2020,0,0
267,2020,0,0
270,2020,2,0
278,2020,0,0
285,2020,1,0
291,2020,0,0
298,2020,0,0
301,2020,0,0
309,2020,1,0
316,2020,0,0
323,2020,0,0
330,2020,0,0
334,2020,0,0
337,2020,0,0
339,2020,0,0
340,2020,0,0
342,2020,0,0
346,2020,1,0
349,2020,0,0
351,2020,0,0
353,2020,0,0
355,2020,0,0
357,2020,0,0
359,2020,0,0
364,2020,0,0
370,2020,0,0
377,2020,0,0
384,2020,1,0
386,2020,0,0
393,2020,0,0
396,2020,0,0
398,2020,0,0
403,2020,0,0
409,2020,0,0
413,2020,0,0
420,2020,0,0
427,2020,0,0
434,2020,0,0
442,2020,0,0
449,2020,0,0
456,2020,0,0
461,2020,0,0
467,2020,0,0
473,2020,0,0
478,2020,0,0
485,2020,0,0
491,2020,0,0
767,2020,0,0
768,2020,0,0
777,2020,0,0
778,2020,0,0
785,2020,0,0
786,2020,0,0
796,2020,0,0
797,2020,0,0
804,2020,0,0
805,2020,0,0
815,2020,0,0
816,2020,0,0
826,2020,0,0
827,2020,0,0
833,2020,0,0
834,2020,0,0
844,2020,0,0
845,2020,0,0
856,2020,0,0
857,2020,0,0
866,2020,0,0
867,2020,0,0
876,2020,0,0
884,2020,0,0
885,2020,0,0
891,2020,0,0
899,2020,0,0
900,2020,0,0
906,2020,0,0
907,2020,0,0
915,2020,0,0
916,2020,0,0
923,2020,0,0
924,2020,0,0
934,2020,0,0
935,2020,0,0
946,2020,0,0
947,2020,0,0
957,2020,0,0
958,2020,0,0
968,2020,0,0
969,2020,0,0
981,2020,0,0
982,2020,0,0
988,2020,0,0
989,2020,0,0
999,2020,0,0
1000,2020,0,0
1009,2020,0,0
1010,2020,0,0
1017,2020,0,0
1018,2020,0,0
1028,2020,0,0
1029,2020,1,0
1038,2020,0,0
1039,2020,0,0
1048,2020,0,0
1058,2020,0,0
1069,2020,0,0
1070,2020,0,0
1078,2020,0,0
1079,2020,0,0
1088,2020,0,0
1089,2020,0,0
1098,2020,0,0
1099,2020,0,0
1109,2020,0,0
1110,2020,0,0
1119,2020,0,0
1128,2020,0,0
1136,2020,0,0
1137,2020,0,0
1145,2020,0,0
1146,2020,0,0
1155,2020,0,0
1156,2020,0,0
1164,2020,0,0
1165,2020,0,0
1173,2020,0,0
1174,2020,0,0
1184,2020,0,0
1195,2020,0,0
1196,2020,0,0
1205,2020,0,0
1206,2020,0,0
1216,2020,0,0
1217,2020,0,0
1229,2020,0,0
1230,2020,0,0
1528,2020,0,0
1534,2020,0,0
1535,2020,0,1
1536,2020,0,1
1538,2020,0,0
1544,2020,0,0
1546,2020,0,1
1547,2020,0,0
1548,2020,0,1
1550,2020,0,0
1556,2020,0,0
1557,2020,0,1
1558,2020,1,2
1560,2020,0,0
1565,2020,0,0
1567,2020,0,0
1568,2020,0,2
1570,2020,0,0
1575,2020,0,0
1576,2020,0,0
1578,2020,0,0
1583,2020,0,0
1584,2020,0,1
1585,2020,0,2
1586,2020,0,0
1588,2020,0,0
1593,2020,0,0
1595,2020,0,0
1596,2020,1,2
1598,2020,0,0
1604,2020,0,0
1606,2020,0,0
1607,2020,1,2
1614,2020,0,0
1617,2020,0,0
1618,2020,0,0
1620,2020,0,0
1625,2020,0,0
1628,2020,0,0
1629,2020,0,0
1631,2020,0,0
1636,2020,0,0
1639,2020,0,0
1640,2020,0,0
1646,2020,0,0
1649,2020,0,0
1650,2020,0,0
1655,2020,0,0
1658,2020,0,0
1659,2020,0,0
1661,2020,0,0
1666,2020,0,0
1669,2020,0,0
1670,2020,0,0
1672,2020,0,0
1677,2020,0,0
1679,2020,0,0
1680,2020,0,0
1686,2020,0,0
1688,2020,0,0
1694,2020,0,0
1697,2020,0,0
1698,2020,0,0
1700,2020,0,0
1705,2020,0,0
1707,2020,0,0
1713,2020,0,0
1716,2020,0,0
1717,2020,0,0
1719,2020,0,0
1725,2020,0,0
1727,2020,0,0
1729,2020,0,0
1736,2020,0,0
1740,2020,0,0
1741,2020,2,2
1742,2020,0,0
1744,2020,0,0
1751,2020,0,0
1755,2020,0,0
1756,2020,2,2
1757,2020,0,0
1759,2020,0,0
1765,2020,0,0
1768,2020,0,0
1769,2020,1,0
1770,2020,0,0
1778,2020,0,0
1781,2020,0,0
1782,2020,1,2
1783,2020,0,0
1791,2020,0,0
1794,2020,0,0
1795,2020,0,2
1796,2020,0,0
1798,2020,0,0
1804,2020,0,0
1808,2020,0,0
1809,2020,1,0
1810,2020,0,0
1812,2020,0,0
1819,2020,0,0
1823,2020,0,0
1824,2020,0,0
1825,2020,0,0
1827,2020,0,0
1833,2020,0,0
1836,2020,0,0
1837,2020,0,1
1838,2020,0,0
1840,2020,0,0
1846,2020,0,0
1849,2020,0,0
1850,2020,0,0
1851,2020,0,0
1853,2020,0,0
1859,2020,0,0
1862,2020,0,0
1863,2020,0,0
1864,2020,0,0
1866,2020,0,0
1872,2020,0,0
1875,2020,0,0
1876,2020,0,0
1877,2020,0,0
1879,2020,0,0
1885,2020,0,0
1888,2020,0,0
1889,2020,0,1
1890,2020,0,0
1892,2020,0,0
1898,2020,0,0
1901,2020,0,0
1902,2020,0,1
1903,2020,0,0
1905,2020,0,0
1911,2020,0,0
1914,2020,0,0
1915,2020,0,0
1917,2020,0,0
1923,2020,0,0
1926,2020,0,0
1927,2020,0,2
1928,2020,0,0
1930,2020,0,0
1936,2020,0,0
1939,2020,0,0
1940,2020,0,0
1942,2020,0,0
1949,2020,0,0
1953,2020,0,0
1954,2020,0,1
1955,2020,0,0
1957,2020,0,0
1964,2020,0,0
1968,2020,0,0
1969,2020,0,1
1970,2020,0,0
1972,2020,0,0
1978,2020,0,0
1981,2020,0,0
1982,2020,0,1
1983,2020,0,0
1985,2020,0,0
1991,2020,0,0
1994,2020,0,0
1995,2020,0,0
1997,2020,0,0
2003,2020,0,0
2006,2020,0,0
2007,2020,0,0
2008,2020,0,0
2014,2020,0,0
2017,2020,0,0
2018,2020,1,2
2019,2020,0,0
2021,2020,0,0
2027,2020,0,0
2030,2020,0,0
2031,2020,1,2
2032,2020,0,0
2034,2020,0,0
2039,2020,0,0
2041,2020,0,0
2042,2020,0,0
2043,2020,0,0
2044,2020,0,0
2049,2020,0,0
2051,2020,0,0
2052,2020,0,0
2053,2020,0,0
2054,2020,0,0
2059,2020,0,0
2061,2020,0,1
2062,2020,0,0
2063,2020,0,0
2068,2020,0,0
2070,2020,0,0
2071,2020,0,0
2077,2020,0,0
2079,2020,0,0
2080,2020,0,0
2081,2020,0,0
2083,2020,0,0
2088,2020,0,0
2090,2020,0,1
2091,2020,0,0
2092,2020,0,0
2098,2020,0,0
2100,2020,0,0
2101,2020,0,0
2106,2020,0,0
2108,2020,0,0
2109,2020,0,0
2110,2020,0,0
2116,2020,0,0
2118,2020,0,0
2119,2020,0,0
2120,2020,0,0
2121,2020,0,0
2125,2020,0,0
2127,2020,0,0
2128,2020,0,0
2129,2020,0,0
2133,2020,0,0
2135,2020,0,1
2136,2020,0,0
2138,2020,0,0
2143,2020,0,0
2145,2020,0,0
2146,2020,0,0
2147,2020,0,0
2152,2020,0,0
2154,2020,0,0
2155,2020,0,0
2157,2020,0,0
2162,2020,0,0
2164,2020,0,0
2165,2020,0,0
2166,2020,0,0
2171,2020,0,0
2173,2020,0,1
2174,2020,0,0
2175,2020,0,0
2181,2020,0,0
2183,2020,0,0
2184,2020,0,0
2185,2020,0,0
2190,2020,0,0
2192,2020,0,0
2193,2020,0,0
2194,2020,0,0
2199,2020,0,0
2201,2020,0,1
2202,2020,0,0
2203,2020,0,0
2205,2020,0,0
2211,2020,0,0
2213,2020,0,1
2214,2020,1,0
2215,2020,0,0
2217,2020,0,0
2223,2020,0,0
2225,2020,0,1
2226,2020,0,0
2228,2020,0,0
2232,2020,0,0
2234,2020,0,0
2235,2020,0,0
2236,2020,0,0
2242,2020,0,0
2244,2020,0,2
2245,2020,1,0
2246,2020,0,0
2248,2020,0,0
2253,2020,0,0
2255,2020,0,1
2256,2020,0,0
2258,2020,0,0
2263,2020,0,0
2265,2020,0,0
2266,2020,0,0
2272,2020,0,0
2274,2020,0,0
2275,2020,0,0
2276,2020,0,0
2277,2020,0,0
2283,2020,0,0
2285,2020,0,0
2286,2020,0,0
2288,2020,0,0
2294,2020,0,0
2296,2020,0,0
2297,2020,0,0
2298,2020,0,0
2299,2020,0,0
2305,2020,0,0
2307,2020,0,0
2308,2020,0,1
2309,2020,0,0
2310,2020,0,0
2316,2020,0,0
2318,2020,0,0
2319,2020,0,1
2320,2020,0,0
2322,2020,0,0
2328,2020,0,0
2330,2020,0,1
2331,2020,0,0
2332,2020,0,0
2334,2020,0,0
2339,2020,0,0
2341,2020,0,0
2342,2020,0,0
2343,2020,0,0
2345,2020,0,0
2350,2020,0,0
2352,2020,0,0
2353,2020,1,0
2354,2020,0,0
2356,2020,0,0
2359,2020,0,0
2361,2020,0,0
2362,2020,0,0
2363,2020,0,0
2367,2020,0,0
2370,2020,0,0
2371,2020,0,0
2373,2020,0,0
2380,2020,0,0
2382,2020,0,0
2383,2020,0,1
2384,2020,0,0
2391,2020,0,0
2393,2020,0,0
2394,2020,0,0
2395,2020,0,0
2397,2020,0,0
2404,2020,0,0
2407,2020,0,0
2408,2020,0,0
2409,2020,0,0
2417,2020,0,0
2420,2020,0,0
2421,2020,0,0
2427,2020,0,0
2429,2020,0,0
2430,2020,0,0
2432,2020,0,0
2439,2020,0,0
2442,2020,0,0
2443,2020,0,0
2445,2020,0,0
2452,2020,0,0
2454,2020,0,0
2455,2020,0,0
2456,2020,1,0
2462,2020,0,0
2464,2020,1,0
2465,2020,2,2
2466,2020,0,0
2468,2020,0,0
2475,2020,0,0
2477,2020,0,0
2478,2020,0,1
2479,2020,0,0
2481,2020,0,0
2488,2020,0,0
2490,2020,0,0
2491,2020,0,0
2492,2020,0,0
2494,2020,0,0
2497,2020,0,0
2499,2020,0,0
2500,2020,0,0
2502,2020,1,0
2509,2020,0,0
2512,2020,1,0
2513,2020,0,0
2514,2020,0,0
2520,2020,0,0
2522,2020,0,0
2523,2020,0,0
2525,2020,0,0
2530,2020,0,0
2532,2020,0,0
2533,2020,0,0
2535,2020,0,0
2542,2020,0,0
2545,2020,0,0
2546,2020,0,0
2547,2020,0,0
2549,2020,0,0
2556,2020,0,0
2559,2020,0,0
2560,2020,1,1
2561,2020,0,0
2563,2020,0,0
2566,2020,0,0
2568,2020,0,0
2570,2020,0,0
2577,2020,0,0
2579,2020,0,0
2580,2020,0,1
2581,2020,0,0
2583,2020,0,0
2588,2020,0,0
2590,2020,0,0
2591,2020,0,0
2592,2020,0,0
2598,2020,0,0
2600,2020,0,0
2601,2020,0,0
2602,2020,0,0
2608,2020,0,0
2610,2020,0,0
2611,2020,0,0
2612,2020,0,0
2618,2020,0,0
2620,2020,0,0
2621,2020,0,0
2622,2020,0,0
2627,2020,0,0
2629,2020,0,0
2630,2020,0,0
2635,2020,0,0
2637,2020,0,0
2638,2020,0,0
2639,2020,0,0
2645,2020,0,0
2647,2020,0,0
2648,2020,0,0
2649,2020,0,0
2654,2020,0,0
2656,2020,0,0
2657,2020,0,0
2658,2020,0,0
2664,2020,0,0
2666,2020,0,0
2667,2020,0,0
2668,2020,0,0
2673,2020,0,0
2675,2020,0,0
2676,2020,0,0
2677,2020,0,0
2683,2020,0,0
2685,2020,0,0
2686,2020,0,0
2687,2020,0,0
2693,2020,0,0
2695,2020,0,0
2696,2020,0,0
2697,2020,0,0
2703,2020,0,0
2705,2020,0,0
2706,2020,0,0
2707,2020,0,0
2712,2020,0,0
2714,2020,0,0
2715,2020,0,0
2720,2020,0,0
2722,2020,0,0
2723,2020,1,2
2724,2020,0,0
2729,2020,0,0
2731,2020,0,0
2732,2020,0,0
2733,2020,0,0
2739,2020,0,0
2741,2020,0,0
2742,2020,0,0
2743,2020,0,0
2749,2020,0,0
2751,2020,0,0
2752,2020,0,0
2753,2020,0,0
2758,2020,0,0
2759,2020,0,0
2760,2020,0,0
2762,2020,0,0
2767,2020,0,0
2768,2020,0,0
2769,2020,0,0
2771,2020,0,0
2776,2020,0,0
2778,2020,0,0
2779,2020,0,0
2781,2020,0,0
2786,2020,0,0
2787,2020,0,0
2788,2020,0,0
2794,2020,0,0
2796,2020,0,0
2797,2020,0,0
2802,2020,0,0
2804,2020,0,0
2806,2020,0,0
2811,2020,0,0
2813,2020,0,0
2814,2020,0,0
2820,2020,0,0
2822,2020,0,0
2823,2020,0,0
2824,2020,0,0
2829,2020,0,0
2830,2020,0,0
2831,2020,0,0
2836,2020,0,0
2838,2020,0,0
2839,2020,0,0
2840,2020,0,0
2844,2020,0,0
2845,2020,0,0
2846,2020,0,0
2847,2020,0,0
2852,2020,0,0
2853,2020,0,0
2854,2020,0,0
2859,2020,0,0
2860,2020,0,0
2861,2020,0,0
2865,2020,0,0
2867,2020,0,2
2870,2020,0,0
2872,2020,0,2
2875,2020,1,0
2881,2020,0,0
2884,2020,0,1
2885,2020,0,0
2889,2020,0,0
2891,2020,0,1
2894,2020,0,0
2900,2020,0,0
2902,2020,0,0
2907,2020,0,0
2909,2020,0,1
2913,2020,0,0
2915,2020,0,0
2918,2020,0,0
2920,2020,0,0
2923,2020,0,0
2925,2020,0,0
2929,2020,2,0
2932,2020,1,2
2933,2020,0,0
2936,2020,1,0
2939,2020,1,2
2940,2020,0,0
2941,2020,0,0
2945,2020,0,0
2948,2020,0,2
2949,2020,0,0
2952,2020,0,0
2955,2020,0,2
2956,2020,0,0
2959,2020,0,0
2961,2020,0,0
2962,2020,0,0
2965,2020,0,0
2968,2020,0,0
2969,2020,0,0
2972,2020,1,0
2975,2020,0,2
2976,2020,0,0
2979,2020,0,0
2982,2020,0,0
2986,2020,0,0
2989,2020,0,0
2992,2020,0,0
2994,2020,0,0
2997,2020,1,0
2999,2020,0,2
3000,2020,0,0
3003,2020,0,0
3006,2020,0,2
3007,2020,0,0
3010,2020,0,0
3012,2020,0,0
3017,2020,0,0
3020,2020,0,0
3021,2020,0,0
3024,2020,0,0
3026,2020,0,0
3029,2020,0,0
3031,2020,0,0
3032,2020,0,0
3036,2020,0,0
3039,2020,0,1
3040,2020,0,0
3041,2020,0,0
3045,2020,0,0
3048,2020,0,0
3049,2020,0,0
3050,2020,0,0
3054,2020,1,0
3056,2020,1,2
3057,2020,0,0
3058,2020,0,0
3062,2020,0,0
3065,2020,0,1
3066,2020,0,0
3067,2020,0,0
3071,2020,0,0
3074,2020,0,0
3075,2020,0,0
3078,2020,0,0
3080,2020,0,0
3081,2020,0,0
3085,2020,0,0
3087,2020,0,1
3088,2020,0,0
3089,2020,0,0
3093,2020,0,0
3095,2020,0,1
3096,2020,0,0
3097,2020,0,0
3101,2020,0,0
3104,2020,0,0
3105,2020,0,0
3109,2020,0,0
3112,2020,0,2
3113,2020,0,0
3114,2020,0,0
3119,2020,0,0
3122,2020,1,0
3123,2020,0,0
3124,2020,0,0
3129,2020,2,0
3131,2020,1,1
3132,2020,0,0
3133,2020,0,0
3136,2020,0,0
3138,2020,0,0
3139,2020,0,0
3140,2020,0,0
3145,2020,0,0
3148,2020,0,0
3149,2020,0,0
3150,2020,0,0
3154,2020,0,0
3156,2020,0,0
3157,2020,0,0
3158,2020,0,0
3163,2020,0,0
3166,2020,0,0
3167,2020,0,0
3168,2020,0,0
3171,2020,0,0
3173,2020,0,0
3174,2020,0,0
3175,2020,0,0
3178,2020,0,0
3180,2020,0,0
3181,2020,0,0
3184,2020,0,0
3186,2020,0,0
3187,2020,0,0
3190,2020,0,0
3192,2020,0,0
3193,2020,0,0
3194,2020,0,0
3198,2020,0,2
3201,2020,0,0
3202,2020,0,0
3206,2020,0,0
3207,2020,0,0
3210,2020,0,0
3212,2020,0,0
3215,2020,0,0
3217,2020,0,0
3218,2020,0,0
3221,2020,0,0
3223,2020,0,0
3224,2020,0,0
3227,2020,0,0
3229,2020,0,0
3230,2020,0,0
3234,2020,0,0
3235,2020,0,0
3239,2020,0,0
3240,2020,0,0
3244,2020,1,1
3247,2020,0,0
3248,2020,0,0
3253,2020,0,0
3256,2020,0,0
3257,2020,0,0
3258,2020,0,0
3263,2020,0,0
3266,2020,0,0
3267,2020,0,0
3268,2020,0,0
3272,2020,0,0
3273,2020,0,0
3274,2020,0,0
3278,2020,0,0
3280,2020,0,0
3281,2020,0,0
3285,2020,0,0
3286,2020,0,0
3287,2020,1,2
3288,2020,0,0
3292,2020,0,0
3293,2020,0,0
3294,2020,0,2
3295,2020,0,0
3298,2020,0,0
3300,2020,0,0
3301,2020,0,2
3302,2020,0,0
3306,2020,0,0
3308,2020,0,0
3309,2020,1,0
3313,2020,0,0
3315,2020,0,0
3316,2020,1,1
3317,2020,0,0
3320,2020,0,0
3322,2020,0,0
3323,2020,0,1
3324,2020,0,0
3328,2020,0,0
3330,2020,0,0
3331,2020,2,1
3332,2020,0,0
3337,2020,0,0
3339,2020,0,0
3340,2020,2,1
3341,2020,0,0
3345,2020,0,0
3346,2020,0,0
3347,2020,1,2
3349,2020,0,0
3351,2020,0,0
3352,2020,0,0
3356,2020,0,0
3358,2020,0,0
3359,2020,1,2
3360,2020,0,0
3364,2020,0,0
3366,2020,0,0
3367,2020,0,0
3371,2020,0,0
3373,2020,0,0
3374,2020,0,2
3375,2020,0,0
3378,2020,0,0
3380,2020,0,0
3381,2020,0,0
3386,2020,0,0
3389,2020,0,0
3390,2020,0,0
3391,2020,0,0
3397,2020,0,0
3399,2020,0,0
3400,2020,0,2
3401,2020,1,0
3402,2020,0,0
3405,2020,0,0
3407,2020,0,0
3412,2020,0,0
3415,2020,0,0
3416,2020,0,2
