,area_km2,mun_code,rainfall_max,rainfall_sum
0,775.2962500712373,PH175301000,5.6,17.12
1,602.3362849640978,PH175101000,17.314285714285713,57.08571428571428
2,76.96680541711024,PH030801000,42.0,117.60000000000001
3,132.65195383107744,PH021501000,31.799999999999997,105.60000000000002
4,316.3155984568427,PH083701000,8.7,28.5
5,111.18487101797889,PH012801000,52.39999999999999,140.4
6,35.571040939129674,PH045601000,42.400000000000006,65.6
7,280.2400186995342,PH025701000,12.48,53.28000000000001
8,166.12891008136614,PH015501000,56.8,277.99999999999994
9,48.80757418043008,PH041001000,14.399999999999999,21.6
10,48.20141406882889,PH013301000,30.0,111.6
11,158.07716299455194,PH015502000,23.04,127.67999999999999
12,450.08434942172755,PH142708000,14.160000000000002,67.44000000000001
13,30.98537832080031,PH175302000,27.0,63.3
14,170.88447870750667,PH063001000,10.8,28.800000000000004
15,30.79226217342146,PH150708000,49.60000000000001,84.8
16,49.34530214780986,PH150709000,39.599999999999994,72.6
17,60.37998309005318,PH045602000,30.4,60.79999999999999
18,494.4497989691762,PH128001000,13.680000000000001,45.12
19,564.0044352460573,PH124701000,13.52727272727273,79.19999999999999
20,59.65389690110897,PH043401000,19.200000000000003,37.2
21,155.23160112684656,PH083702000,9.600000000000001,33.12
22,77.18635813388248,PH083703000,13.799999999999999,46.800000000000004
23,28.538295143374846,PH071201000,21.6,64.8
24,58.59236174493443,PH015504000,25.200000000000003,94.80000000000001
25,180.4647179685571,PH021502000,25.200000000000003,88.4
26,25.564812570623435,PH072201000,25.200000000000003,72.00000000000001
27,70.43996646866933,PH175901000,6.0,15.6
28,67.38032758073979,PH072202000,29.400000000000002,52.199999999999996
29,96.30168751133192,PH072203000,8.64,28.799999999999997
30,80.04230067157185,PH166701000,12.0,37.919999999999995
31,173.04553550982976,PH124717000,36.900000000000006,75.0
32,70.29168914184446,PH042101000,19.200000000000003,52.800000000000004
33,466.63322170322175,PH025015000,14.399999999999999,50.400000000000006
34,358.69811818529337,PH142707000,18.0,62.4
35,95.30449889819195,PH034901000,34.4,109.6
36,158.37628571309054,PH023101000,20.799999999999997,73.2
37,81.72000110082011,PH071202000,26.400000000000002,42.60000000000001
38,146.11209518044345,PH098301000,18.0,48.800000000000004
39,114.51152243229193,PH012901000,25.200000000000003,86.4
40,101.12243003153061,PH063002000,19.200000000000003,42.0
41,25.480842696172648,PH041002000,20.4,26.4
42,230.5979442938652,PH021503000,37.6,83.60000000000001
43,44.45392379086899,PH084801000,22.200000000000003,27.000000000000004
44,24.30675346604806,PH086001000,14.399999999999999,30.6
45,50.741661439431816,PH087801000,23.4,52.199999999999996
46,62.641073037531434,PH072204000,43.2,79.80000000000001
47,110.14382168227837,PH104201000,20.160000000000004,71.04
48,94.83325312418434,PH060401000,29.400000000000002,103.79999999999998
49,117.0332123630458,PH104301000,35.519999999999996,94.07999999999998
50,35.94105842131605,PH042102000,24.800000000000004,69.6
51,177.52024595045825,PH025001000,13.02857142857143,53.48571428571428
52,59.22064834205202,PH074601000,24.0,58.400000000000006
53,222.0255587910777,PH153801000,16.4,59.2
54,287.49348094179555,PH021504000,21.6,88.2
55,34.61836362492503,PH086401000,20.799999999999997,36.8
56,25.458964468471827,PH036901000,27.2,91.99999999999999
57,77.78113294515659,PH015505000,60.599999999999994,181.2
58,66.26789535872965,PH071203000,26.400000000000002,51.599999999999994
59,194.52081507991568,PH023102000,34.97142857142857,84.34285714285714
60,49.42483565312867,PH031401000,23.4,64.8
61,121.13984008706984,PH035401000,31.799999999999997,113.39999999999998
62,14.665829879466243,PH045801000,33.599999999999994,93.6
63,101.86899083742134,PH063003000,10.399999999999999,23.2
64,50.73834764237751,PH060601000,9.600000000000001,34.8
65,65.66294435402109,PH071204000,18.0,36.6
66,110.08610628490241,PH124715000,21.120000000000005,84.47999999999999
67,57.626397810212204,PH035402000,27.599999999999998,87.6
68,261.22015418318125,PH021505000,30.981818181818177,96.21818181818182
69,174.47227289383423,PH175303000,33.163636363636364,66.98181818181818
70,443.4128510012839,PH124718000,32.0,113.2
71,187.24298475841124,PH035403000,20.0,70.8
72,195.71131157666764,PH072205000,10.399999999999999,37.99999999999999
73,97.29751545750165,PH013302000,31.200000000000003,103.2
74,292.0767035337139,PH025002000,13.5,54.3
75,456.08673802769994,PH054101000,25.679999999999996,36.720000000000006
76,100.94078969905937,PH082601000,41.2,109.60000000000001
77,78.5005080082754,PH015506000,36.0,104.4
78,205.45314977504069,PH142711000,17.700000000000003,61.5
79,140.4539354295374,PH072206000,37.2,79.8
80,223.6195663015394,PH112301000,41.48571428571428,96.68571428571428
81,221.20147566632915,PH045603000,38.400000000000006,63.0857142857143
82,178.62049110003872,PH141101000,16.32,73.44000000000001
83,74.75046551118973,PH023103000,22.560000000000002,72.96000000000001
84,160.3289801739477,PH097302000,13.919999999999998,53.28
85,248.32339440680852,PH074602000,12.299999999999999,53.4
86,107.95132586030387,PH051701000,33.0,61.8
87,134.43515244905035,PH083705000,14.399999999999999,51.6
88,118.83700008863782,PH050501000,22.628571428571426,24.342857142857138
89,55.34607397447094,PH012802000,54.0,172.8
90,33.814288908993454,PH071205000,19.799999999999997,60.00000000000001
91,76.49064428937179,PH013303000,32.0,111.99999999999999
92,435.18961181184295,PH175201000,18.327272727272728,46.472727272727276
93,63.350655347888114,PH103501000,16.799999999999997,76.8
94,21.57547178886493,PH153601000,24.800000000000004,92.0
95,162.24800874771478,PH064501000,13.02857142857143,37.02857142857143
96,83.63492585864924,PH035404000,30.72,110.87999999999998
