,area_km2,mun_code,rainfall_max,rainfall_sum
449,85.80302826969549,PH063015000,75.30000000000001,147.0
450,47.83849969980548,PH104206000,30.0,115.79999999999998
451,20.38790685131002,PH175905000,33.599999999999994,72.6
452,704.188858293253,PH148102000,37.47692307692308,156.18461538461537
453,37.930842617540804,PH072219000,38.400000000000006,111.6
454,20.461546085304715,PH175906000,18.0,54.0
455,224.50452915449253,PH023109000,26.400000000000002,100.11428571428573
456,9.191068786841903,PH072220000,32.0,127.19999999999999
457,34.74050363884114,PH071215000,59.2,128.0
458,695.4872817954509,PH175309000,80.16,232.60800000000003
459,33.23498887101067,PH071216000,61.199999999999996,130.20000000000002
460,120.40786061418142,PH166808000,29.6,97.6
461,86.0778909942705,PH129804000,22.560000000000002,68.16
462,105.44433943471644,PH061901000,24.48,94.56
463,30.275679537775076,PH041009000,24.0,88.8
464,84.67771415348594,PH087805000,59.400000000000006,145.8
465,196.83240646351064,PH060606000,48.720000000000006,167.52
466,432.9721333385236,PH175322000,59.6,191.00000000000003
467,33.4637196521173,PH012808000,118.80000000000001,283.8
468,178.4792007240064,PH034906000,37.8,170.40000000000003
469,42.81256292350567,PH175310000,42.45,192.3
470,91.6841907414021,PH072221000,162.3,301.2
471,50.19107069500938,PH051603000,50.400000000000006,151.79999999999998
472,124.59920528055517,PH083717000,48.599999999999994,141.0
473,92.47154698797306,PH071217000,38.400000000000006,122.88000000000001
474,93.24395752990443,PH140105000,44.0,181.59999999999997
475,43.244800688093626,PH015518000,48.0,191.99999999999997
476,143.1849015920593,PH072222000,37.8,112.8
477,172.5662439455321,PH101302000,18.72,43.68
478,109.04034669949439,PH071218000,38.400000000000006,129.0
479,168.3901319379167,PH072223000,38.7,118.80000000000001
480,73.34089345208224,PH101303000,9.0,41.4
481,176.61859709596985,PH140106000,77.19999999999999,255.6
482,74.73398007014717,PH061902000,21.0,85.8
483,84.18666390908609,PH166707000,42.400000000000006,128.4
484,220.09562407343648,PH097201000,31.200000000000003,108.43636363636364
485,123.96473548530327,PH050503000,38.8,96.39999999999999
486,104.30041635893961,PH086006000,64.80000000000001,141.6
487,177.92412143910803,PH015519000,75.46666666666667,277.6
488,105.95254901616188,PH153828000,19.799999999999997,56.400000000000006
489,33.374353118460135,PH153831000,28.799999999999997,67.8
490,274.8466660139909,PH153830000,32.53333333333333,74.66666666666666
491,49.1179293842135,PH153835000,30.0,82.8
492,387.8714526881707,PH153807000,29.866666666666667,74.39999999999999
493,143.69014871409001,PH153805000,13.439999999999998,32.16
494,55.78403155382327,PH153806000,13.6,44.8
495,29.38789370137174,PH153836000,13.799999999999999,45.6
496,40.56688332989275,PH153826000,25.200000000000003,55.2
497,58.83482391422902,PH153827000,23.4,69.0
498,80.71351285652852,PH074609000,38.400000000000006,115.20000000000002
499,44.09858996276715,PH071219000,71.4,125.4
500,2343.6973941241777,PH112402000,25.31612903225807,63.01935483870968
501,148.22286420423973,PH166708000,41.400000000000006,129.0
502,213.52447513452964,PH051712000,27.599999999999998,116.4
503,177.8283395398077,PH023118000,36.800000000000004,94.80000000000001
504,210.6577612292825,PH025006000,25.92,110.88
505,287.8230160767937,PH025703000,24.900000000000002,93.9
506,495.2030066755585,PH037703000,17.759999999999998,65.03999999999999
507,80.85280149213484,PH054108000,66.4,138.4
508,110.09652105602358,PH097305000,25.200000000000003,60.60000000000001
509,54.358793272911015,PH071220000,43.2,121.2
510,27.995291843633478,PH168503000,31.200000000000003,111.6
511,326.1971595428501,PH037704000,14.64,63.36000000000001
512,75.59261515480897,PH030804000,61.60000000000001,286.4
513,952.4565762653896,PH023110000,27.66315789473684,88.54736842105264
514,166.3084567516767,PH097306000,20.4,60.39999999999999
515,354.35266259399754,PH037705000,40.56,152.15999999999997
516,98.41315067859924,PH063016000,25.200000000000003,139.2
517,108.43446505817295,PH012809000,84.0,272.64
518,400.5579638838188,PH037706000,15.490909090909089,75.27272727272727
519,124.10702367126179,PH098303000,20.0,47.2
520,118.4781760065494,PH097202000,31.679999999999996,116.63999999999999
521,18.47355401780336,PH153624000,30.0,81.6
522,528.1972647498822,PH023111000,45.599999999999994,134.1818181818182
523,65.9641751207393,PH045615000,18.0,65.99999999999999
524,310.07870529873543,PH082606000,87.77142857142857,187.2
525,44.657031317498074,PH140107000,61.199999999999996,198.0
526,216.7531794821917,PH101304000,8.799999999999999,39.2
527,365.0467136604526,PH118601000,20.879999999999995,48.71999999999999
528,281.45408538763417,PH104217000,27.2,106.80000000000001
529,991.5730177419202,PH031424000,52.959999999999994,197.43999999999997
530,153.100954558255,PH056207000,38.74285714285715,106.97142857142856
531,92.01639602274325,PH063017000,31.200000000000003,122.4
532,64.84731174871898,PH071221000,39.0,142.2
533,78.1663598257484,PH083718000,49.199999999999996,151.8
534,34.28139156561327,PH074610000,46.2,111.0
535,91.71912098802987,PH061903000,21.0,85.8
536,127.0174069079451,PH097307000,10.2,40.2
537,66.77981602638206,PH012810000,76.80000000000001,212.8
538,118.9623761548221,PH063018000,45.599999999999994,166.2
539,85.851131701137,PH072224000,37.8,105.0
540,527.4942072394416,PH175311000,64.47999999999999,143.67999999999998
541,222.00291971642193,PH061904000,16.457142857142856,94.28571428571429
542,303.4991784766141,PH097308000,36.3,104.1
543,298.0997752952016,PH025007000,17.01818181818182,90.10909090909092
544,412.33886110570296,PH025008000,24.2,99.00000000000001
545,443.6915123216206,PH023112000,18.763636363636365,62.4
546,563.6548798361825,PH175312000,62.117647058823536,194.8235294117647
547,152.41558840364237,PH021512000,43.2,126.24
548,138.81670048320672,PH064508000,31.5,119.10000000000001
549,26.27963933730015,PH076101000,51.599999999999994,102.0
550,2.4941358267839604,PH133908000,40.8,175.20000000000002
