,adm3_pcode,storm_id,value_count,v_max,dis_track_min,vmax_gust,vmax_gust_mph,vmax_sust_mph,vmax_sust
1046,PH101322000,2016328N09130,678,7.7597696690800335,241.66465083367876,34.677542798478875,39.9063619370058,21.003348387897788,18.25133831498888
1047,PH101801000,2016328N09130,196,10.965602999350729,162.79973100395767,49.00405341105896,56.393081342772156,29.68056912777482,25.791607058452083
1048,PH101802000,2016328N09130,98,10.890251217435482,163.58865501098757,48.667314725023004,56.00556784560096,29.476614655579457,25.614376171064745
1049,PH101803000,2016328N09130,99,11.10697894346659,158.41079581095266,49.63584669382715,57.12013895345795,30.063231028135768,26.124129838856398
1050,PH101804000,2016328N09130,199,11.271086525243987,155.44259713272163,50.369225122998394,57.964099126800576,30.507420593052938,26.51011848578863
1051,PH101805000,2016328N09130,196,11.036943486660137,160.52434027962914,49.322866070124604,56.759965854650865,29.87366623928993,25.959403194802423
1052,PH103501000,2016328N09130,156,6.633690937356407,293.71690393985676,29.645222887051347,34.11524862383768,17.95539401254615,15.602748887921761
1053,PH103502000,2016328N09130,155,6.728452610716671,289.5632037145847,30.068702207152818,34.60258185615505,18.211885187450026,15.825632740606745
1054,PH103503000,2016328N09130,222,5.974236097605047,320.5523620386037,26.698192961631797,30.72385369351008,16.170449312373727,14.051680506121999
1055,PH103504000,2016328N09130,1377,7.425700270965664,263.1961979165999,33.18462402062725,38.188334871543915,20.09912361660206,17.465591589803815
1056,PH103505000,2016328N09130,359,5.74206606194577,330.5968107493074,25.660651038167273,29.529867032944022,15.542035280496854,13.505605809561724
1057,PH103506000,2016328N09130,487,5.523110582585126,340.37606523001085,24.68216348888537,28.403839202211728,14.949389053795647,12.990612362571248
1058,PH103507000,2016328N09130,311,6.749460778682653,289.1279847853362,30.162585360239284,34.71062108801839,18.268747941062312,15.875044926441728
1059,PH103508000,2016328N09130,228,6.38965694549415,303.5182946470935,28.554662270180568,32.86024889839582,17.294867841260956,15.02876961588451
1060,PH103509000,2016328N09130,147,5.855898676810992,325.5660171809563,26.169356262960306,30.11527687405673,15.850145723187753,13.773345401558057
1061,PH103510000,2016328N09130,78,6.806868712452268,286.87840580873325,30.419134995752383,35.00585430765821,18.424133846135902,16.010071050395993
1062,PH103511000,2016328N09130,224,6.141321803579353,313.5323327659878,27.44488029476561,31.583129540791933,16.622699758311544,14.444673839350322
1063,PH103512000,2016328N09130,231,6.5766204228269025,296.1407455873099,29.390181140385334,33.8217506585797,17.800921399252477,15.468516389676493
1064,PH103513000,2016328N09130,78,6.673371052605823,291.8879708693128,29.822548884276898,34.319312546914546,18.062796077323448,15.696078360145737
1065,PH103514000,2016328N09130,375,6.376729516001757,303.7804886709088,28.49689103358278,32.793766682783904,17.259877201465216,14.998363701885674
1066,PH103515000,2016328N09130,418,5.774600926551207,329.1099287920749,25.806045709389718,29.697184896474113,15.630097313933744,13.58212932073143
1067,PH103516000,2016328N09130,77,6.5419672463061485,296.91675661210064,29.23531997012535,33.64353889927782,17.707125736462014,15.38701051059229
