,adm3_pcode,storm_id,value_count,v_max,dis_track_min,vmax_gust,vmax_gust_mph,vmax_sust_mph,vmax_sust
0,PH012801000,2014197N10137,163,8.419529192623878,372.96103790229984,37.62593432169121,43.29932377230839,22.789117774899154,19.803123327205903
1,PH012802000,2014197N10137,94,7.129008941622786,412.97723659072426,31.858743651752196,36.66253293704758,19.296069966867144,16.76775981671168
2,PH012803000,2014197N10137,72,6.452410270440928,438.60109221549646,28.835099861035857,33.18297199519794,17.464722102735756,15.17636834791361
3,PH012804000,2014197N10137,265,8.03328416223594,384.1331321971645,35.89984847853171,41.31297177523187,21.743669355385197,18.89465709396406
4,PH012805000,2014197N10137,241,6.7885128918794,424.93569989024286,30.33710488652721,34.91145536920126,18.374450194316456,15.966897308698533
5,PH012806000,2014197N10137,206,7.6300863161427745,396.47547874054175,34.09800239798845,39.23943610799052,20.652334793679223,17.946317051572873
6,PH012807000,2014197N10137,298,7.9094681735239405,387.9163499724085,35.34652867255796,40.676220187253996,21.40853694066,18.60343614345156
7,PH012808000,2014197N10137,37,6.334065393277925,441.90568774541714,28.30622984068546,32.57435682968914,17.14439833141534,14.898015705623928
8,PH012809000,2014197N10137,222,7.141199966618429,412.61939207060175,31.91322397901349,36.72522802679976,19.329067382526187,16.796433673164994
9,PH012810000,2014197N10137,161,8.254480307509859,377.64344154173955,36.88834931318396,42.45052273470745,22.342380386688134,19.414920691149455
10,PH012811000,2014197N10137,81,6.776920563360223,426.2761669884801,30.285300066861026,34.851839210821936,18.34307326885365,15.939631614137383
11,PH012812000,2014197N10137,179,6.956714556231929,418.9093187700457,31.08877931284452,35.776470283600716,18.829721201895115,16.362515427812905
12,PH012813000,2014197N10137,127,6.979990181321105,418.59108369516866,31.192795478222134,35.89617042403398,18.89272127580736,16.41726077801165
13,PH012814000,2014197N10137,849,7.808987522156985,390.90318163487746,34.89749187935509,40.15947582342403,21.136566222854754,18.367100989134254
14,PH012815000,2014197N10137,276,8.522642935193366,369.9923664420875,38.08673810499327,43.829609400250874,23.068215473816252,20.045651634206987
15,PH012816000,2014197N10137,82,6.613803233544434,431.2602679135666,29.556346962956436,34.012971631057994,17.901564016346313,15.555972085766546
16,PH012817000,2014197N10137,298,7.447140617501314,402.34951927434054,33.28043853140671,38.29859667896788,20.157156146825205,17.516020279687744
17,PH012818000,2014197N10137,144,7.463189450216622,401.88803108806826,33.352158969909965,38.381131413156645,20.20059548060876,17.553767878899986
18,PH012819000,2014197N10137,110,6.388098599725039,440.2746388485414,28.547698197223806,32.85223475455687,17.290649870819404,15.025104314328319
19,PH012820000,2014197N10137,43,6.742136336285951,426.5681038109146,30.129853246334065,34.67295349455435,18.248922891870713,15.857817498070562
20,PH012821000,2014197N10137,90,7.092443622927022,414.2259719770619,31.695337331966076,36.474487556263995,19.197098713823156,16.681756490508462
21,PH012822000,2014197N10137,185,7.419450345812977,403.23984793483135,33.15669380411151,38.156193224838056,20.082206960441084,17.450891475848167
22,PH012823000,2014197N10137,1013,8.211057041199554,378.9017287140264,36.69429559250132,42.2272088148664,22.224846744666525,19.31278715394806
23,PH012901000,2014197N10137,69,5.198745590072422,497.5847114664238,23.23261261432686,26.735719226629932,14.071431171910492,12.227690849645716
24,PH012902000,2014197N10137,20,5.32740724802312,491.39906896012053,23.807587174188704,27.397390759234135,14.419679346965335,12.530309039046687
25,PH012903000,2014197N10137,83,5.838151292082444,466.2365309005128,26.090045185475933,30.024006953863765,15.802108923086193,13.731602729197862
26,PH012904000,2014197N10137,24,5.555431360087401,480.47832058809865,24.82660142878728,28.57005607463136,15.036871618227034,13.066632330940676
27,PH012905000,2014197N10137,162,6.203720548936707,449.36539266200197,27.723733309091948,31.90402913225376,16.79159428013356,14.591438583732605
28,PH012906000,2014197N10137,96,5.422840410826286,486.8869079383692,24.234067305511125,27.888177277137036,14.677988040598441,12.754772266058486
29,PH012907000,2014197N10137,26,5.563403538757393,478.53854478157143,24.86222820365501,28.611054797660323,15.058449893505435,13.085383265081585
30,PH012908000,2014197N10137,168,5.54312676987873,480.9400116379777,24.771613591290098,28.506776950212195,15.003566815901156,13.037691363836894
31,PH012909000,2014197N10137,21,5.35649864486134,490.1540481370109,23.937593373076883,27.546999814784453,14.498420955149712,12.598733354250992
32,PH012910000,2014197N10137,67,5.548286214255294,481.1069508918692,24.794670571176702,28.533310554103227,15.017531870580646,13.049826616408792
33,PH012911000,2014197N10137,22,5.489166366457609,483.66138603208015,24.530470583332626,28.22927343129069,14.857512332258258,12.9107739912277
34,PH012912000,2014197N10137,85,5.900644708066583,463.13689358400865,26.369321272245408,30.345393410330402,15.97125968964758,13.878590143287056
35,PH012913000,2014197N10137,54,5.860313271778852,466.4254095483786,26.18908459414337,30.137979922227693,15.862094695909313,13.78372873375967
36,PH012914000,2014197N10137,77,5.753385796682136,470.97900543019523,25.71123766670496,29.588081316445283,15.572674377076465,13.532230350897349
37,PH012915000,2014197N10137,145,5.771313986912975,470.99585621894863,25.791356743757785,29.680281069625863,15.621200562960983,13.574398286188307
38,PH012916000,2014197N10137,39,5.383376697126722,488.85055177812313,24.057708382609512,27.685226247733624,14.571171709333486,12.661951780320797
39,PH012917000,2014197N10137,122,5.718855904650978,473.3668180377323,25.55692744104084,29.410503575377554,15.47921240809345,13.451014442653074
40,PH012918000,2014197N10137,23,5.456195701540237,485.0501009259218,24.383128369256053,28.059714366575253,14.768270719250134,12.833225457503188
41,PH012919000,2014197N10137,28,5.729351623187688,470.8352742946887,25.603831633340242,29.464480170119003,15.507621142167896,13.475700859652758
42,PH012920000,2014197N10137,93,6.077437384446502,455.4436506057978,27.15938797049434,31.25458953757388,16.449783967144146,14.29441472131281
43,PH012921000,2014197N10137,27,5.622595198433335,475.4543230365717,25.12674911075158,28.915461229218785,15.218663804851992,13.22460479513241
44,PH012922000,2014197N10137,25,5.606937595877629,477.0741335440142,25.0567770360764,28.834938484176035,15.176283412724231,13.187777387408632
45,PH012923000,2014197N10137,26,5.563403538757393,478.53854478157143,24.86222820365501,28.611054797660323,15.058449893505435,13.085383265081585
46,PH012924000,2014197N10137,48,5.22394038147676,496.59745846216265,23.345205319327373,26.865289111766494,14.139625848298156,12.28695016806704
47,PH012925000,2014197N10137,17,5.198496461173177,497.909002401998,23.23149928513871,26.734438025196617,14.070756855366641,12.22710488691511
48,PH012926000,2014197N10137,72,5.621588679707416,477.33856095212604,25.1222510911345,28.91028498014364,15.215939463233497,13.22223741638658
49,PH012927000,2014197N10137,42,5.391838471448546,488.20335946361547,24.095523105688905,27.728742826590533,14.594075171889754,12.681854266152056
50,PH012928000,2014197N10137,28,5.729351623187688,470.8352742946887,25.603831633340242,29.464480170119003,15.507621142167896,13.475700859652758
51,PH012929000,2014197N10137,78,5.407981125188052,487.6409878710996,24.167662819856364,27.811760056511595,14.637768450795576,12.719822536766507
52,PH012930000,2014197N10137,69,6.265913679053568,446.28669965160435,28.001667451904527,32.22387130106558,16.959932263718727,14.7377197115287
53,PH012931000,2014197N10137,26,4.977220429739732,508.689424368863,22.242641448174,25.596476233166488,13.471829596403415,11.706653393775788
54,PH012932000,2014197N10137,79,5.268273907729797,494.2956391831925,23.54332688989062,27.093284248226155,14.259623288540082,12.3912246788898
55,PH012933000,2014197N10137,18,4.941612689068942,510.94606797959983,22.083514437485952,25.413355412888833,13.375450217309913,11.622902335518923
56,PH012934000,2014197N10137,26,5.563403538757393,478.53854478157143,24.86222820365501,28.611054797660323,15.058449893505435,13.085383265081585
57,PH013306000,2014197N10137,2,4.796415946964587,518.7192768358602,21.43464643582523,24.666648488638412,12.982446572967588,11.281392860960649
58,PH013318000,2014197N10137,5,4.830088641447496,516.4673800684054,21.585125941515198,24.83981789839339,13.073588367575471,11.360592600797474
59,PH013319000,2014197N10137,21,4.8951224679020156,513.1192585599564,21.875754838557295,25.17426898744874,13.24961525655197,11.513555178188051
60,PH020901000,2014197N10137,170,21.75247029601803,152.24156409190414,97.20935695662666,111.86697410823754,58.87735479380923,51.162819450856134
61,PH020902000,2014197N10137,257,21.051299398173203,145.0808768236032,94.07590263311135,108.26104496054825,56.979497347656974,49.51363296479545
62,PH020903000,2014197N10137,84,20.318870393810595,167.6467453984684,90.8027593274747,104.49436396514183,54.99703366586412,47.7909259618288
63,PH020904000,2014197N10137,84,20.318870393810595,167.6467453984684,90.8027593274747,104.49436396514183,54.99703366586412,47.7909259618288
64,PH020905000,2014197N10137,84,19.65756659540216,175.25355226336018,87.84746661260421,101.09346034879357,53.20708439410188,46.235508743475904
65,PH020906000,2014197N10137,84,20.318870393810595,167.6467453984684,90.8027593274747,104.49436396514183,54.99703366586412,47.7909259618288
66,PH021501000,2014197N10137,237,10.130065413112149,329.30272495242116,45.27012938468239,52.0961412594511,27.41902171550058,23.826383886674943
67,PH021502000,2014197N10137,390,10.225285717452863,330.1389550811508,45.695658275342204,52.58583310480492,27.6767542656868,24.05034646070642
68,PH021503000,2014197N10137,465,10.351079757772444,324.67859827069725,46.25781777272494,53.23275726835508,28.017240667555306,24.346219880381547
69,PH021504000,2014197N10137,483,10.145452173581859,332.2503132698533,45.33889109636623,52.175271138110894,27.46066902005837,23.86257426124539
70,PH021505000,2014197N10137,563,11.616724103300903,297.63260009882663,51.91384080322802,59.741618161151585,31.442956926921887,27.323074106962117
71,PH021506000,2014197N10137,2061,12.126044613023428,290.11033465085285,54.18993719877218,62.36091351007359,32.82153342635452,28.521019578301146
72,PH021507000,2014197N10137,299,10.401470544286719,323.06124230468106,46.48300856195167,53.49190322895515,28.153633278397447,24.464741348395616
73,PH021508000,2014197N10137,367,11.463611351445321,301.8434453353901,51.22959703931559,58.95420137517832,31.02852703956754,26.9629458101661
74,PH021509000,2014197N10137,1059,17.013419366133704,212.45951221408345,76.03106836642962,87.49533813050512,46.05017796342375,40.01635177180506
75,PH021510000,2014197N10137,181,11.005719242510814,310.92835111017916,49.18332841514074,56.59938815178458,29.78915165883399,25.88596232375829
76,PH021511000,2014197N10137,232,9.46132174368616,345.2904784447613,42.28158871830963,48.65697643197771,25.6089349641988,22.253467746478755
77,PH021512000,2014197N10137,294,9.163000999191443,355.7933326869056,40.9484266753548,47.12279486334687,24.80147098070888,21.551803513344634
78,PH021513000,2014197N10137,1202,12.308320308063232,286.6973057104418,55.00450689419133,63.298307294783704,33.314898576201955,28.949740470627017
79,PH021514000,2014197N10137,1109,13.553938424848564,264.58010635348217,60.57103494817479,69.70417879916563,36.686409894297704,31.879492077986736
80,PH021515000,2014197N10137,160,9.865098181315306,338.8514501559621,44.086020459717496,50.73348763641064,26.701835598110865,23.20316866300921
81,PH021516000,2014197N10137,1528,12.850857719932257,276.7533474141064,57.42904591044986,66.08842803879008,34.78338317831057,30.225813637078875
82,PH021517000,2014197N10137,388,10.08581738413604,332.7044334503838,45.07238989188772,51.86858581198006,27.299255690515825,23.72231046941459
83,PH021518000,2014197N10137,472,10.062344074139945,330.87745341995907,44.96749029477016,51.747869032421995,27.235720543379998,23.66710015514219
84,PH021519000,2014197N10137,1924,11.196327859752873,308.10592552072035,50.03513700792776,57.57963586432727,30.30507150754067,26.334282635751453
85,PH021520000,2014197N10137,250,9.036505778465571,359.99914701206836,40.38313368115637,46.4722647217497,24.45908669565774,21.254280884819146
86,PH021521000,2014197N10137,614,9.210512741223685,354.15141106397647,41.16075133678366,47.36713468974033,24.93007088933702,21.6635533351493
87,PH021522000,2014197N10137,294,9.725261625840792,338.8974515876023,43.46110653262226,50.014346678267785,26.323340356983046,22.874266596116982
88,PH021523000,2014197N10137,1078,14.218100265467566,252.68550717044758,63.53909993404085,73.11978054081268,38.48409502148037,33.44163154423203
89,PH021524000,2014197N10137,225,8.868963458257417,360.62431966349527,39.63440579007922,45.61064063300468,24.00560033316036,20.860213573725908
90,PH021525000,2014197N10137,250,11.79267552746819,295.91856577287757,52.70014803942434,60.64648795955937,31.91920418924178,27.736920020749654
91,PH021526000,2014197N10137,632,9.649193039451202,343.6603096914955,43.12116452755788,49.623146852763256,26.117445711980665,22.695349751346257
92,PH021527000,2014197N10137,499,9.548824584008818,346.61926444269676,42.67262912539393,49.10697948172622,25.84577867459275,22.45927848704944
93,PH021528000,2014197N10137,193,8.750748759599222,367.78009683331277,39.10611752290765,45.00269493975484,23.68562891566044,20.582167117319816
94,PH021529000,2014197N10137,153,9.412595776690862,349.9760072524965,42.063837821319794,48.40639218043826,25.477048516020137,22.138862011220944
95,PH023101000,2014197N10137,151,7.2150724537266075,409.87938394508296,32.243351862000985,37.105133917495515,19.52901785131343,16.970185190526834
96,PH023102000,2014197N10137,272,7.444024166752883,401.1303355224338,33.26651146155582,38.28256962960567,20.148720857687195,17.508690242924118
97,PH023103000,2014197N10137,119,7.570779092104654,399.57407672766715,33.832965046682034,38.93443536069065,20.491808084574025,17.806823708780016
98,PH023104000,2014197N10137,222,8.07105668703973,381.70660462063023,36.06864966740068,41.507225485119804,21.845908150063053,18.983499824947724
99,PH023105000,2014197N10137,84,7.818650531928027,391.76110767384205,34.94067478931086,40.2091700259286,21.16272106627821,18.389828836479403
100,PH023106000,2014197N10137,493,9.669625695632293,340.6042689872071,43.212475782842915,49.72822638574813,26.172750729341118,22.74340830675943
101,PH023107000,2014197N10137,118,7.450653644738706,403.1322940521702,33.296137857233646,38.31666321217808,20.166664848514777,17.52428308275455
102,PH023108000,2014197N10137,538,7.813870698600606,389.54523097036355,34.91931424874718,40.18458865729305,21.149783503838446,18.378586446709043
103,PH023109000,2014197N10137,192,6.455954649358262,438.0514860726887,28.850939294014086,33.20119976147824,17.47431566393592,15.184704891586362
104,PH023110000,2014197N10137,1606,9.158781252514766,348.79221912720095,40.929569099393206,47.10109386636587,24.790049403350462,21.541878473364847
105,PH023111000,2014197N10137,874,10.501519142188696,318.6271655901321,46.93011455654042,54.00642566060351,28.424434558212376,24.70006029291601
106,PH023112000,2014197N10137,515,7.197470203187888,408.0222101783708,32.16468937297915,37.01461038253765,19.48137388554613,16.92878388051534
107,PH023113000,2014197N10137,133,8.207381956025351,379.05429651968495,36.677872047879326,42.20830886224339,22.21489940118073,19.304143183094386
108,PH023114000,2014197N10137,1662,9.671517567950042,339.4023251223199,43.22093034864394,49.73795576492694,26.177871455224704,22.74785807823365
109,PH023115000,2014197N10137,576,7.08041103541533,411.7817805243307,31.641565044100904,36.41260726693096,19.164530140489983,16.6534552863689
110,PH023116000,2014197N10137,83,7.694272767231581,395.3117304113723,34.38484446929165,39.5695293785174,20.826068093956525,18.097286562785076
111,PH023117000,2014197N10137,924,10.675084642345329,317.7803662563831,47.70575936517487,54.89902530781046,28.894223846216033,25.10829440272362
112,PH023118000,2014197N10137,320,8.60835725325781,369.7167028235557,38.46978580613394,44.2704145717617,23.300218195664055,20.247255687438916
113,PH023119000,2014197N10137,129,8.067205303675841,385.3250548360229,36.05143826588617,41.48741887937866,21.83548362072561,18.97444119257167
114,PH023120000,2014197N10137,264,8.20891594061123,378.58427006444134,36.68472725343279,42.21619772321485,22.219051433270973,19.30775118601726
115,PH023121000,2014197N10137,643,9.975673424554866,329.57519479660175,44.58016885501989,51.30214571083433,27.001129321491753,23.463246765799944
116,PH023122000,2014197N10137,265,8.311757682032693,379.18039878036905,37.14431549402495,42.74508452403705,22.497412907387922,19.549639733697344
117,PH023123000,2014197N10137,217,8.205259078089975,380.36076470726033,36.668385143808806,42.19739148468582,22.209153412992535,19.299150075688843
118,PH023124000,2014197N10137,209,6.877681967074164,422.39183211400655,30.735591510903237,35.37002740678239,18.615803898306524,16.176627111001704
119,PH023125000,2014197N10137,86,7.8194603324281555,390.55886333811833,34.94429369717785,40.21333460725421,21.164912951186427,18.391733524830446
120,PH023126000,2014197N10137,205,7.810878605107841,393.13190108819117,34.905942917563735,40.16920114310593,21.141684812161017,18.371548903980916
121,PH023127000,2014197N10137,167,6.643161934022057,427.7444177261273,29.68754771191387,34.1639553557333,17.981029134596472,15.625025111533615
122,PH023128000,2014197N10137,534,7.562740679691863,396.09470592524957,33.79704228062531,38.89309601573277,20.470050534596197,17.787916989802795
123,PH023129000,2014197N10137,72,6.878061265611547,421.90780386204136,30.737286553646054,35.371978034875816,18.616830544671483,16.177519238761082
124,PH023130000,2014197N10137,120,7.566268656084057,400.2290560514846,33.81280841255315,38.911239428336,20.47959969912421,17.796214953975344
