,adm3_pcode,storm_id,value_count,v_max,dis_track_min,vmax_gust,vmax_gust_mph,vmax_sust_mph,vmax_sust
0,PH012801000,2009299N12153,104,5.723217717345407,461.45220631961035,25.576419894147115,29.43293517882822,15.49101851517275,13.461273628498482
1,PH012802000,2009299N12153,82,6.872744605144521,441.9484927908348,30.71352699263422,35.34463591185653,18.6024399536087,16.16501420664959
2,PH012803000,2009299N12153,104,7.866543649176308,402.5053463527321,35.154703773927196,40.45547116020285,21.292353242212027,18.502475670488
3,PH012804000,2009299N12153,149,6.019762140481154,465.4354141020185,26.901643755612483,30.95798161509167,16.293674534258773,14.158759871374992
4,PH012805000,2009299N12153,295,7.613135943854176,408.7363130469117,34.02225307996034,39.15226500364562,20.606455265076644,17.906448989452816
5,PH012806000,2009299N12153,122,6.44155197471483,459.4395432840356,28.78657535182772,33.12713076565844,17.435331981925497,15.150829132540908
6,PH012807000,2009299N12153,265,6.837529019706023,433.2643476176767,30.556152479820646,35.1635318381194,18.50712202006284,16.08218551569508
7,PH012808000,2009299N12153,49,7.597951144231659,413.59233882512297,33.95439390871531,39.074173754095824,20.565354607418858,17.870733636165955
8,PH012809000,2009299N12153,240,7.245446305239893,416.13887650523645,32.3790892074023,37.26133828484161,19.611230676232427,17.04162589863279
9,PH012810000,2009299N12153,96,5.6663867541544795,466.3918472550467,25.322448675621782,29.1406691602423,15.33719429486437,13.327604566116728
10,PH012811000,2009299N12153,103,7.552817663721973,409.1925891440758,33.752697432045984,38.842064672833644,20.443191933070338,17.764577595813677
11,PH012812000,2009299N12153,176,7.16252897909292,430.5145235419342,32.008540950325234,36.83491727375738,19.38679856513546,16.846600500171174
12,PH012813000,2009299N12153,151,7.429671236581746,410.1096896985542,33.20236982185272,38.208756455930136,20.109871818910598,17.474931485185643
13,PH012814000,2009299N12153,1033,8.015441260852036,392.1358090824264,35.820110547797135,41.22121063914176,21.695374020600926,18.85268976199849
14,PH012815000,2009299N12153,130,4.991772163382223,472.4851554709109,22.3076715183564,25.671311798436175,13.51121673601904,11.74087974650337
15,PH012816000,2009299N12153,94,7.412712936419792,419.43420948729977,33.12658507504524,38.12154458071225,20.063970831953817,17.4350447763396
16,PH012817000,2009299N12153,213,6.709054163019981,447.9019297050319,29.9820127139187,34.502820973060174,18.159379459505356,15.780006691536157
17,PH012818000,2009299N12153,133,6.948823981744921,432.23461734446215,31.05351721794393,35.73589122844859,18.80836380444663,16.343956430496807
18,PH012819000,2009299N12153,154,7.8061585022942666,402.8157708553406,34.88484930598618,40.144926952080795,21.128908922147783,18.360447003150618
19,PH012820000,2009299N12153,46,7.232532346720313,425.3406863229013,32.321378171075416,37.19492534673916,19.576276498283768,17.01125166898706
20,PH012821000,2009299N12153,91,7.177761901102103,425.77916911103836,32.07661517513428,36.91325600351103,19.42802947553212,16.882429039544355
21,PH012822000,2009299N12153,193,7.126049608764993,421.66332986235324,31.845518724182508,36.647313901798924,19.288059948315226,16.760799328517113
22,PH012823000,2009299N12153,782,6.939031250014502,436.83956979787064,31.00975459505981,35.68552990157271,18.781857842933004,16.32092347108411
23,PH012901000,2009299N12153,359,11.238690012156205,286.58930437231294,50.22444872923512,57.79749276708743,30.41973303530917,26.43392038380796
24,PH012902000,2009299N12153,67,10.05255789026369,324.9212698430427,44.923756933513985,51.69754137935981,27.209232304926218,23.64408259658631
25,PH012903000,2009299N12153,179,8.96522372489253,363.44804829882435,40.06458215592332,46.10568071851136,24.266147746584927,21.086622187328064
26,PH012904000,2009299N12153,65,9.615125244529546,336.3732330254108,42.96891936219518,49.44794555008072,26.025234500042487,22.615220716944837
27,PH012905000,2009299N12153,278,8.354534448110373,385.61301264266524,37.33548007747258,42.96507367093049,22.61319666891078,19.65025267235399
28,PH012906000,2009299N12153,334,10.329763900787315,319.08664692057346,46.16255959182384,53.123135676462276,27.959545092874883,24.29608399569676
29,PH012907000,2009299N12153,60,9.039073390597505,363.0977926497569,40.39460805261224,46.48546924500496,24.46603644473945,21.260320027690653
30,PH012908000,2009299N12153,567,10.681141229758474,293.53845812585234,47.73282557695548,54.93017267167812,28.910617195620063,25.12253977734499
31,PH012909000,2009299N12153,68,10.130081160608285,319.7728350837725,45.27019975848142,52.09622224449411,27.419064339207427,23.826420925516537
32,PH012910000,2009299N12153,205,10.096172952272214,315.17488875597803,45.11866776772154,51.9218416517445,27.32728507986553,23.74666724616923
33,PH012911000,2009299N12153,66,9.783889243254093,330.8392131380681,43.723106797929574,50.31585239554726,26.482027576603823,23.012161472594514
34,PH012912000,2009299N12153,174,8.72310273035716,374.17850852759835,38.98257051015678,44.86051901236219,23.61079948019063,20.517142373766728
35,PH012913000,2009299N12153,125,9.28616906172308,347.44280218227254,41.498850971692576,47.756214345119965,25.1348496553263,21.841500511417145
36,PH012914000,2009299N12153,188,9.370667304054665,347.0828566510025,41.87646416638901,48.19076557348457,25.363560828149772,22.04024429809948
37,PH012915000,2009299N12153,414,10.158374785609258,310.11112368569525,45.396640804251746,52.241728578824855,27.495646620434137,23.892968844343027
38,PH012916000,2009299N12153,137,10.30753778577011,314.2405354364111,46.06323356958066,53.008832877776854,27.899385725145716,24.24380714188456
39,PH012917000,2009299N12153,334,9.857377865389044,325.7843142493424,44.051519231283166,50.69378417422554,26.680939039066075,23.185010121727984
40,PH012918000,2009299N12153,65,9.7056434948631,336.00142929564726,43.373435299374734,49.91345602445845,26.27024001287287,22.828123841776172
41,PH012919000,2009299N12153,59,8.80823969990294,368.9938763155506,39.3630381053382,45.29835503917773,23.841239494304066,20.717388476493788
42,PH012920000,2009299N12153,171,8.502933671512544,380.0771085068742,37.99865960988773,43.72825007600537,23.014868461055457,19.999294531519862
43,PH012921000,2009299N12153,59,8.879590393418,368.63800554952536,39.68189637479544,45.66529203876601,24.03436423092948,20.885208618313392
44,PH012922000,2009299N12153,61,9.125145357133572,357.9023496235717,40.77925404477318,46.928113704273464,24.69900721277551,21.462765286722732
45,PH012923000,2009299N12153,60,9.039073390597505,363.0977926497569,40.39460805261224,46.48546924500496,24.46603644473945,21.260320027690653
