,adm3_pcode,storm_id,value_count,v_max,dis_track_min,vmax_gust,vmax_gust_mph,vmax_sust_mph,vmax_sust
0,PH012801000,2011126N11129,302,13.141428689263106,144.00038164745104,58.72757507493221,67.58275464447632,35.569870865513856,30.909250039438007
1,PH012802000,2011126N11129,195,11.51805612243916,181.06152527770575,51.47290463178387,59.234195863354294,31.17589255966016,27.091002437780986
2,PH012803000,2011126N11129,197,11.471146482083592,191.65845542699196,51.26327069540901,58.992952480342126,31.048922358074805,26.980668787057375
3,PH012804000,2011126N11129,488,12.373067921162987,159.19110265733306,55.29385673576108,63.631286467247,33.49015077223526,29.102029860926887
4,PH012805000,2011126N11129,592,11.664817342354276,185.69310857091526,52.12876410980969,59.98894846684793,31.57313077202523,27.436191636741942
5,PH012806000,2011126N11129,388,11.819536209672162,171.12275676166269,52.82018542409519,60.784625063058435,31.991907927925496,27.80009759162905
6,PH012807000,2011126N11129,610,13.094258345160807,149.68265127337457,58.51677608267032,67.3401705337726,35.442195017775056,30.79830320140543
7,PH012808000,2011126N11129,97,10.947175377726927,203.0578114986062,48.921702430967386,56.29831315125123,29.63069113223749,25.748264437351256
8,PH012809000,2011126N11129,501,12.423072973975032,169.93394013340568,55.51732372421301,63.888448705470125,33.62549931866849,29.219644065375267
9,PH012810000,2011126N11129,298,12.87195945248992,149.4064172250693,57.52334719323228,66.1969484476238,34.84049918295989,30.275445891174886
10,PH012811000,2011126N11129,201,11.943095621913338,180.85663796958045,53.372358618516344,61.42005714879001,32.32634586778421,28.090715062377026
11,PH012812000,2011126N11129,390,11.57237163482981,183.4002701222155,51.71563458201078,59.513525610072435,31.3229082158276,27.21875504316357
12,PH012813000,2011126N11129,302,12.196316494555974,175.30931986882663,54.50397437813389,62.72230247624436,33.01173814539177,28.686302304280996
13,PH012814000,2011126N11129,2041,13.24565825608488,150.83035844322748,59.19336535202397,68.11877864976361,35.85198876303348,31.15440281685472
14,PH012815000,2011126N11129,495,13.174324089128929,142.82328026270005,58.87458093791105,67.75192664172502,35.658908758802646,30.986621546268978
15,PH012816000,2011126N11129,195,11.153548306301893,195.43835088114747,49.843959968020584,57.359632382739306,30.18928020144174,26.233663141063467
16,PH012817000,2011126N11129,583,11.765999504788068,173.32475484346517,52.580935877513255,60.509300509221184,31.847000268011154,27.67417677763856
17,PH012818000,2011126N11129,301,12.328949871797825,165.97051589981933,55.096698107310814,63.404399469178465,33.37073656272551,28.998262161742534
18,PH012819000,2011126N11129,295,11.22994245725297,197.2018567791096,50.1853568846991,57.75250649727282,30.396056051196222,26.413345728789
19,PH012820000,2011126N11129,98,11.36019224853037,190.03209931468407,50.76742863478114,58.42234536293488,30.748602822597306,26.719699281463758
20,PH012821000,2011126N11129,198,11.819676811061564,177.97602945984923,52.82081375597957,60.785348137347185,31.992288493340627,27.80042829262083
21,PH012822000,2011126N11129,405,12.651995075294328,162.82644745717076,56.54035099236113,65.06573213271272,34.245122175111966,29.758079469663752
22,PH012823000,2011126N11129,1992,13.088193485721233,146.24473799367317,58.48967290412874,67.30898062914733,35.425779278498595,30.784038370594075
23,PH012901000,2011126N11129,525,13.001323809382058,191.04399818621332,58.10146203607357,66.86223376768378,35.19064935141251,30.579716861091356
24,PH012902000,2011126N11129,102,11.852593351100973,203.21810237405276,52.96791409202986,60.95462885269635,32.081383606682294,27.87784952212098
25,PH012903000,2011126N11129,298,11.389216264731225,201.4626114722497,50.89713371713679,58.57160789839286,30.82716205178572,26.787965114282525
26,PH012904000,2011126N11129,102,11.980697293863717,196.86218690799953,53.5403962850916,61.613432209427124,32.42812221548796,28.1791559395219
27,PH012905000,2011126N11129,494,11.313088845458443,196.37663328835586,50.5569287944973,58.180105511545605,30.62110816397137,26.60890989184069
28,PH012906000,2011126N11129,509,12.106575677350223,197.69519098794632,54.10293270265439,62.26079012669547,32.76883690878709,28.475227738239152
29,PH012907000,2011126N11129,98,10.917730777500031,212.57388551361169,48.790117805637486,56.1468876677827,29.550993509359316,25.679009371388148
30,PH012908000,2011126N11129,859,13.846361013452936,173.74371927412986,61.87783879210542,71.20802777369141,37.47790935457443,32.56728357479233
31,PH012909000,2011126N11129,103,12.166590097487218,198.28765792802628,54.37113043423387,62.56942778909536,32.9312777837344,28.61638443907046
32,PH012910000,2011126N11129,313,12.75552839617848,187.23302765221285,57.00302982422579,65.59817553656868,34.52535554556246,30.001594644329366
33,PH012911000,2011126N11129,102,12.043306747770432,197.2172436449841,53.82019093235939,61.9354154170261,32.597587061592684,28.326416280189154
34,PH012912000,2011126N11129,295,11.23649552402097,201.59499958213303,50.214641807190304,57.78620711796047,30.4137932199792,26.428758845889636
35,PH012913000,2011126N11129,203,12.030514590605554,190.51302046008206,53.763024212664405,61.869628869802824,32.56296256305412,28.296328532981267
36,PH012914000,2011126N11129,303,11.778460570549314,196.05928001494954,52.636622986754666,60.57338434438585,31.880728602308345,27.703485782502458
37,PH012915000,2011126N11129,639,13.5968741484113,171.31707320343622,60.76290989484535,69.92498542070096,36.80262390563209,31.980478892023868
38,PH012916000,2011126N11129,207,12.488361563942433,193.3397963600017,55.80909113090142,64.22420997322754,33.80221577538292,29.37320585836917
39,PH012917000,2011126N11129,520,12.902322357872796,181.13639270314863,57.659035621601014,66.35309652203071,34.92268238001617,30.346860853474222
40,PH012918000,2011126N11129,101,11.728734993983682,202.39358390648786,52.41440494639134,60.31765937565883,31.74613651350465,27.58652891915334
41,PH012919000,2011126N11129,98,11.079315943601252,207.01225438585774,49.51222384125886,56.977875750815706,29.988355658324057,26.059065179609927
