,adm3_pcode,storm_id,value_count,v_max,dis_track_min,vmax_gust,vmax_gust_mph,vmax_sust_mph,vmax_sust
0,PH012801000,2020293N14129,259,12.570846108194367,241.97090779264374,56.17770533409188,64.64840530601464,34.02547647684981,29.56721333373257
1,PH012802000,2020293N14129,239,13.757627944778323,217.44775656956918,61.481300632104976,70.75169799776778,37.237735788298835,32.35857928005525
2,PH012803000,2020293N14129,250,16.78198183527337,177.05425141562318,74.99679992498822,86.30511854072515,45.42374660038166,39.47199996052012
3,PH012804000,2020293N14129,514,12.304226219319387,242.91754233907653,54.98621086947797,63.27725252200287,33.30381711684362,28.940110983935774
4,PH012805000,2020293N14129,743,16.265458412396082,185.03904629410928,72.68851451612923,83.64878058981714,44.025673994640606,38.25711290322592
5,PH012806000,2020293N14129,440,12.641025997165112,236.20071708350218,56.491331408983356,65.00932117973251,34.215432199859215,29.73227968893861
6,PH012807000,2020293N14129,609,14.39909153462861,213.68844349332429,64.34792967385802,74.0505688763684,38.97398361914127,33.8673314072937
7,PH012808000,2020293N14129,126,15.84213877967324,187.67380809978707,70.79674642155858,81.47176410622339,42.87987584538073,37.26144548503083
8,PH012809000,2020293N14129,580,15.678128633512015,196.21071671784497,70.06380342125883,80.6283050174658,42.43595000919253,36.875686011188854
9,PH012810000,2020293N14129,283,12.274608434551903,245.89958946491024,54.85385230180513,63.124936398057436,33.22365073581971,28.870448579897438
10,PH012811000,2020293N14129,247,16.223497023688076,186.4206775411749,72.50099376295488,83.43298470455608,43.91209721292425,38.158417769976246
11,PH012812000,2020293N14129,493,14.552266680861488,205.21451305277952,65.03245227126439,74.83830653946939,39.38858238919442,34.22760645856021
12,PH012813000,2020293N14129,356,16.150773446518787,189.60146000225942,72.1760002299902,83.05898734179473,43.715256495681444,37.98736854210011
13,PH012814000,2020293N14129,2256,17.748708359832733,168.90010024264635,79.31699264454952,91.27672726474329,48.040382770917525,41.745785602394484
14,PH012815000,2020293N14129,434,11.93620571796842,252.79112726858773,53.34156840835337,61.38462426711149,32.30769698269026,28.074509688607037
15,PH012816000,2020293N14129,249,15.389597632916649,194.6024564725749,68.77439064890523,79.14446941011713,41.65498390006165,36.19704770995013
16,PH012817000,2020293N14129,685,13.365316591048893,224.13683735978125,59.72810506838996,68.73414856762092,36.1758676671689,31.43584477283682
