,adm3_pcode,storm_id,value_count,v_max,dis_track_min,vmax_gust,vmax_gust_mph,vmax_sust_mph,vmax_sust
0,PH012801000,2014260N13135,400,16.653977309279142,14.619409063634954,74.42476201434621,85.64682645710121,45.07727708268485,39.170927375971694
1,PH012802000,2014260N13135,261,16.849422848306936,36.58576272846417,75.29818626963234,86.65194912852466,45.60628901501298,39.630624352438076
2,PH012803000,2014260N13135,254,14.780414100718568,75.54202226945556,66.05201757459825,76.01160599294275,40.00610841733829,34.76421977610435
3,PH012804000,2014260N13135,663,18.055366637788907,8.754068289652544,80.68741419207385,92.85378647564494,48.87041393454998,42.4670601010915
4,PH012805000,2014260N13135,770,15.557955697123678,58.77017688713662,69.52676400868054,80.0102886459677,42.11067823471985,36.59303368877924
5,PH012806000,2014260N13135,526,18.270873051187902,8.964427659990623,81.65048825131667,93.96207670842269,49.453724583380364,42.97394118490352
6,PH012807000,2014260N13135,788,15.750496133574138,36.39075774183443,70.38720568545524,81.00047117356483,42.63182693345517,37.04589772918697
7,PH012808000,2014260N13135,127,15.407787396119511,64.69687618377682,68.85567866631571,79.23801436117596,41.704218084829456,36.23983087700827
8,PH012809000,2014260N13135,648,15.631908138792381,53.12581077923775,69.8572491996569,80.39060572098553,42.31084511630818,36.76697326297732
9,PH012810000,2014260N13135,399,17.310609193766044,9.215257625617658,77.35917646840822,89.02370370464703,46.85458089718264,40.71535603600432
10,PH012811000,2014260N13135,258,14.84036841551433,69.86609707008301,66.31994670212994,76.31993455009804,40.168386605314765,34.90523510638419
11,PH012812000,2014260N13135,518,16.523599470247582,42.24835264926338,73.84211803317169,84.97632907704495,44.72438372476051,38.86427264903773
12,PH012813000,2014260N13135,387,15.029971393457002,64.22484944150715,67.1672612053587,77.29501053621445,40.68158449274445,35.35119010808353
13,PH012814000,2014260N13135,2586,15.013725185167544,47.569901106432496,67.09465871748905,77.21146075371428,40.637610923007514,35.312978272362656
14,PH012815000,2014260N13135,668,17.9070378478987,3.1022329871395242,80.02454941914637,92.0909722907571,48.468932784609,42.11818390481388
15,PH012816000,2014260N13135,257,15.97514129044236,53.519191990685236,71.39111976718497,82.15575945139867,43.23987339547298,37.57427356167631
16,PH012817000,2014260N13135,786,18.159528567418292,14.525814231609738,81.15290220611736,93.38946264144795,49.15234875865682,42.712053792693354
17,PH012818000,2014260N13135,393,15.903569062517528,42.05097262818595,71.07127148522689,81.7876831612496,43.046149032236634,37.40593236064573
18,PH012819000,2014260N13135,383,15.0931378595928,70.12523315345932,67.449545077982,77.61985830456265,40.8525570024014,35.49976056735895
19,PH012820000,2014260N13135,129,15.8776437815821,53.34536447125136,70.95541430420987,81.65435656929543,42.97597714173444,37.34495489695256
20,PH012821000,2014260N13135,259,15.935613294091622,47.79681662771558,71.21447357230464,81.95247783399414,43.132883070523235,37.481301880160345
21,PH012822000,2014260N13135,520,15.326472001047685,53.13601299197101,68.4922892600535,78.81983164117628,41.48412191640857,36.048573294765
22,PH012823000,2014260N13135,2631,17.26080921381214,19.835151283838453,77.13662592762398,88.76759609975059,46.71978742092137,40.598224172433675
23,PH012901000,2014260N13135,551,9.473681583307371,186.40259177019644,42.336823459252365,48.7205396889353,25.642389309965946,22.282538662764402
24,PH012902000,2014260N13135,118,10.89660787329892,153.48169064298094,48.695721909148325,56.038258379007665,29.49382019947772,25.629327320604382
25,PH012903000,2014260N13135,372,13.016001407529679,109.08619333024353,58.16705458065271,66.93771661949815,35.23037716815692,30.61423925297511
26,PH012904000,2014260N13135,121,11.351858222956112,142.20358920677455,50.73018480656721,58.37948576076347,30.726045137243933,26.70009726661432
27,PH012905000,2014260N13135,627,14.164500083064462,86.74812815455009,63.299566713525785,72.8441295395477,38.339015547130366,33.31556142817147
28,PH012906000,2014260N13135,589,10.93382631882783,153.29854987012524,48.86204697970607,56.22966261152344,29.59455926922286,25.71686683142425
29,PH012907000,2014260N13135,123,12.815426706895453,115.09702419786315,57.270708675792875,65.90621608014452,34.687482147444484,30.142478250417305
30,PH012908000,2014260N13135,901,9.77264296934151,175.22193479731214,43.67284845759751,50.258015900865395,26.451587316244943,22.985709714525008
31,PH012909000,2014260N13135,118,10.610850419295268,158.8462942494422,47.418703806319655,54.56868635922128,28.720361241695414,24.957212529641925
32,PH012910000,2014260N13135,352,10.562929957714118,158.65400766288258,47.20455262293792,54.322244600561135,28.590655052926916,24.844501380493643
