typhoon,mun_code,lf_pre_max_6h,lf_pre_max_24h,lf_during_total_rainfall,lf_during_max_rainfall,lf_during_mean_rainfall,lf_during_max_1h_intensity,lf_during_max_3h_intensity,lf_during_max_6h_intensity,lf_post_max_6h,lf_post_max_24h
usagi2013,PH034925000,23.25,30.975,2.2249999999999996,0.475,0.04045454545454545,0.95,1.85,2.125,92.35,166.175
usagi2013,PH071237000,6.433333333333334,9.866666666666665,1.1999999999999997,0.2666666666666666,0.021818181818181813,0.49999999999999994,0.9999999999999997,1.0666666666666664,7.433333333333334,14.033333333333331
usagi2013,PH083742000,7.414285714285714,12.785714285714285,2.3857142857142843,0.3142857142857143,0.043376623376623354,0.6,1.1428571428571426,1.828571428571428,45.31428571428572,48.885714285714286
usagi2013,PH084818000,10.383333333333333,21.233333333333334,12.066666666666666,1.75,0.2193939393939394,3.3999999999999995,7.166666666666666,8.3,39.75,66.76666666666667
usagi2013,PH112324000,1.833333333333333,2.083333333333333,0.08333333333333301,0.0166666666666666,0.0015151515151515093,0.0333333333333332,0.08333333333333301,0.08333333333333301,4.6499999999999995,5.1499999999999995
usagi2013,PH112510000,0.85,0.8875,0.7124999999999999,0.1625,0.012954545454545453,0.275,0.4,0.5750000000000001,0.3,0.6125
usagi2013,PH140121000,42.8,91.3,215.175,25.95,3.9122727272727276,49.224999999999994,108.32499999999999,141.4,12.0,12.674999999999999
usagi2013,PH166720000,6.733333333333333,13.166666666666666,4.299999999999999,0.4333333333333333,0.07818181818181816,0.7333333333333333,1.6999999999999997,2.5666666666666664,3.633333333333333,8.933333333333334
usagi2013,PH015534000,24.45,55.5,24.45,3.65,0.4445454545454545,7.25,17.4,21.5,15.9,23.05
usagi2013,PH054119000,10.35,11.75,4.300000000000001,1.075,0.0781818181818182,1.125,1.3749999999999998,1.7,41.4,68.75
usagi2013,PH063040000,52.83333333333333,108.03333333333333,42.75000000000001,3.6333333333333337,0.7772727272727274,6.816666666666666,15.5,22.366666666666667,71.71666666666667,123.85000000000001
usagi2013,PH086025000,7.283333333333333,13.25,3.0333333333333328,0.7166666666666667,0.05515151515151514,1.2,1.4833333333333332,1.6666666666666665,32.56666666666667,44.93333333333333
usagi2013,PH036918000,21.046153846153846,26.884615384615383,10.161538461538461,2.3615384615384616,0.18475524475524474,4.138461538461538,4.661538461538461,5.976923076923077,113.37692307692308,205.43846153846152
usagi2013,PH041022000,34.925,60.725,140.32500000000002,8.0,2.5513636363636367,15.874999999999998,42.775,66.60000000000001,72.5,127.075
usagi2013,PH051733000,19.900000000000002,31.3,16.825000000000003,0.95,0.30590909090909096,1.75,4.175000000000001,5.825,10.475,15.125
usagi2013,PH060613000,38.55,66.0,37.85,3.1,0.6881818181818182,5.3500000000000005,12.15,20.45,65.95,125.6
usagi2013,PH074617000,56.275,89.95,11.075,2.7,0.20136363636363636,5.025,7.5,9.25,26.3,36.675
usagi2013,PH084819000,9.625,19.75,8.325000000000001,0.9,0.1513636363636364,1.65,3.1500000000000004,5.125,28.599999999999998,47.5
usagi2013,PH168506000,10.75,12.35,0.125,0.025,0.0022727272727272726,0.05,0.125,0.125,1.8,2.4
usagi2013,PH175110000,39.49333333333333,123.25999999999999,45.71333333333333,3.4666666666666663,0.8311515151515151,6.066666666666666,14.38,20.939999999999998,36.339999999999996,74.1
usagi2013,PH175914000,21.8,60.8,102.3,7.6,1.8599999999999999,11.8,29.200000000000003,43.8,50.9,72.2
usagi2013,PH034926000,20.52,24.82,5.4399999999999995,1.52,0.0989090909090909,2.16,3.4,4.22,31.08,38.160000000000004
usagi2013,PH086014000,7.7555555555555555,16.7,5.144444444444444,0.7333333333333333,0.09353535353535353,1.2333333333333334,2.1555555555555554,2.322222222222222,25.944444444444443,38.33333333333333
usagi2013,PH012920000,33.95,75.30000000000001,133.125,8.975,2.4204545454545454,17.425,43.225,77.525,11.05,11.45
usagi2013,PH013316000,44.0,56.800000000000004,72.5,10.0,1.3181818181818181,19.725,48.324999999999996,60.625,5.05,10.175
usagi2013,PH041023000,27.7,50.96666666666666,126.35000000000001,11.133333333333333,2.2972727272727274,20.616666666666667,52.55,78.66666666666667,72.43333333333334,112.73333333333333
usagi2013,PH076105000,9.0,31.35,9.550000000000002,1.25,0.17363636363636367,2.3,4.25,5.200000000000001,15.049999999999999,21.849999999999998
usagi2013,PH086414000,5.0,9.166666666666666,0.1999999999999998,0.0666666666666666,0.0036363636363636325,0.0666666666666666,0.0999999999999999,0.1999999999999998,9.8,12.766666666666666
usagi2013,PH140122000,51.03333333333333,102.66666666666667,143.9,12.1,2.6163636363636367,23.4,58.900000000000006,88.53333333333333,5.866666666666666,6.066666666666666
usagi2013,PH082620000,5.6499999999999995,15.016666666666666,2.0999999999999996,0.4666666666666667,0.03818181818181818,0.8833333333333333,1.75,1.8166666666666667,28.15,35.21666666666667
usagi2013,PH034927000,17.450000000000003,23.450000000000003,0.05,0.05,0.0009090909090909091,0.05,0.05,0.05,75.6,111.15
usagi2013,PH067904000,57.1,163.42,53.22,2.92,0.9676363636363636,5.46,14.42,21.68,101.58000000000001,144.79999999999998
usagi2013,PH051604000,13.1,18.22,17.68,1.8,0.32145454545454544,2.86,6.62,9.18,10.559999999999999,11.92
usagi2013,PH035417000,34.13333333333333,46.46666666666666,16.400000000000002,1.6,0.2981818181818182,3.066666666666667,7.566666666666666,11.433333333333334,114.9,299.73333333333335
usagi2013,PH037708000,16.65,34.641666666666666,6.333333333333333,0.6583333333333333,0.11515151515151514,1.0166666666666666,1.8666666666666665,3.283333333333333,102.94166666666666,127.31666666666666
usagi2013,PH041024000,20.8,43.6,133.6,8.5,2.429090909090909,16.499999999999996,40.5,57.8,64.9,153.2
usagi2013,PH160309000,0.5611111111111108,1.0666666666666655,0.0333333333333332,0.0111111111111111,0.0006060606060606037,0.0222222222222222,0.0333333333333332,0.0333333333333332,14.166666666666666,15.17222222222222
usagi2013,PH015535000,20.974999999999998,53.425,45.325,6.875,0.8240909090909091,12.575,31.475,40.699999999999996,29.6,36.35
usagi2013,PH023130000,43.625,97.175,35.2,3.625,0.64,7.1000000000000005,18.325000000000003,27.275000000000002,5.6,11.15
usagi2013,PH036914000,39.7,50.1,14.525,3.35,0.2640909090909091,6.550000000000001,12.125,12.700000000000001,43.075,70.47500000000001
usagi2013,PH037111000,26.229999999999997,38.85,40.95,7.42,0.7445454545454546,13.670000000000002,33.760000000000005,37.81,181.70999999999998,409.31
usagi2013,PH023131000,43.900000000000006,132.92727272727274,14.686363636363634,0.9727272727272728,0.2670247933884297,1.7863636363636366,4.822727272727273,8.059090909090909,1.8999999999999995,2.89090909090909
usagi2013,PH023132000,39.725,93.6,31.5,3.5,0.5727272727272728,6.825,17.0,24.125,8.75,12.25
usagi2013,PH045811000,19.1,25.75,27.574999999999996,4.225,0.5013636363636362,6.85,14.2,20.624999999999996,90.39999999999999,231.1
usagi2013,PH031421000,25.97142857142857,36.18571428571428,6.757142857142856,0.9,0.12285714285714285,1.8,3.7714285714285714,6.0,70.27142857142857,161.77142857142857
usagi2013,PH052009000,27.6,44.400000000000006,15.499999999999998,1.7833333333333332,0.2818181818181818,3.1333333333333333,7.050000000000001,8.45,13.15,16.2
usagi2013,PH063041000,41.93333333333334,72.46666666666667,57.699999999999996,5.433333333333334,1.049090909090909,10.066666666666666,22.8,33.5,39.03333333333334,61.2
usagi2013,PH071238000,3.283333333333333,5.8,0.3166666666666663,0.05,0.005757575757575751,0.0666666666666666,0.1499999999999997,0.233333333333333,9.566666666666666,11.049999999999997
usagi2013,PH083743000,5.699999999999999,12.399999999999999,1.4666666666666661,0.45,0.026666666666666658,0.8,1.15,1.15,19.383333333333333,22.75
usagi2013,PH097324000,12.899999999999999,22.05,0.32500000000000007,0.1,0.005909090909090911,0.15000000000000002,0.25,0.325,13.35,18.025
usagi2013,PH133907000,16.650000000000002,18.85,52.9,7.35,0.9618181818181818,12.5,28.3,35.300000000000004,144.14999999999998,373.25
usagi2013,PH166816000,1.8909090909090904,2.5818181818181807,0.1545454545454541,0.0454545454545454,0.002809917355371893,0.0909090909090908,0.1545454545454541,0.1545454545454541,11.799999999999999,13.29090909090909
usagi2013,PH037112000,56.775,77.625,36.675,6.375,0.6668181818181818,12.575000000000001,29.174999999999997,32.875,188.7,439.92499999999995
usagi2013,PH045644000,8.014285714285714,11.357142857142856,13.242857142857142,0.9285714285714286,0.24077922077922076,1.7571428571428571,4.542857142857143,6.557142857142857,17.585714285714285,32.74285714285714
usagi2013,PH012820000,73.9,145.14999999999998,197.75000000000003,13.4,3.595454545454546,25.65,58.5,114.85,6.300000000000001,9.950000000000001
usagi2013,PH015536000,26.72,56.4,43.42,6.18,0.7894545454545455,11.0,27.12,35.62,23.54,28.34
usagi2013,PH041025000,30.125,57.05,127.60000000000001,5.975,2.3200000000000003,11.4,26.825,49.625,80.94999999999999,193.6
usagi2013,PH133904000,16.650000000000002,18.85,52.9,7.35,0.9618181818181818,12.5,28.3,35.300000000000004,144.14999999999998,373.25
usagi2013,PH023133000,52.09,130.32,23.470000000000002,1.77,0.4267272727272728,3.35,9.1,16.41,4.01,5.71
usagi2013,PH097325000,13.35,21.125,0.35,0.1,0.006363636363636363,0.2,0.25,0.35000000000000003,14.850000000000001,19.4
usagi2013,PH043424000,36.214285714285715,55.74285714285714,93.64285714285714,7.071428571428571,1.7025974025974024,14.057142857142857,35.67142857142857,55.08571428571429,68.41428571428571,167.0142857142857
usagi2013,PH041026000,20.55,41.55,153.7,9.5,2.7945454545454544,18.75,52.1,80.64999999999999,53.25,121.05
usagi2013,PH054120000,5.2749999999999995,13.6625,17.0375,1.1875,0.3097727272727273,1.9875,5.2125,8.1,8.4875,17.5
usagi2013,PH082621000,6.68,16.64,5.379999999999999,1.1,0.0978181818181818,1.82,3.62,3.6799999999999997,3.82,9.92
usagi2013,PH015537000,31.43333333333333,49.016666666666666,22.85,4.183333333333334,0.41545454545454547,7.083333333333334,15.816666666666666,19.233333333333334,26.966666666666665,32.1
usagi2013,PH140123000,35.574999999999996,83.05,226.55000000000004,30.875,4.11909090909091,58.3,125.55,154.625,13.975,14.85
usagi2013,PH031422000,24.94,36.86,11.379999999999999,1.52,0.2069090909090909,2.7800000000000002,6.84,9.02,92.12,256.7
usagi2013,PH063042000,18.900000000000002,36.65,20.60000000000001,2.7,0.3745454545454547,3.7999999999999994,7.4,11.45,14.4,23.35
usagi2013,PH060614000,30.5,74.32222222222221,53.766666666666666,3.922222222222222,0.9775757575757575,7.377777777777778,17.555555555555557,31.4,48.37777777777778,96.76666666666667
usagi2013,PH072243000,10.780000000000001,18.56,8.919999999999996,1.04,0.16218181818181812,1.8599999999999999,3.86,5.24,11.280000000000001,19.7
usagi2013,PH086415000,3.2,7.45,2.3,0.5,0.04181818181818182,0.85,1.25,1.25,8.15,11.35
usagi2013,PH084820000,5.42,12.939999999999998,2.7800000000000002,0.26,0.05054545454545455,0.52,0.88,1.06,16.82,24.279999999999998
usagi2013,PH086015000,6.299999999999999,15.866666666666665,0.1666666666666665,0.0666666666666666,0.0030303030303030273,0.1333333333333332,0.1333333333333332,0.1333333333333332,28.833333333333336,35.36666666666667
usagi2013,PH035418000,30.599999999999998,40.875,18.349999999999998,1.45,0.3336363636363636,2.6999999999999997,7.1000000000000005,12.4,121.375,311.95
usagi2013,PH175213000,30.316666666666666,51.13333333333333,203.49999999999997,11.683333333333334,3.6999999999999993,23.35,60.900000000000006,84.64999999999999,56.43333333333333,148.21666666666667
usagi2013,PH012921000,29.549999999999997,76.45,160.25000000000003,16.0,2.913636363636364,29.75,65.3,96.85000000000001,11.2,13.35
usagi2013,PH051609000,15.025,19.575,16.999999999999996,2.175,0.309090909090909,2.525,4.225,6.575,12.9,14.05
usagi2013,PH084821000,4.9,10.35,3.2,0.5,0.05818181818181818,0.8,1.375,1.4000000000000001,28.700000000000003,63.699999999999996
usagi2013,PH175319000,34.22105263157895,74.32105263157895,56.53157894736842,4.210526315789474,1.0278468899521531,8.378947368421052,20.6,31.405263157894737,5.878947368421053,11.63157894736842
usagi2013,PH021522000,80.78,210.88,173.84000000000003,11.76,3.1607272727272733,23.14,59.16,85.18,0.64,0.7
usagi2013,PH012922000,34.85,85.425,178.44999999999993,19.25,3.2445454545454533,35.775,80.64999999999999,105.975,12.625,14.325000000000001
usagi2013,PH021523000,105.66666666666667,259.77777777777777,93.7777777777778,6.522222222222223,1.7050505050505054,12.07777777777778,32.21111111111111,58.166666666666664,8.055555555555555,11.42222222222222
usagi2013,PH035419000,17.033333333333335,32.233333333333334,7.866666666666665,1.0333333333333334,0.143030303030303,1.7333333333333334,3.5999999999999996,6.333333333333333,130.56666666666666,313.9333333333333
usagi2013,PH133914000,15.75,17.65,64.2,8.05,1.1672727272727272,14.399999999999999,31.6,38.85,149.45000000000002,349.75
usagi2013,PH015538000,21.5,39.925,18.075000000000003,3.925,0.32863636363636367,6.375,13.35,15.225000000000001,29.475,43.85
usagi2013,PH063043000,42.22,67.56,51.49999999999999,4.84,0.9363636363636363,8.68,19.04,27.8,31.400000000000002,53.32
usagi2013,PH012923000,29.549999999999997,76.45,160.25000000000003,16.0,2.913636363636364,29.75,65.3,96.85000000000001,11.2,13.35
usagi2013,PH074618000,32.86666666666667,83.96666666666667,18.211111111111112,2.4,0.33111111111111113,4.622222222222222,9.455555555555556,12.755555555555555,42.4,59.63333333333333
usagi2013,PH012924000,48.18,92.26,109.38000000000002,7.540000000000001,1.9887272727272731,14.780000000000001,34.94,51.900000000000006,17.86,20.76
usagi2013,PH037113000,15.933333333333332,28.4,8.206666666666665,2.413333333333333,0.14921212121212118,4.0,6.033333333333334,6.52,113.48,177.92666666666668
usagi2013,PH043426000,17.433333333333334,30.866666666666667,51.733333333333334,4.633333333333334,0.9406060606060607,8.2,18.46666666666667,24.366666666666667,76.43333333333334,200.03333333333333
usagi2013,PH112412000,1.7499999999999996,3.583333333333332,2.7333333333333316,0.2166666666666666,0.04969696969696966,0.3833333333333332,0.7999999999999998,1.2166666666666663,0.933333333333333,2.4333333333333322
usagi2013,PH133905000,16.650000000000002,18.85,52.9,7.35,0.9618181818181818,12.5,28.3,35.300000000000004,144.14999999999998,373.25
usagi2013,PH174005000,6.977777777777777,13.888888888888888,32.17777777777778,3.188888888888889,0.585050505050505,6.322222222222223,14.066666666666666,19.3,33.37777777777778,52.27777777777778
usagi2013,PH175111000,72.92142857142858,111.62142857142857,172.3071428571428,8.75,3.1328571428571417,16.228571428571428,45.01428571428571,76.51428571428572,37.59285714285714,94.62857142857143
usagi2013,PH051610000,12.028571428571428,19.757142857142856,35.81428571428572,4.114285714285715,0.6511688311688312,7.328571428571428,19.042857142857144,25.285714285714285,10.057142857142857,20.65714285714286
usagi2013,PH025012000,33.542857142857144,61.75714285714286,48.22857142857143,6.371428571428572,0.8768831168831168,11.414285714285715,28.4,39.01428571428572,18.5,21.57142857142857
usagi2013,PH072244000,9.133333333333333,13.066666666666666,14.883333333333333,2.033333333333333,0.27060606060606057,4.016666666666667,8.483333333333333,9.7,18.249999999999996,20.616666666666664
usagi2013,PH083744000,5.833333333333333,14.733333333333333,3.9999999999999987,0.9333333333333332,0.07272727272727271,1.4666666666666666,2.7666666666666666,2.833333333333333,28.033333333333335,31.166666666666664
usagi2013,PH175915000,19.64,53.3,87.76000000000002,6.6,1.595636363636364,10.46,23.34,31.8,59.92,83.14
usagi2013,PH036915000,27.575000000000003,33.15,6.15,2.15,0.11181818181818183,4.25,5.325,5.625,92.175,157.85
usagi2013,PH160310000,0.26,0.44,0.02,0.02,0.00036363636363636367,0.02,0.02,0.02,11.64,13.32
usagi2013,PH012925000,50.45,99.125,112.69999999999999,7.95,2.049090909090909,15.5,37.175,55.85,21.625,24.224999999999998
usagi2013,PH056215000,8.25,17.1,8.7,1.6,0.15818181818181817,2.8,6.3,7.1000000000000005,43.0,76.44999999999999
usagi2013,PH148107000,90.55000000000001,207.3,144.29999999999998,10.8,2.6236363636363635,18.25,39.3,65.45,0.7,1.6
usagi2013,PH086016000,4.333333333333333,10.133333333333333,3.316666666666665,0.75,0.060303030303030275,0.8,1.1833333333333333,1.3833333333333333,47.81666666666667,58.86666666666666
usagi2013,PH012926000,39.3,82.0,179.90000000000003,18.55,3.2709090909090914,36.15,94.19999999999999,121.4,9.200000000000001,10.600000000000001
usagi2013,PH015539000,18.05,31.05,27.6,5.6,0.5018181818181818,9.5,22.099999999999998,25.55,39.1,48.0
usagi2013,PH023134000,55.225,135.89999999999998,33.325,3.125,0.605909090909091,5.925,13.6,23.9,5.875,7.324999999999999
usagi2013,PH031423000,18.325000000000003,26.45,24.999999999999996,3.2,0.4545454545454545,4.825,10.249999999999998,15.65,109.39999999999999,275.95
usagi2013,PH043427000,9.325,21.025,24.299999999999997,2.3,0.4418181818181818,4.225,8.725,11.274999999999999,88.82499999999999,234.77499999999998
usagi2013,PH118604000,1.333333333333333,1.7499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.2666666666666664,1.4166666666666663
usagi2013,PH175917000,18.925,55.4,69.15000000000002,5.2,1.2572727272727275,10.375,22.975,30.875,63.6,101.10000000000001
usagi2013,PH166721000,6.0,11.15,1.4000000000000001,0.25,0.025454545454545455,0.45,0.8,1.05,2.05,5.6000000000000005
usagi2013,PH021524000,85.88,201.6,176.62,15.82,3.2112727272727275,28.42,68.12,97.7,0.84,1.1
usagi2013,PH035420000,11.575,28.8,13.875,1.225,0.25227272727272726,2.1,4.925,9.0,166.475,390.75
usagi2013,PH086017000,6.111111111111112,11.999999999999998,0.844444444444444,0.2111111111111111,0.015353535353535345,0.3777777777777777,0.522222222222222,0.522222222222222,24.822222222222223,29.0
usagi2013,PH034928000,13.879999999999999,20.68,0.12,0.04,0.002181818181818182,0.04,0.060000000000000005,0.060000000000000005,65.72,90.42
usagi2013,PH021525000,103.85,247.025,90.67500000000001,5.575,1.648636363636364,10.625,27.5,48.425,1.925,2.625
usagi2013,PH041027000,17.6,44.5,131.25,6.7,2.3863636363636362,12.95,31.05,52.3,72.95,176.8
usagi2013,PH072245000,28.5,53.400000000000006,11.5,2.7,0.20909090909090908,5.300000000000001,7.1000000000000005,11.5,15.2,19.1
usagi2013,PH012927000,41.6,93.85000000000001,170.4,18.45,3.098181818181818,35.0,92.0,116.85,7.65,10.45
usagi2013,PH160210000,2.875,4.375,0.0,0.0,0.0,0.0,0.0,0.0,1.1500000000000001,2.525
usagi2013,PH012928000,30.099999999999998,71.65,139.35,11.0,2.5336363636363637,20.900000000000002,49.1,83.25,11.4,12.5
usagi2013,PH034929000,31.424999999999997,32.375,2.725,0.65,0.049545454545454545,1.05,1.575,2.475,57.925000000000004,76.10000000000001
usagi2013,PH050516000,18.233333333333334,20.2,25.233333333333338,3.4333333333333336,0.45878787878787886,6.366666666666667,13.566666666666666,17.233333333333334,16.733333333333334,28.76666666666667
usagi2013,PH021526000,81.97,201.58999999999997,77.34,6.21,1.4061818181818182,10.48,25.880000000000003,41.77,0.9899999999999998,1.2799999999999998
usagi2013,PH086018000,23.55,31.650000000000002,2.8,0.7,0.050909090909090904,0.7,1.25,1.8,29.95,35.85
usagi2013,PH126318000,10.25,10.325,0.025,0.025,0.00045454545454545455,0.025,0.025,0.025,1.975,3.825
usagi2013,PH013317000,46.725,84.35000000000001,45.55,7.05,0.8281818181818181,13.925,32.824999999999996,39.725,9.35,19.275
usagi2013,PH015540000,78.9,92.0,20.1,4.9,0.3654545454545455,8.2,16.8,17.7,38.1,61.300000000000004
usagi2013,PH023136000,44.199999999999996,110.8,26.575,2.8,0.48318181818181816,5.199999999999999,10.675,19.55,6.775,8.35
usagi2013,PH035421000,14.425,30.75,17.950000000000003,1.3,0.3263636363636364,2.375,5.700000000000001,10.350000000000001,149.55,355.27500000000003
usagi2013,PH041028000,42.06666666666666,65.48333333333333,85.01666666666665,6.35,1.5457575757575754,12.566666666666666,30.45,46.199999999999996,69.26666666666667,165.5
usagi2013,PH112318000,0.2666666666666664,0.2666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666666666665,3.683333333333333
usagi2013,PH013318000,26.375,50.05,72.35,8.475,1.3154545454545454,16.65,42.525000000000006,57.375,8.95,13.950000000000001
usagi2013,PH157010000,13.675,16.5875,0.30000000000000004,0.125,0.005454545454545455,0.1625,0.2375,0.25,1.1375,1.6375000000000002
usagi2013,PH103519000,79.5,84.16,0.8400000000000001,0.22,0.015272727272727275,0.42000000000000004,0.74,0.76,29.24,38.82
usagi2013,PH104213000,2.06,4.9,0.2,0.2,0.0036363636363636364,0.2,0.2,0.2,3.9599999999999995,6.8
usagi2013,PH061915000,27.35,75.95,53.55,4.75,0.9736363636363636,8.974999999999998,20.925,32.975,24.325,36.175
usagi2013,PH063044000,22.6,36.625,15.924999999999999,2.9,0.28954545454545455,3.25,4.449999999999999,7.0,24.349999999999998,33.175
usagi2013,PH118605000,6.4,9.82,0.8800000000000001,0.08,0.016000000000000004,0.16,0.42,0.6599999999999999,0.1,0.1
usagi2013,PH045645000,33.233333333333334,43.83333333333333,112.50000000000001,8.65,2.045454545454546,17.0,42.86666666666667,70.2,59.416666666666664,129.78333333333333
usagi2013,PH012821000,75.45,147.05,210.05000000000004,14.35,3.8190909090909098,26.6,61.900000000000006,112.3,10.35,15.799999999999999
usagi2013,PH035422000,12.966666666666669,34.0,17.733333333333334,1.5333333333333334,0.32242424242424245,2.0666666666666664,5.166666666666667,9.633333333333333,192.1,437.6
usagi2013,PH034917000,20.266666666666666,22.916666666666668,6.166666666666666,2.1,0.11212121212121211,2.9833333333333334,4.4,4.983333333333333,37.81666666666666,44.75
usagi2013,PH060615000,23.6,53.65,65.3,3.225,1.1872727272727273,5.725,13.974999999999998,24.75,80.39999999999999,103.69999999999999
usagi2013,PH126512000,1.9625,2.4125,0.5625,0.3625,0.010227272727272727,0.3625,0.3625,0.3625,1.05,1.2125000000000001
usagi2013,PH097214000,6.325,12.362499999999999,0.7249999999999999,0.5375,0.01318181818181818,0.7,0.7,0.7,4.0,5.5249999999999995
usagi2013,PH071239000,5.45,8.0,2.45,1.35,0.04454545454545455,1.35,2.1500000000000004,2.45,15.65,19.299999999999997
usagi2013,PH153808000,0.9,1.2,0.35,0.2,0.006363636363636363,0.30000000000000004,0.35,0.35,1.7,1.7
usagi2013,PH153837000,1.45,2.1,0.925,0.15,0.01681818181818182,0.275,0.825,0.875,1.0,1.0
usagi2013,PH156612000,5.88,7.659999999999999,1.02,0.12,0.018545454545454546,0.24,0.52,0.62,0.8200000000000001,1.24
usagi2013,PH074619000,22.333333333333336,49.5,29.42222222222222,4.3,0.534949494949495,7.866666666666666,17.2,19.6,37.36666666666667,47.71111111111111
usagi2013,PH098313000,10.2,12.0125,0.0375,0.0375,0.0006818181818181818,0.0375,0.0375,0.0375,4.7625,9.9625
usagi2013,PH097215000,4.746153846153846,9.815384615384614,0.39230769230769186,0.2153846153846153,0.007132867132867125,0.2153846153846153,0.2153846153846153,0.3076923076923073,13.069230769230769,16.569230769230767
usagi2013,PH160314000,2.092307692307692,2.5538461538461528,0.0153846153846153,0.0153846153846153,0.0002797202797202782,0.0153846153846153,0.0153846153846153,0.0153846153846153,1.5461538461538455,2.938461538461537
usagi2013,PH060616000,38.94285714285714,81.02857142857142,38.628571428571426,2.814285714285714,0.7023376623376623,5.0,11.842857142857142,22.085714285714285,56.400000000000006,112.24285714285715
usagi2013,PH072246000,13.775,24.1,1.2249999999999996,0.4,0.022272727272727267,0.7,1.1,1.1,10.875,21.125
usagi2013,PH097216000,4.076923076923077,6.646153846153844,0.7076923076923063,0.2384615384615384,0.012867132867132841,0.3538461538461537,0.4538461538461535,0.5307692307692299,2.115384615384615,2.9307692307692297
usagi2013,PH074620000,43.0,79.675,16.075,3.7,0.29227272727272724,6.725,9.875,13.475,28.775000000000002,40.025
usagi2013,PH067905000,68.64,167.66000000000003,34.1,3.96,0.62,6.58,16.44,20.48,85.08,130.28
usagi2013,PH097217000,4.5,10.1,0.0333333333333333,0.0333333333333333,0.0006060606060606054,0.0333333333333333,0.0333333333333333,0.0333333333333333,7.066666666666667,9.916666666666666
usagi2013,PH157011000,19.914285714285715,25.599999999999998,0.2999999999999997,0.0857142857142857,0.005454545454545449,0.15714285714285708,0.257142857142857,0.2857142857142855,0.3714285714285712,0.814285714285714
usagi2013,PH071240000,1.625,3.375,0.25,0.1,0.004545454545454545,0.12500000000000003,0.2,0.25,13.924999999999999,15.399999999999999
usagi2013,PH012929000,56.0,102.8,94.975,7.925,1.7268181818181818,14.625,28.45,39.425000000000004,26.775000000000002,28.35
usagi2013,PH061916000,34.849999999999994,85.575,42.449999999999996,3.25,0.7718181818181817,6.025,11.05,15.725,18.924999999999997,30.775
usagi2013,PH071241000,5.625,8.6,2.9749999999999996,0.825,0.054090909090909085,1.125,2.275,2.825,14.549999999999999,18.85
usagi2013,PH086416000,6.4399999999999995,8.799999999999999,0.36000000000000004,0.1,0.006545454545454546,0.16,0.2,0.2,14.420000000000002,16.72
usagi2013,PH042118000,33.475,65.6,81.14999999999999,5.325,1.4754545454545454,8.9,20.425,24.349999999999998,87.95,260.875
usagi2013,PH064526000,37.51111111111111,89.57777777777778,46.83333333333332,6.455555555555556,0.8515151515151513,11.744444444444444,29.044444444444444,36.888888888888886,36.25555555555556,66.41111111111111
usagi2013,PH084822000,7.0,16.785714285714285,6.0857142857142845,1.1,0.11064935064935062,1.1857142857142857,2.114285714285714,2.8428571428571425,19.47142857142857,32.300000000000004
usagi2013,PH157004000,21.52,28.76,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.96
usagi2013,PH104214000,5.233333333333333,11.266666666666667,2.6833333333333327,0.5333333333333333,0.048787878787878776,1.0333333333333334,1.6833333333333331,1.6833333333333331,9.083333333333332,14.416666666666666
usagi2013,PH012930000,49.099999999999994,90.06666666666668,140.46666666666667,10.833333333333332,2.553939393939394,19.46666666666666,50.7,87.73333333333333,12.166666666666666,12.733333333333333
usagi2013,PH097218000,7.0769230769230775,13.769230769230768,0.5076923076923071,0.2615384615384615,0.00923076923076922,0.2615384615384615,0.2615384615384615,0.4692307692307689,9.707692307692307,13.36153846153846
usagi2013,PH043429000,9.62,19.38,29.659999999999997,2.72,0.5392727272727272,4.880000000000001,10.100000000000001,14.060000000000002,87.6,235.64000000000001
usagi2013,PH097219000,8.857142857142858,17.342857142857145,0.5428571428571427,0.3285714285714285,0.009870129870129868,0.3285714285714285,0.4714285714285713,0.5428571428571427,2.257142857142857,3.3999999999999995
usagi2013,PH051734000,8.35,10.7625,25.125000000000007,3.4625,0.45681818181818196,6.637499999999999,15.8625,19.6125,8.525,14.7875
usagi2013,PH076106000,8.04,26.439999999999998,13.239999999999998,1.44,0.2407272727272727,2.88,6.28,7.56,17.78,24.0
usagi2013,PH097220000,5.866666666666666,10.188888888888888,1.011111111111111,0.7333333333333333,0.018383838383838384,0.7888888888888888,0.7888888888888888,1.011111111111111,2.2888888888888888,4.388888888888889
usagi2013,PH051735000,20.266666666666666,26.866666666666664,17.533333333333328,1.9166666666666667,0.3187878787878787,3.3166666666666664,8.5,13.4,14.599999999999998,16.183333333333334
usagi2013,PH015541000,33.550000000000004,64.8,43.483333333333334,6.566666666666667,0.7906060606060606,12.700000000000001,30.616666666666667,38.666666666666664,14.433333333333334,20.333333333333332
usagi2013,PH166722000,1.5,1.85,0.05,0.05,0.0009090909090909091,0.05,0.05,0.05,3.0500000000000003,3.2
usagi2013,PH157005000,15.541666666666668,19.408333333333335,0.4499999999999996,0.125,0.008181818181818176,0.15,0.1833333333333332,0.1999999999999998,0.5416666666666665,0.783333333333333
usagi2013,PH166723000,0.325,0.375,0.3,0.075,0.005454545454545454,0.125,0.2,0.225,0.525,0.825
