fpr,tpr,thresholds,auc
0.0,0.0,1.9743101257276514,0.6598537720172816
0.00423728813559322,0.0,0.9743101257276513,0.6598537720172816
0.00423728813559322,0.00980392156862745,0.9698932275190612,0.6598537720172816
0.025423728813559324,0.00980392156862745,0.9044582339346311,0.6598537720172816
0.025423728813559324,0.0196078431372549,0.9033053206984377,0.6598537720172816
0.03389830508474576,0.0196078431372549,0.8990697732965771,0.6598537720172816
0.03389830508474576,0.029411764705882353,0.8967138448758091,0.6598537720172816
0.038135593220338986,0.029411764705882353,0.8929717750899248,0.6598537720172816
0.038135593220338986,0.058823529411764705,0.8829726462119296,0.6598537720172816
0.0423728813559322,0.058823529411764705,0.8736741990911184,0.6598537720172816
0.0423728813559322,0.0784313725490196,0.864544368861379,0.6598537720172816
0.046610169491525424,0.0784313725490196,0.8559873669918434,0.6598537720172816
0.046610169491525424,0.08823529411764706,0.8475128166759456,0.6598537720172816
0.05508474576271186,0.08823529411764706,0.8406795207866831,0.6598537720172816
0.05508474576271186,0.09803921568627451,0.8316022518206456,0.6598537720172816
0.0635593220338983,0.09803921568627451,0.8246728626807461,0.6598537720172816
0.0635593220338983,0.11764705882352941,0.819710528137685,0.6598537720172816
0.07203389830508475,0.11764705882352941,0.8108105306419278,0.6598537720172816
0.07203389830508475,0.16666666666666666,0.7956295637352339,0.6598537720172816
0.0847457627118644,0.16666666666666666,0.790618591595037,0.6598537720172816
0.0847457627118644,0.17647058823529413,0.7893934057344497,0.6598537720172816
0.09322033898305085,0.17647058823529413,0.7838419741770253,0.6598537720172816
0.09322033898305085,0.19607843137254902,0.7814968525325278,0.6598537720172816
0.1016949152542373,0.19607843137254902,0.7770077967675794,0.6598537720172816
0.1016949152542373,0.21568627450980393,0.7755642624843656,0.6598537720172816
0.1059322033898305,0.21568627450980393,0.7750182952501752,0.6598537720172816
0.1059322033898305,0.23529411764705882,0.7702236818040655,0.6598537720172816
0.11016949152542373,0.23529411764705882,0.7701892192606261,0.6598537720172816
0.11016949152542373,0.24509803921568626,0.7697718535423203,0.6598537720172816
0.11864406779661017,0.24509803921568626,0.7685103842320334,0.6598537720172816
0.11864406779661017,0.27450980392156865,0.7534509677765482,0.6598537720172816
0.1228813559322034,0.27450980392156865,0.7505161437561687,0.6598537720172816
0.1228813559322034,0.30392156862745096,0.7469305492896346,0.6598537720172816
0.1440677966101695,0.30392156862745096,0.7385484289479134,0.6598537720172816
0.1440677966101695,0.3137254901960784,0.7309415514176771,0.6598537720172816
0.1483050847457627,0.3137254901960784,0.7261224803411457,0.6598537720172816
0.1483050847457627,0.3235294117647059,0.7190356011381096,0.6598537720172816
0.15677966101694915,0.3235294117647059,0.7179797924927878,0.6598537720172816
0.15677966101694915,0.3333333333333333,0.7159858955167516,0.6598537720172816
0.16101694915254236,0.3333333333333333,0.7141928661258556,0.6598537720172816
0.16101694915254236,0.3431372549019608,0.7119626793595866,0.6598537720172816
0.17372881355932204,0.3431372549019608,0.710179496906301,0.6598537720172816
0.17372881355932204,0.35294117647058826,0.7098631747775169,0.6598537720172816
0.17796610169491525,0.35294117647058826,0.7040693951624819,0.6598537720172816
0.17796610169491525,0.3627450980392157,0.7037749587855714,0.6598537720172816
0.18220338983050846,0.3627450980392157,0.701545648517298,0.6598537720172816
0.18220338983050846,0.37254901960784315,0.7000624205511229,0.6598537720172816
0.1864406779661017,0.37254901960784315,0.699970274318364,0.6598537720172816
0.1864406779661017,0.38235294117647056,0.6922848361871534,0.6598537720172816
0.19491525423728814,0.38235294117647056,0.6912508247597697,0.6598537720172816
0.19491525423728814,0.39215686274509803,0.6899484694180843,0.6598537720172816
0.22033898305084745,0.39215686274509803,0.6754842985221844,0.6598537720172816
0.22033898305084745,0.4117647058823529,0.6675455861098675,0.6598537720172816
0.2288135593220339,0.4117647058823529,0.6624725253822633,0.6598537720172816
0.2288135593220339,0.43137254901960786,0.6450747640180629,0.6598537720172816
0.23728813559322035,0.43137254901960786,0.6435824627834936,0.6598537720172816
0.23728813559322035,0.45098039215686275,0.6268284979625183,0.6598537720172816
0.2542372881355932,0.45098039215686275,0.6154083939548017,0.6598537720172816
0.2542372881355932,0.47058823529411764,0.6064118544188642,0.6598537720172816
