SID,name_year,ADM3_PCODE,entry_date,exit_date,hours_difference,is_intersect,is_third_pass
2006329N06150,durian2006,PH175301000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,False,False
2006329N06150,durian2006,PH175101000,2006-11-30 00:00:00,2006-12-01 12:00:00,36.0,True,False
2006329N06150,durian2006,PH030801000,2006-11-30 09:00:00,2006-12-01 12:00:00,27.0,True,False
2006329N06150,durian2006,PH021501000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH083701000,2006-11-29 09:00:00,2006-11-30 03:00:00,18.0,True,False
2006329N06150,durian2006,PH012801000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH045601000,2006-11-29 18:00:00,2006-12-01 03:00:00,33.0,True,False
2006329N06150,durian2006,PH025701000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,True,False
2006329N06150,durian2006,PH015501000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,True,False
2006329N06150,durian2006,PH041001000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH013301000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,True,False
2006329N06150,durian2006,PH015502000,2006-11-30 15:00:00,2006-12-01 06:00:00,15.0,True,False
2006329N06150,durian2006,PH142708000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH175302000,2006-11-30 12:00:00,2006-12-01 03:00:00,15.0,True,False
2006329N06150,durian2006,PH063001000,2006-11-29 15:00:00,2006-11-30 15:00:00,24.0,True,False
2006329N06150,durian2006,PH150708000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH150709000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH045602000,2006-11-29 15:00:00,2006-12-01 03:00:00,36.0,True,False
2006329N06150,durian2006,PH128001000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH124701000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH043401000,2006-11-29 21:00:00,2006-12-01 06:00:00,33.0,True,False
2006329N06150,durian2006,PH083702000,2006-11-29 06:00:00,2006-11-30 06:00:00,24.0,True,False
2006329N06150,durian2006,PH083703000,2006-11-29 09:00:00,2006-11-30 03:00:00,18.0,True,False
2006329N06150,durian2006,PH071201000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,False,False
2006329N06150,durian2006,PH015504000,2006-11-30 15:00:00,2006-12-01 03:00:00,12.0,True,False
2006329N06150,durian2006,PH021502000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH072201000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,True,False
2006329N06150,durian2006,PH175901000,2006-11-29 18:00:00,2006-12-01 00:00:00,30.0,True,False
2006329N06150,durian2006,PH072202000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH072203000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH166701000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH124717000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH042101000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH025015000,2006-11-30 12:00:00,2006-12-01 00:00:00,12.0,True,False
2006329N06150,durian2006,PH142707000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH034901000,2006-11-30 12:00:00,2006-12-01 06:00:00,18.0,True,False
2006329N06150,durian2006,PH023101000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH071202000,2006-11-29 15:00:00,2006-11-30 00:00:00,9.0,True,False
2006329N06150,durian2006,PH098301000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH012901000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH063002000,2006-11-29 21:00:00,2006-11-30 15:00:00,18.0,True,False
2006329N06150,durian2006,PH041002000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH021503000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH084801000,2006-11-29 06:00:00,2006-11-30 12:00:00,30.0,True,False
2006329N06150,durian2006,PH086001000,2006-11-29 06:00:00,2006-11-30 09:00:00,27.0,True,False
2006329N06150,durian2006,PH087801000,2006-11-29 06:00:00,2006-11-30 09:00:00,27.0,True,False
2006329N06150,durian2006,PH072204000,2006-11-29 18:00:00,2006-11-30 00:00:00,6.0,True,False
2006329N06150,durian2006,PH104201000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH060401000,2006-11-29 15:00:00,2006-11-30 18:00:00,27.0,True,False
2006329N06150,durian2006,PH104301000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH042102000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH025001000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH074601000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH153801000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH021504000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH086401000,2006-11-29 09:00:00,2006-11-30 00:00:00,15.0,True,False
2006329N06150,durian2006,PH036901000,2006-11-30 12:00:00,2006-12-01 06:00:00,18.0,True,False
2006329N06150,durian2006,PH015505000,2006-11-30 21:00:00,2006-12-01 00:00:00,3.0,True,False
2006329N06150,durian2006,PH071203000,2006-11-29 18:00:00,2006-11-30 00:00:00,6.0,True,False
2006329N06150,durian2006,PH023102000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH031401000,2006-11-30 00:00:00,2006-12-01 06:00:00,30.0,True,False
2006329N06150,durian2006,PH035401000,2006-11-30 09:00:00,2006-12-01 09:00:00,24.0,True,False
2006329N06150,durian2006,PH045801000,2006-11-30 00:00:00,2006-12-01 06:00:00,30.0,True,False
2006329N06150,durian2006,PH063003000,2006-11-29 18:00:00,2006-11-30 15:00:00,21.0,True,False
2006329N06150,durian2006,PH060601000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH071204000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,True,False
2006329N06150,durian2006,PH124715000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH035402000,2006-11-30 09:00:00,2006-12-01 09:00:00,24.0,True,False
2006329N06150,durian2006,PH021505000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH175303000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,False,False
2006329N06150,durian2006,PH124718000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH035403000,2006-11-30 09:00:00,2006-12-01 06:00:00,21.0,True,False
2006329N06150,durian2006,PH072205000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,True,False
2006329N06150,durian2006,PH013302000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH025002000,2006-11-30 15:00:00,2006-11-30 21:00:00,6.0,True,False
2006329N06150,durian2006,PH054101000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH082601000,2006-11-29 00:00:00,2006-11-30 06:00:00,30.0,True,False
2006329N06150,durian2006,PH015506000,2006-11-30 15:00:00,2006-12-01 00:00:00,9.0,True,False
2006329N06150,durian2006,PH142711000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH072206000,2006-11-29 12:00:00,2006-11-30 03:00:00,15.0,True,False
2006329N06150,durian2006,PH112301000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH045603000,2006-11-29 15:00:00,2006-12-01 03:00:00,36.0,True,False
2006329N06150,durian2006,PH141101000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH023103000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH097302000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH074602000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH051701000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH083705000,2006-11-29 06:00:00,2006-11-30 06:00:00,24.0,True,False
2006329N06150,durian2006,PH050501000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH012802000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH071205000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH013303000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH175201000,2006-11-29 21:00:00,2006-12-01 09:00:00,36.0,True,False
2006329N06150,durian2006,PH103501000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH153601000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH064501000,2006-11-29 18:00:00,2006-11-30 03:00:00,9.0,True,False
2006329N06150,durian2006,PH035404000,2006-11-30 09:00:00,2006-12-01 09:00:00,24.0,True,False
2006329N06150,durian2006,PH074603000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH042103000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH166702000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH097226000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH072207000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,True,False
2006329N06150,durian2006,PH063004000,2006-11-29 18:00:00,2006-11-30 15:00:00,21.0,True,False
2006329N06150,durian2006,PH012803000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH025003000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH030802000,2006-11-30 09:00:00,2006-12-01 12:00:00,27.0,True,False
2006329N06150,durian2006,PH052001000,2006-11-29 06:00:00,2006-11-30 12:00:00,30.0,True,False
2006329N06150,durian2006,PH112501000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH021506000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH064502000,2006-11-29 18:00:00,2006-11-30 03:00:00,9.0,True,False
2006329N06150,durian2006,PH141102000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH013304000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH126501000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH074604000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH141103000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH175304000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,False,False
2006329N06150,durian2006,PH153602000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH031402000,2006-11-30 09:00:00,2006-12-01 09:00:00,24.0,True,False
2006329N06150,durian2006,PH072208000,2006-11-29 12:00:00,2006-11-30 03:00:00,15.0,True,False
2006329N06150,durian2006,PH082602000,2006-11-29 03:00:00,2006-11-30 03:00:00,24.0,True,False
2006329N06150,durian2006,PH082603000,2006-11-29 03:00:00,2006-11-30 03:00:00,24.0,True,False
2006329N06150,durian2006,PH013305000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH063005000,2006-11-29 12:00:00,2006-11-30 15:00:00,27.0,True,False
2006329N06150,durian2006,PH051702000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH041003000,2006-11-30 00:00:00,2006-12-01 12:00:00,36.0,True,False
2006329N06150,durian2006,PH143201000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH054102000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH037701000,2006-11-30 00:00:00,2006-11-30 21:00:00,21.0,True,False
2006329N06150,durian2006,PH041004000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH060402000,2006-11-29 18:00:00,2006-11-30 18:00:00,24.0,True,False
2006329N06150,durian2006,PH104202000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH097224000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH071206000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,True,False
2006329N06150,durian2006,PH153603000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH104302000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,False,False
2006329N06150,durian2006,PH104303000,2006-11-29 18:00:00,2006-11-30 00:00:00,6.0,False,False
2006329N06150,durian2006,PH031403000,2006-11-30 09:00:00,2006-12-01 06:00:00,21.0,True,False
2006329N06150,durian2006,PH021507000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH103502000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH054103000,2006-11-29 12:00:00,2006-11-30 18:00:00,30.0,True,False
2006329N06150,durian2006,PH015507000,2006-11-30 15:00:00,2006-12-01 03:00:00,12.0,True,False
2006329N06150,durian2006,PH036902000,2006-11-30 12:00:00,2006-12-01 09:00:00,21.0,True,False
2006329N06150,durian2006,PH025004000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,True,False
2006329N06150,durian2006,PH063006000,2006-11-29 15:00:00,2006-11-30 15:00:00,24.0,True,False
2006329N06150,durian2006,PH142701000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH112502000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH012902000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH060403000,2006-11-29 18:00:00,2006-11-30 18:00:00,24.0,True,False
2006329N06150,durian2006,PH126302000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH013306000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH140101000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH012804000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH015508000,2006-11-30 18:00:00,2006-12-01 03:00:00,9.0,True,False
2006329N06150,durian2006,PH124716000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH012811000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH112401000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH175202000,2006-11-29 21:00:00,2006-12-01 06:00:00,33.0,True,False
2006329N06150,durian2006,PH012903000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH072209000,2006-11-29 12:00:00,2006-11-30 09:00:00,21.0,True,False
2006329N06150,durian2006,PH175902000,2006-11-29 15:00:00,2006-12-01 00:00:00,33.0,True,False
2006329N06150,durian2006,PH045803000,2006-11-30 00:00:00,2006-12-01 06:00:00,30.0,True,False
2006329N06150,durian2006,PH052002000,2006-11-29 06:00:00,2006-11-30 12:00:00,30.0,True,False
2006329N06150,durian2006,PH060602000,2006-11-29 18:00:00,2006-11-30 18:00:00,24.0,True,False
2006329N06150,durian2006,PH056202000,2006-11-29 06:00:00,2006-11-30 15:00:00,33.0,True,False
2006329N06150,durian2006,PH072210000,2006-11-29 18:00:00,2006-11-30 00:00:00,6.0,True,False
2006329N06150,durian2006,PH153818000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH144401000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH166801000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH063007000,2006-11-29 18:00:00,2006-11-30 12:00:00,18.0,True,False
2006329N06150,durian2006,PH063008000,2006-11-29 15:00:00,2006-11-30 15:00:00,24.0,True,False
2006329N06150,durian2006,PH103503000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH083706000,2006-11-29 06:00:00,2006-11-30 06:00:00,24.0,True,False
2006329N06150,durian2006,PH074605000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH020901000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH086002000,2006-11-29 03:00:00,2006-11-30 06:00:00,27.0,True,False
2006329N06150,durian2006,PH168501000,2006-11-29 09:00:00,2006-11-30 00:00:00,15.0,True,False
2006329N06150,durian2006,PH015509000,2006-11-30 15:00:00,2006-12-01 06:00:00,15.0,True,False
2006329N06150,durian2006,PH051601000,2006-11-29 12:00:00,2006-11-30 21:00:00,33.0,True,False
2006329N06150,durian2006,PH063009000,2006-11-29 12:00:00,2006-11-30 15:00:00,27.0,True,False
2006329N06150,durian2006,PH060404000,2006-11-29 15:00:00,2006-11-30 18:00:00,27.0,True,False
2006329N06150,durian2006,PH041005000,2006-11-29 21:00:00,2006-12-01 09:00:00,36.0,True,False
2006329N06150,durian2006,PH175305000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,False,False
2006329N06150,durian2006,PH051703000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH052003000,2006-11-29 06:00:00,2006-11-30 12:00:00,30.0,True,False
2006329N06150,durian2006,PH083707000,2006-11-29 09:00:00,2006-11-30 00:00:00,15.0,True,False
2006329N06150,durian2006,PH054104000,2006-11-29 09:00:00,2006-11-30 15:00:00,30.0,True,False
2006329N06150,durian2006,PH071207000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,True,False
2006329N06150,durian2006,PH041006000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH013307000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH144402000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH101301000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,False,False
2006329N06150,durian2006,PH015510000,2006-11-30 15:00:00,2006-12-01 06:00:00,15.0,True,False
2006329N06150,durian2006,PH043402000,2006-11-29 21:00:00,2006-12-01 06:00:00,33.0,True,False
2006329N06150,durian2006,PH166802000,2006-11-29 12:00:00,2006-11-29 18:00:00,6.0,False,False
2006329N06150,durian2006,PH015511000,2006-11-30 15:00:00,2006-12-01 06:00:00,15.0,True,False
2006329N06150,durian2006,PH153604000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH097303000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH025005000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH060603000,2006-11-30 00:00:00,2006-11-30 15:00:00,15.0,True,False
2006329N06150,durian2006,PH023104000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH144403000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH071248000,2006-11-29 12:00:00,2006-11-30 00:00:00,12.0,True,False
2006329N06150,durian2006,PH071208000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,True,False
2006329N06150,durian2006,PH087802000,2006-11-29 06:00:00,2006-11-30 09:00:00,27.0,True,False
2006329N06150,durian2006,PH064503000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,True,False
2006329N06150,durian2006,PH015512000,2006-11-30 15:00:00,2006-12-01 00:00:00,9.0,True,False
2006329N06150,durian2006,PH045804000,2006-11-29 21:00:00,2006-12-01 06:00:00,33.0,True,False
2006329N06150,durian2006,PH074607000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH063010000,2006-11-29 15:00:00,2006-11-30 18:00:00,27.0,True,False
2006329N06150,durian2006,PH153605000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH015513000,2006-11-30 15:00:00,2006-12-01 03:00:00,12.0,True,False
2006329N06150,durian2006,PH133902000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH104304000,2006-11-29 21:00:00,2006-11-30 00:00:00,3.0,False,False
2006329N06150,durian2006,PH084802000,2006-11-29 06:00:00,2006-11-30 12:00:00,30.0,True,False
2006329N06150,durian2006,PH174001000,2006-11-29 15:00:00,2006-12-01 03:00:00,36.0,True,False
2006329N06150,durian2006,PH084803000,2006-11-29 06:00:00,2006-11-30 12:00:00,30.0,True,False
2006329N06150,durian2006,PH031404000,2006-11-30 00:00:00,2006-12-01 09:00:00,33.0,True,False
2006329N06150,durian2006,PH141104000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,True,False
2006329N06150,durian2006,PH015514000,2006-11-30 21:00:00,2006-12-01 00:00:00,3.0,True,False
2006329N06150,durian2006,PH140102000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH072212000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH051704000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH034902000,2006-11-30 09:00:00,2006-12-01 03:00:00,18.0,True,False
2006329N06150,durian2006,PH175203000,2006-11-29 21:00:00,2006-12-01 06:00:00,33.0,True,False
2006329N06150,durian2006,PH157002000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,False,False
2006329N06150,durian2006,PH104203000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH086402000,2006-11-29 09:00:00,2006-11-30 03:00:00,18.0,True,False
2006329N06150,durian2006,PH144404000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH072213000,2006-11-29 12:00:00,2006-11-30 06:00:00,18.0,True,False
2006329N06150,durian2006,PH112503000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH037101000,2006-11-30 12:00:00,2006-12-01 12:00:00,24.0,True,False
2006329N06150,durian2006,PH112323000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH175306000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,False,False
2006329N06150,durian2006,PH153633000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH153606000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH140103000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH140104000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH045605000,2006-11-29 12:00:00,2006-12-01 00:00:00,36.0,True,False
2006329N06150,durian2006,PH067901000,2006-11-29 18:00:00,2006-11-30 03:00:00,9.0,True,False
2006329N06150,durian2006,PH071209000,2006-11-29 15:00:00,2006-11-30 00:00:00,9.0,True,False
2006329N06150,durian2006,PH160201000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH174002000,2006-11-29 15:00:00,2006-12-01 03:00:00,36.0,True,False
2006329N06150,durian2006,PH015515000,2006-11-30 15:00:00,2006-12-01 06:00:00,15.0,True,False
2006329N06150,durian2006,PH060604000,2006-11-29 21:00:00,2006-11-30 18:00:00,21.0,True,False
2006329N06150,durian2006,PH021508000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH141105000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH051705000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH051706000,2006-11-29 09:00:00,2006-11-30 18:00:00,33.0,True,False
2006329N06150,durian2006,PH031405000,2006-11-30 09:00:00,2006-12-01 09:00:00,24.0,True,False
2006329N06150,durian2006,PH175204000,2006-11-29 21:00:00,2006-12-01 06:00:00,33.0,True,False
2006329N06150,durian2006,PH056203000,2006-11-29 09:00:00,2006-11-30 15:00:00,30.0,True,False
2006329N06150,durian2006,PH153802000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH153803000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH056204000,2006-11-29 06:00:00,2006-11-30 15:00:00,33.0,True,False
2006329N06150,durian2006,PH153637000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
2006329N06150,durian2006,PH160302000,2006-11-29 12:00:00,2006-11-29 15:00:00,3.0,False,False
2006329N06150,durian2006,PH083710000,2006-11-29 06:00:00,2006-11-30 03:00:00,21.0,True,False
2006329N06150,durian2006,PH045606000,2006-11-29 18:00:00,2006-12-01 00:00:00,30.0,True,False
2006329N06150,durian2006,PH012806000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH012904000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH013308000,2006-11-30 18:00:00,2006-11-30 21:00:00,3.0,False,False
2006329N06150,durian2006,PH015516000,2006-11-30 18:00:00,2006-12-01 06:00:00,12.0,True,False
2006329N06150,durian2006,PH023105000,2006-11-30 15:00:00,2006-11-30 18:00:00,3.0,False,False
2006329N06150,durian2006,PH166704000,2006-11-29 09:00:00,2006-11-29 21:00:00,12.0,True,False
2006329N06150,durian2006,PH060405000,2006-11-29 18:00:00,2006-11-30 21:00:00,27.0,True,False
2006329N06150,durian2006,PH031406000,2006-11-30 09:00:00,2006-12-01 06:00:00,21.0,True,False
2006329N06150,durian2006,PH175307000,2006-11-30 12:00:00,2006-12-01 15:00:00,27.0,True,False
2006329N06150,durian2006,PH153607000,2006-11-30 00:00:00,2006-11-30 03:00:00,3.0,False,False
