fpr,tpr,thresholds,auc
0.0,0.0,1.984327813852814,0.7207722007722008
0.005405405405405406,0.0,0.9843278138528141,0.7207722007722008
0.005405405405405406,0.04285714285714286,0.8959370008259713,0.7207722007722008
0.010810810810810811,0.04285714285714286,0.8926819022231675,0.7207722007722008
0.010810810810810811,0.09285714285714286,0.8037215302030806,0.7207722007722008
0.016216216216216217,0.09285714285714286,0.7975583112851407,0.7207722007722008
0.016216216216216217,0.11428571428571428,0.7847183463319634,0.7207722007722008
0.02702702702702703,0.11428571428571428,0.7821672697065538,0.7207722007722008
0.02702702702702703,0.2,0.7402378393159289,0.7207722007722008
0.032432432432432434,0.2,0.7317899862231011,0.7207722007722008
0.032432432432432434,0.20714285714285716,0.7207083365761523,0.7207722007722008
0.03783783783783784,0.20714285714285716,0.7189977691136991,0.7207722007722008
0.03783783783783784,0.22142857142857142,0.717912099991512,0.7207722007722008
0.043243243243243246,0.22142857142857142,0.716976519729218,0.7207722007722008
0.043243243243243246,0.22857142857142856,0.7111659690909906,0.7207722007722008
0.04864864864864865,0.22857142857142856,0.7109292642496632,0.7207722007722008
0.04864864864864865,0.24285714285714285,0.7005818121126155,0.7207722007722008
0.05945945945945946,0.24285714285714285,0.6954260687091816,0.7207722007722008
0.05945945945945946,0.25,0.695246258598731,0.7207722007722008
0.06486486486486487,0.25,0.6926421081724742,0.7207722007722008
0.06486486486486487,0.2571428571428571,0.6678361629052794,0.7207722007722008
0.07027027027027027,0.2571428571428571,0.6640029870367654,0.7207722007722008
0.07027027027027027,0.29285714285714287,0.6511936881151418,0.7207722007722008
0.08648648648648649,0.29285714285714287,0.6327311360438448,0.7207722007722008
0.08648648648648649,0.3142857142857143,0.6273620807422547,0.7207722007722008
0.0972972972972973,0.3142857142857143,0.6109426686942894,0.7207722007722008
0.0972972972972973,0.3357142857142857,0.6079124638762302,0.7207722007722008
0.10270270270270271,0.3357142857142857,0.6062763761909242,0.7207722007722008
0.10270270270270271,0.35,0.5979347352905012,0.7207722007722008
0.11351351351351352,0.35,0.5889101362397179,0.7207722007722008
0.11351351351351352,0.35714285714285715,0.5886622377502015,0.7207722007722008
0.11891891891891893,0.35714285714285715,0.5880293609348167,0.7207722007722008
0.11891891891891893,0.36428571428571427,0.5848376296697891,0.7207722007722008
0.12432432432432433,0.36428571428571427,0.5835021156590865,0.7207722007722008
0.12432432432432433,0.37142857142857144,0.5792427387524018,0.7207722007722008
0.12972972972972974,0.37142857142857144,0.5775692833542305,0.7207722007722008
0.12972972972972974,0.42142857142857143,0.5396221947297765,0.7207722007722008
0.13513513513513514,0.42142857142857143,0.53601137727082,0.7207722007722008
0.13513513513513514,0.4357142857142857,0.52749466415937,0.7207722007722008
0.14054054054054055,0.4357142857142857,0.5251167773121664,0.7207722007722008
0.14054054054054055,0.44285714285714284,0.522123409814449,0.7207722007722008
0.14594594594594595,0.44285714285714284,0.5110207027406719,0.7207722007722008
0.14594594594594595,0.45,0.507836146696441,0.7207722007722008
0.15135135135135136,0.45,0.5063723955782777,0.7207722007722008
0.15135135135135136,0.5071428571428571,0.47654381401434026,0.7207722007722008
0.15675675675675677,0.5071428571428571,0.4744484933796851,0.7207722007722008
0.15675675675675677,0.5214285714285715,0.46954423239299375,0.7207722007722008
0.17297297297297298,0.5214285714285715,0.4528041237644133,0.7207722007722008
0.17297297297297298,0.5285714285714286,0.4466363764789353,0.7207722007722008
0.1891891891891892,0.5285714285714286,0.4392352279256691,0.7207722007722008
0.1891891891891892,0.5357142857142857,0.43883019885305197,0.7207722007722008
0.1945945945945946,0.5357142857142857,0.436743048496372,0.7207722007722008
0.1945945945945946,0.5428571428571428,0.43294180753886613,0.7207722007722008
0.2,0.5428571428571428,0.4324071512594733,0.7207722007722008
0.2,0.55,0.431954798408215,0.7207722007722008
0.23783783783783785,0.55,0.41580647622358147,0.7207722007722008
0.23783783783783785,0.5857142857142857,0.4123776367423427,0.7207722007722008
0.24324324324324326,0.5857142857142857,0.4119416853528308,0.7207722007722008
0.24324324324324326,0.5928571428571429,0.41126927844257577,0.7207722007722008
0.25405405405405407,0.5928571428571429,0.40991203423339634,0.7207722007722008
0.25405405405405407,0.6,0.4079226625498686,0.7207722007722008
0.2594594594594595,0.6,0.4067528608646257,0.7207722007722008
0.2594594594594595,0.6071428571428571,0.40635215238577344,0.7207722007722008
0.2810810810810811,0.6071428571428571,0.3956428738701956,0.7207722007722008
0.2810810810810811,0.6357142857142857,0.3927883699204131,0.7207722007722008
0.2972972972972973,0.6357142857142857,0.38754708077440264,0.7207722007722008
0.2972972972972973,0.6428571428571429,0.3874751134572343,0.7207722007722008
0.3081081081081081,0.6428571428571429,0.38615290550522724,0.7207722007722008
0.3081081081081081,0.65,0.3808051125688896,0.7207722007722008
0.31351351351351353,0.65,0.3807752908684021,0.7207722007722008
0.31351351351351353,0.6571428571428571,0.3806777534127382,0.7207722007722008
0.32432432432432434,0.6571428571428571,0.3777020483214754,0.7207722007722008
0.32432432432432434,0.6642857142857143,0.3760624441262214,0.7207722007722008
0.32972972972972975,0.6642857142857143,0.37594706053320626,0.7207722007722008
0.32972972972972975,0.6714285714285714,0.3735681149431923,0.7207722007722008
0.34054054054054056,0.6714285714285714,0.36964927043103984,0.7207722007722008
0.34054054054054056,0.6857142857142857,0.36558118845487014,0.7207722007722008
0.34594594594594597,0.6857142857142857,0.36556061977163734,0.7207722007722008
0.34594594594594597,0.7071428571428572,0.3603607578953554,0.7207722007722008
0.35135135135135137,0.7071428571428572,0.359856338510131,0.7207722007722008
0.35135135135135137,0.7142857142857143,0.35790327479099937,0.7207722007722008
0.3567567567567568,0.7142857142857143,0.35469091977853584,0.7207722007722008
0.3567567567567568,0.7214285714285714,0.35209766341329796,0.7207722007722008
0.3675675675675676,0.7214285714285714,0.3460257015000822,0.7207722007722008
0.3675675675675676,0.7285714285714285,0.34497592956445466,0.7207722007722008
0.3945945945945946,0.7285714285714285,0.34080180614019634,0.7207722007722008
0.3945945945945946,0.7428571428571429,0.33888861405117965,0.7207722007722008
