,year,actual,predicted
1140,2016,0.9110509850342439,0.3155668408979898
1143,2016,1.0,0.44524154360324253
1146,2016,0.2536092444023407,0.5171170881778799
1151,2016,0.06299401847566105,0.6324622843793146
1154,2016,0.4009681558380964,0.35015705470132963
1156,2016,0.4009681558380963,0.31854829090304615
1157,2016,0.8623252378206977,0.40542209269202545
1162,2016,0.3718593388792332,0.501244969998055
1165,2016,0.4391826579586622,0.4582811562031028
1169,2016,0.1185269471014235,0.5979242057731662
1171,2016,0.04158148237984684,0.39591090902193676
1172,2016,0.5640083945435467,0.5991893516911984
1174,2016,0.1625619767536373,0.42203747370152067
1176,2016,0.5782809836863891,0.5971545086367324
1177,2016,0.4584713677236157,0.361345586578386
1179,2016,0.2627101681345076,0.5943892602161716
1180,2016,0.1452035818532628,0.5710681137182632
1183,2016,0.8417849898580122,0.4107163270891923
1184,2016,0.8851066468253969,0.703727037988124
1188,2016,0.2405807694863446,0.3639282544699664
1190,2016,0.08306199747491527,0.3315458290291458
1191,2016,0.4780754925488838,0.7867714694666174
1196,2016,0.8762450486482329,0.6179630600028342
1199,2016,0.08492639712249384,0.7523652878655224
1202,2016,0.07317549108885131,0.696896524249087
1205,2016,0.07967997918563809,0.3798530871686818
1209,2016,0.4508642983530692,0.6323197212474855
1212,2016,0.06329754911889812,0.49557419290707677
1214,2016,1.0,0.39742083217001084
1215,2016,0.09831460674157305,0.4103119561834096
1216,2016,1.0,0.3788245439285796
1217,2016,0.5655071054434547,0.7180502034012294
1221,2016,0.1691316500798624,0.7190594715779863
1226,2016,1.0,0.5958488433192219
1227,2016,0.2655047995098373,0.5205841876284522
1229,2016,1.0,0.46411057681265655
1232,2016,0.07931790616792103,0.4647054819649838
1234,2016,0.2610462734640439,0.22716535581836478
1235,2016,1.0,0.4417056514623048
1237,2016,1.0,0.6097094273946088
1241,2016,0.3864951127069619,0.5746265039212527
1245,2016,1.0,0.8107254558567234
1249,2016,1.0,0.6975619243834422
1252,2016,0.2501745403770073,0.7105719364567694
1254,2016,0.4034698406294129,0.4428702977699228
1256,2016,0.2568800125805945,0.33559047991852187
1258,2016,0.09337128914192759,0.5028953723309297
1260,2016,0.468052501832234,0.663896020754685
1263,2016,0.08744753148111133,0.29736418873119647
1264,2016,1.0,0.8150001451856979
1268,2016,0.1804643377001456,0.4147569118014744
1271,2016,0.2919941775836972,0.43327171678272103
1275,2016,0.7011866235167207,0.3722223528521579
1276,2016,1.0,0.38933177693861853
1279,2016,0.5351262991742427,0.5301867946693926
1282,2016,0.1192312916567135,0.3070660890358686
1283,2016,1.0,0.6575509163397549
1286,2016,0.6599901384613334,0.7092545887089335
1288,2016,0.6959714281906741,0.3635263453002397
1289,2016,0.7591287636130686,0.8018445673088603
1291,2016,1.0,0.40122228467400856
1296,2016,1.0,0.4607703176914707
1299,2016,0.5924170616113744,0.3992746267887895
1303,2016,0.05998080614203456,0.3002274892931213
1304,2016,0.5940912010276173,0.4067227785125121
1307,2016,0.7789720123443652,0.6225606308063679
1311,2016,0.5556061054116148,0.8232622805808045
1316,2016,1.0,0.3049386759701075
1317,2016,0.8298750408777077,0.6956038184563402
1320,2016,0.00276166804750069,0.39446296592970886
1322,2016,0.602632077258095,0.782268309188439
1324,2016,1.0,0.8411046514047094
1327,2016,1.0,0.5959274797649192
1332,2016,0.06443298969072166,0.447486568675136
1334,2016,0.09692270414344561,0.48563161756342393
1335,2016,0.1312210717182803,0.1478068843226662
1340,2016,0.4754661942490076,0.16965669628823352
1348,2016,0.1709362749566961,0.19800626463949156
1354,2016,0.03386272053096746,0.1349603457443135
1360,2016,0.1921912832929782,0.23913437674957572
1381,2016,0.2671434581405133,0.2080348516776846
1385,2016,0.3749353559731081,0.17298756728403403
1395,2016,0.9689847189847189,0.20008057604249474
1404,2016,0.1057024491287925,0.21790219558054744
1413,2016,0.1129473308762335,0.1383250773665952
1420,2016,0.0460075656885799,0.1941396265178311
1428,2016,0.8176831313179704,0.23499937432781176
1437,2016,0.02275703994760969,0.1868011777411056
1444,2016,0.2494946942900454,0.1652688733941484
1455,2016,0.07990916295799551,0.17848565299990635
1463,2016,1.0,0.17860395476599367
1472,2016,0.005894314933246885,0.15434902828453906
1479,2016,0.2297677441631376,0.19628972965148656
1487,2016,0.150764591858712,0.17902826898713284
1496,2016,0.04300038711734209,0.16863565683872586
1503,2016,0.3912570222280861,0.2043667933594055
1517,2016,0.05246476919662673,0.22208323381299203
1523,2016,1.0,0.26802207415748464
1532,2016,0.6991299715909091,0.36416186745660334
1548,2016,0.04407227853680035,0.1973445670902475
1554,2016,0.2200147688074694,0.18084003069982432
1565,2016,0.5414421619801314,0.13588094388908983
1573,2016,0.4979321753515302,0.192623331482582
1577,2016,0.07112485744037289,0.1428055754325522
1584,2016,0.1636860910564314,0.2165814999242618
1592,2016,0.4436183070453316,0.27712479023761366
1601,2016,0.4758136123228969,0.41094706687694726
1610,2016,1.0,0.5032599758766082
1618,2016,0.2482869514040693,0.19420639897416303
1625,2016,0.7049891540130152,0.18680456465754122
1631,2016,1.0,0.32544050276986697
1637,2016,0.1671237572848817,0.13999549106525816
1641,2016,0.3604645835242372,0.14661748992169746
1645,2016,0.7204063299011816,0.18026071658610118
1651,2016,0.2163888015099088,0.2363848866106426
1656,2016,0.3553421461897356,0.26383849455185154
1665,2016,0.2373016439995357,0.15362316675574256
1673,2016,0.5677200902934536,0.1624914756565813
1683,2016,0.02491280518186348,0.1874963410708374
1690,2016,0.07513547934346125,0.21731966905166983
1697,2016,0.6073667711598746,0.34581201344386614
1706,2016,0.3360364363474783,0.21932794652717372
1715,2016,0.04219204655674102,0.1544436625230244
1724,2016,0.2763576842010853,0.15419570462121257
1733,2016,0.01280409731113956,0.22041595572042583
1741,2016,0.5722507439259672,0.23485268457409392
1749,2016,0.1138330088687,0.22006501173853513
1758,2016,0.1517752137567147,0.34474771724650444
1764,2016,0.1157362380859755,0.17783680047451286
1770,2016,0.3727128981251412,0.2479863215906407
1779,2016,0.1478630321386505,0.2069613510941174
1784,2016,0.2761141746519616,0.2080291535018602
1795,2016,1.0,0.2030826034181712
1804,2016,0.1659711684370258,0.286808311617046
1815,2016,0.09871093177792871,0.18979765211070665
1829,2016,0.623015392073688,0.23994250043244025
1837,2016,0.1561852823415712,0.2729297004688725
1847,2016,0.4618502285687356,0.22301889265749444
1858,2016,0.05038387715930902,0.16884107177018723
1863,2016,1.0,0.3393932451655316
1871,2016,0.009210138520483347,0.19398131333515756
1878,2016,0.1827334361451392,0.20900134253686659
1885,2016,1.0,0.23636982684815847
1894,2016,0.183947322475245,0.20410521383675884
1901,2016,1.0,0.23125954306587748
1907,2016,0.4651516174782198,0.18586576556803247
1914,2016,0.1973164956590371,0.2031402921167799
1924,2016,0.8584082138330748,0.15735354617336025
1933,2016,0.1812171419467899,0.28863781227543095
1940,2016,0.1644259380216271,0.21803070836470353
1947,2016,0.1298182387966155,0.19220597134405953
1950,2016,0.1707726073339745,0.12480041059482239
1958,2016,0.3001859527594822,0.158543287939956
1965,2016,0.1125748428610469,0.219128169521616
1972,2016,0.1434409312309089,0.28100517736946956
1979,2016,0.2978438211639907,0.23334366843380594
1986,2016,0.6513448414291448,0.23001877119194267
1992,2016,0.4149585526400869,0.23048218627899458
2006,2016,0.3661682406435817,0.2223482059911954
2016,2016,0.2806848836047557,0.12731434586396953
2029,2016,0.2686221669430625,0.14720420924904476
2038,2016,0.4569990396396993,0.2494734099095446
2043,2016,0.5741572146765274,0.293100085921141
2050,2016,0.4453883701549399,0.22309389594821283
2067,2016,0.2896355671544412,0.19440105138812983
2075,2016,0.2801980391010273,0.25341133113157893
2090,2016,0.1657660928623297,0.1840625733858732
2107,2016,0.07396872880039887,0.2114713455896602
2115,2016,0.07374538699068613,0.1843558880425502
2129,2016,0.02095129440265923,0.26920161660998704
2136,2016,0.0852001858840308,0.277830829121707
2142,2016,0.2863871163780006,0.2588909276950517
2148,2016,0.9357018423692128,0.18068009188093437
2155,2016,0.8526820856387226,0.2752061676623892
2165,2016,0.05241161694957563,0.31956254631504444
2172,2016,0.3861261389521639,0.2515302398785004
2180,2016,0.0269126254180602,0.18209342772720954
2186,2016,0.06448107659516034,0.3469915799331659
2193,2016,0.6278855392980182,0.3477864214137706
2199,2016,0.1172480140343928,0.3171747102959049
2203,2016,0.2793641728536074,0.2595902377657292
2223,2016,0.01604589917231001,0.16817118000192227
2241,2016,0.03095696080788651,0.2775301340906335
2261,2016,0.02849002849002849,0.4127676983850005
2262,2016,0.6732495511669659,0.2874697372023647
2267,2016,0.2596053997923157,0.50006048915586
2278,2016,0.03599325730918738,0.38631301652786704
2279,2016,0.02170390317984688,0.18239083021661043
2287,2016,0.04427390791027154,0.2216838594693182
2291,2016,0.2224489795918368,0.4831714545904549
2311,2016,0.1226494645416983,0.44671745805915836
2312,2016,0.6007488005483207,0.15040128882854784
2328,2016,0.1762891141472014,0.34120714087054566
2332,2016,1.0,0.25530105265841807
2333,2016,0.08130300416846341,0.377322033248392
2338,2016,0.02088554720133667,0.3101995211541188
2341,2016,0.2464065708418891,0.35081361244659737
2350,2016,0.06264484356894554,0.1710602101507741
2373,2016,0.08564858269194667,0.27787131424529987
2384,2016,0.04757785467128028,0.32965737658343536
2387,2016,0.1352467765348817,0.5865509660967151
2394,2016,0.005813052239962796,0.5042219550091072
2400,2016,0.02632687447346251,0.43809318943232234
2433,2016,0.01438067237632622,0.30951612535244033
2439,2016,1.0,0.5286368766868822
2455,2016,0.02691280251983573,0.24845909353968865
2456,2016,0.04793521529064997,0.23930019672072314
2458,2016,0.04899825783972125,0.6068031706146386
2463,2016,0.03693853427895981,0.494097080556756
2464,2016,0.2940689198144467,0.20145652474304734
2469,2016,0.03540763034433921,0.4393239849078574
2474,2016,0.01016260162601626,0.1963602525418873
2485,2016,0.1691761123329386,0.24483556245711
2496,2016,0.03424266636228741,0.34703679851898395
2499,2016,0.01840264998159735,0.33796060763726843
2503,2016,0.01855976243504083,0.3592757146150687
2508,2016,0.4977246871444824,0.40948408265772407
2522,2016,0.01438204538172497,0.3114250833253663
2531,2016,0.2429697415002338,0.2914284676510145
2537,2016,1.0,0.4330823203252526
2545,2016,0.02941514840922877,0.2745351607725074
2550,2016,0.6417687976151044,0.46792409133458557
2566,2016,0.0861978894577369,0.3227276525237811
2586,2016,0.9768839905532096,0.39768153339796847
2587,2016,0.5756035725915243,0.5403225830485198
2596,2016,0.02852685535992868,0.3327695045115218
2601,2016,0.9105928458908058,0.22446497841433294
2608,2016,0.386786918903065,0.4355217450339027
2619,2016,0.01796259002628255,0.3973121706708576
2629,2016,0.04639175257731959,0.541049205340481
2783,2016,1.0,0.737215737365551
2790,2016,0.884419168687798,0.670666020457288
2793,2016,1.0,0.537276620236356
2800,2016,1.0,0.6783825240410151
2825,2016,0.7034573017777294,0.2911869045188259
2834,2016,1.0,0.6809297447804209
2842,2016,0.1057210262459451,0.8767907615450681
2855,2016,0.9215110948101962,0.6518431121650397
2867,2016,1.0,0.7979161744787374
2879,2016,0.7664025421139469,0.7493591570165027
2900,2016,0.9095075485262402,0.5053960653257622
2911,2016,1.0,0.5667775108435299
2921,2016,0.04417585524455754,0.6712099302447978
2932,2016,1.0,0.6861703634968366
2943,2016,1.0,0.752197263556315
2948,2016,0.3753638731423318,0.4010644137225707
2954,2016,1.0,0.7036187785263681
2959,2016,1.0,0.7843885554992691
2983,2016,1.0,0.7957198671921114
2998,2016,1.0,0.7790710221532648
3011,2016,0.6007488087134104,0.5024272948125078
3018,2016,1.0,0.7369366347636533
3022,2016,1.0,0.3519954883780394
3038,2016,1.0,0.8128951883062637
3052,2016,1.0,0.7607825655896591
3069,2016,1.0,0.8556111781345012
3076,2016,1.0,0.68717093647405
3089,2016,0.6254667662434653,0.6403407424841737
3094,2016,1.0,0.6327860890035371
3108,2016,0.08895303950857641,0.5290614991160009
3118,2016,1.0,0.8015669013061321
3126,2016,1.0,0.8169265661720421
3137,2016,0.8186642911810095,0.6470125422422155
3148,2016,1.0,0.7427241191781315
3155,2016,0.6732100163583742,0.5456902607943408
3172,2016,1.0,0.6126593308029349
3178,2016,1.0,0.850989176865894
3185,2016,0.1354029823227085,0.8448434666729407
3197,2016,0.04449190247374978,0.6323236124160357
3220,2016,1.0,0.7573541711864068
3232,2016,0.3963943755091439,0.7231539820625145
3248,2016,1.0,0.5897377080103272
3262,2016,1.0,0.6493282325398333
3273,2016,1.0,0.6589854228367492
3283,2016,0.7038078589344077,0.7085940896576607
3297,2016,1.0,0.6623782604672656
3306,2016,1.0,0.6219571589248025
3310,2016,1.0,0.48941556088008675
3317,2016,0.2128683548052717,0.43479921040234076
3322,2016,1.0,0.6116888433497147
3336,2016,1.0,0.670838743408731
3341,2016,0.8576051779935273,0.5673863873455489
3350,2016,1.0,0.6782429401980999
3359,2016,1.0,0.32409781601293713
3370,2016,1.0,0.6382532606891335
3380,2016,1.0,0.6642324463231855
3390,2016,1.0,0.5862605685518325
3406,2016,0.6097844988200224,0.6365195511987589
3422,2016,0.3922087079146836,0.4983478521603573
3431,2016,1.0,0.7390591754198563
3441,2016,1.0,0.43083485384987796
3445,2016,0.6504014641634196,0.47107977485040853
3455,2016,0.5871794871794872,0.43826804872936187
3464,2016,1.0,0.7084767034668096
3467,2016,0.1019160211985324,0.5726103779294565
3473,2016,1.0,0.7088057359142587
3484,2016,1.0,0.6602192262198212
3494,2016,0.165128046660744,0.4766371037787818
3502,2016,1.0,0.7576852875487045
3509,2016,0.6067961165048544,0.35982284519890684
3513,2016,0.03226702391844203,0.3212563727953929
3518,2016,0.07708013261098083,0.4037557345689034
3524,2016,0.07292224953334935,0.388792494418283
3531,2016,0.2257289595758781,0.3544591660026233
3536,2016,0.4348304711580801,0.4809728095746832
3539,2016,0.1730253140464408,0.27066127998576145
3543,2016,0.1534965212533645,0.4836519420175885
3548,2016,1.0,0.3884228401711231
3553,2016,0.3434308410036566,0.32733391853370686
3562,2016,0.05066468162474803,0.5475616797608427
3567,2016,0.01706592726044364,0.47732664778755635
3571,2016,0.3131002769504102,0.3253781567283448
3574,2016,0.1230081257914732,0.4533160073335781
3579,2016,0.2064411973476914,0.3996485353362634
3583,2016,0.03541905283601414,0.3752798944225933
3589,2016,0.6306542568118343,0.3144489228756852
3594,2016,0.4722991079299038,0.41332981762621007
3598,2016,0.06213598212243319,0.39118931126921
3603,2016,0.331211999337576,0.34381517560269065
3607,2016,0.138343604739215,0.4107993082466991
3612,2016,0.06112404965023754,0.26565086426871143
3616,2016,0.2004321119920005,0.5225579602110978
3620,2016,0.06896947817525435,0.3418203589840315
3624,2016,0.1119236101793461,0.620649384729101
3632,2016,0.01352256336286833,0.30810738063706755
3638,2016,0.1301758931685684,0.3058858390339292
3642,2016,0.02200419127452848,0.46817593248500644
3647,2016,0.08636788048552754,0.3091101619565295
3651,2016,0.01032686333076931,0.5041644236953986
3657,2016,0.06358141510891394,0.4405911231555718
3660,2016,0.4102620206772058,0.4692842186235372
3666,2016,0.07910796353499584,0.3591560234378634
3677,2016,0.1666157805207834,0.43768323023808614
3685,2016,0.08156860866232274,0.3876472744238603
3691,2016,0.6688002313687288,0.26400891693336254
3697,2016,0.03725835423002365,0.32264997006059765
3699,2016,0.0008101101749837977,0.5055457778920075
3705,2016,0.0439521800281294,0.5174700080713616
3710,2016,0.03575949367088608,0.2551482187020926
3720,2016,0.331511967222779,0.5071602041635012
3730,2016,0.3543578913167086,0.4308776309431316
3739,2016,0.02045317695106946,0.36038195550225016
3745,2016,0.5756735230003912,0.4206293762017753
3749,2016,0.1956359102244389,0.32453733584900957
3755,2016,0.05452667023800414,0.30130325514478234
3761,2016,0.1300788566935689,0.4508302962470783
3765,2016,0.4289260878727216,0.4664909486315606
3778,2016,0.005085849133371307,0.3324044757007039
3785,2016,0.03130661835233934,0.3669022377324838
3794,2016,0.1742437643728993,0.3701421391733148
3798,2016,0.1659170098194488,0.34534874936218884
3811,2016,0.7032093869760146,0.3698117082901549
3814,2016,0.1126004326328801,0.26699894655461887
3819,2016,0.3207013574660634,0.3240184901678025
3834,2016,0.3115731785944552,0.42118618514246176
1081,2017,0.03010872680484667,0.2323900310257634
1091,2017,0.001479510053904892,0.22596615340241527
1095,2017,0.1852561175032043,0.14509212451409068
1130,2017,0.500554854741874,0.3657762064216484
1148,2017,0.04628078774308433,0.37021048219345315
1164,2017,0.04630936419448169,0.5582209040932627
1193,2017,0.5915391853089564,0.4615647023874636
2774,2017,0.3868448835680564,0.37503895808491267
2776,2017,0.03646547448875405,0.22958425500722182
2797,2017,1.0,0.43903884639561824
2802,2017,0.06206040546131568,0.447624256940586
2805,2017,0.04164726764825701,0.2767902106694385
2814,2017,0.00457763671875,0.3536595148857189
2820,2017,1.0,0.18166298434429554
2828,2017,0.1470255598280932,0.24202962313071316
2844,2017,0.2786291446085261,0.49571745362323577
2849,2017,0.5182829124471221,0.16167173160327375
2859,2017,0.02471966844087266,0.41255178050250463
2861,2017,0.05107410388163189,0.3133552314936191
2870,2017,0.01710019738513553,0.1849788694073169
2872,2017,0.08585403913095668,0.2881529012861198
2884,2017,0.1651858068997453,0.4004266557838211
2892,2017,0.04438186771142604,0.3095918162298077
2894,2017,0.3037107936975409,0.20348042861129662
2905,2017,0.8387596899224806,0.19794919694909893
2915,2017,0.07560613876708797,0.33106161487977026
2924,2017,0.3933444722918408,0.2997931758536348
2926,2017,0.7064807837226827,0.39568671731321536
2937,2017,0.3044740636813593,0.5188133088639176
2974,2017,0.04171164981843164,0.2993347876358286
2979,2017,0.0530256883288663,0.4686474445205981
2986,2017,0.2415258915755769,0.40625826116168995
2996,2017,0.8668341708542713,0.32736949597411485
3004,2017,0.2932750301568154,0.1267807074011848
3024,2017,1.0,0.6459914945204656
3029,2017,0.198373338623289,0.26362500992086774
3031,2017,0.5506607929515419,0.3856151039024964
3040,2017,1.0,0.3337475773744902
3047,2017,0.207837357820353,0.4081024837386875
3049,2017,1.0,0.23966813227221842
3055,2017,0.3885702985960055,0.28268194609524716
3062,2017,0.3604209911779969,0.4748677409104547
3080,2017,0.8360300618921309,0.38243329120971997
3098,2017,0.2577319587628866,0.40648166069799946
3111,2017,0.7882882882882883,0.3602739663851235
3113,2017,0.6106071179344035,0.29288381674671954
3121,2017,0.0303030303030303,0.3303008754449447
3130,2017,0.08615918356327117,0.2657335630979154
3132,2017,0.04794764808673015,0.28480059912915817
3142,2017,0.1172114165558614,0.3663317092558215
3151,2017,1.0,0.3440223975261451
3153,2017,1.0,0.2786250681840484
3163,2017,0.1346221157211707,0.4742798240514468
3165,2017,0.4524842656659239,0.30443210191997033
3181,2017,0.161442161590804,0.24837797843126622
3187,2017,0.002791372797141634,0.32332215153577554
3191,2017,0.05787037037037036,0.3104201147652496
3205,2017,0.01338912133891213,0.16842876402600873
3213,2017,1.0,0.3554107988380118
3225,2017,0.0281408920662785,0.3679052509339485
3235,2017,0.6805807622504537,0.2707378655438955
3243,2017,0.7240512798671153,0.44964024785062157
3254,2017,0.689802304081923,0.3275553840594371
3266,2017,0.9968271606743381,0.3259368985740255
3268,2017,0.3200919238345371,0.3630655945879067
3277,2017,0.2363159182402527,0.30194626957032883
3279,2017,0.06215532049543441,0.26533259839842993
3286,2017,1.0,0.4199486434370338
3291,2017,0.1039868707733228,0.346032626918812
3320,2017,0.4206030801087097,0.20844614144198692
3321,2017,1.0,0.4733177725909672
3329,2017,0.3229224197202466,0.25244511547054865
3344,2017,0.39339593114241,0.3920902458513338
3356,2017,0.218161985274066,0.3126451104880702
3363,2017,0.1725334655428855,0.21952901063024974
3365,2017,0.1961948043139117,0.22577234789561246
3384,2017,0.1410280991031295,0.45017526793583745
3393,2017,0.09073347772639467,0.32928322910782404
3400,2017,0.02500756042524483,0.3690238867736013
3402,2017,0.01395790296465859,0.22599120327422118
3417,2017,0.1336171754687925,0.2768176066077067
3435,2017,0.7144898542440697,0.32736089611924724
3437,2017,0.601229179656186,0.3211248363256625
3449,2017,0.1096522356281051,0.2729033928185733
3476,2017,0.07461249638971791,0.3482517510140746
3489,2017,0.2398004859956516,0.2137824715557745
3945,2017,1.0,0.5000122520781111
3949,2017,0.286279408702894,0.45170165142498686
3964,2017,1.0,0.3663686631608756
3967,2017,1.0,0.5331476772959531
3969,2017,1.0,0.3778678812034955
3972,2017,0.0,0.3464702789491876
3974,2017,0.0,0.5225585961725282
3978,2017,1.0,0.4516194085277817
3984,2017,1.0,0.44581784367899946
3996,2017,0.7656967840735067,0.31320984712955585
4003,2017,1.0,0.5359886613115278
4008,2017,1.0,0.39255849741627996
4012,2017,0.0,0.3558880821264719
4014,2017,1.0,0.3352419413666368
4015,2017,1.0,0.41137342193842746
4019,2017,1.0,0.37101935594378327
4028,2017,1.0,0.3134292291176363
4034,2017,0.4760304659498208,0.2757035241975521
4038,2017,0.4224757076468104,0.383292437135829
4043,2017,0.0,0.2154520684426049
4054,2017,1.0,0.5636972303623086
4058,2017,1.0,0.3745847767727267
4063,2017,1.0,0.43577715795195254
4065,2017,0.0,0.30616988828608693
4070,2017,1.0,0.3794113756083203
4076,2017,0.0,0.48672555410840634
4077,2017,0.882444814660558,0.19860729675036007
4080,2017,0.193929173693086,0.30922312552432857
4083,2017,0.2805371596762326,0.27083923404587085
4087,2017,1.0,0.2781084480606209
4092,2017,0.0,0.4111649104238746
4095,2017,0.2866781099508892,0.29761237468756374
4100,2017,0.0,0.4093819684532548
4103,2017,0.0,0.38439031588525796
4105,2017,0.2774079005770084,0.3818493675352874
4110,2017,0.09510869565217392,0.3907882510323765
4117,2017,1.0,0.4333875273785984
4121,2017,0.0,0.46334510608632673
4127,2017,0.0,0.42415037720862003
4135,2017,1.0,0.37182253304878926
4144,2017,0.0,0.6507669909275554
4147,2017,0.5183137525915688,0.4215865760472384
4150,2017,0.04385964912280702,0.3437805971338282
4153,2017,0.1861966236345581,0.28870060154108346
4161,2017,0.6570713391739674,0.5087209243717821
4164,2017,0.7068427689652883,0.5509539771155073
4170,2017,1.0,0.3905363917008506
4175,2017,0.0,0.5290444242018453
4178,2017,1.0,0.3410166059910542
4184,2017,1.0,0.4371847013613483
4187,2017,1.0,0.38003077953952163
4193,2017,0.5777596519847743,0.4976768785314686
4198,2017,1.0,0.3905512092861991
4202,2017,1.0,0.41266367884160315
4205,2017,1.0,0.5673070460929244
4209,2017,0.5303660565723793,0.7032581068466783
